id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2743660371,566,1,2,53,13,b2vft81kyjurzbmekvgrqwr64,0,73.6,14.4,2024-11-03T14:13:37.897Z,2024-11-03T14:13:38Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5338520339,213,1.02,5338520337,212,24.8,5338520333,140,86.0,5338520331,56,Center,5338520329,155,,5338520335,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660383,548,12,2,53,13,f1h34qp5zbfl489q8vnkhiq9s,1,19.2,47.6,2024-11-03T14:13:37.918Z,2024-11-03T14:13:39Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5338520403,212,17.4,5338520401,141,60.5,5338520405,213,0.53,5338520451,15,,5338520397,56,Back,5338520399,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660533,550,1,2,53,16,f1h34qp5zbfl489q8vnkhiq9s,1,32.1,62.2,2024-11-03T14:13:40.519Z,2024-11-03T14:13:43Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338521155,213,4.72,5338521145,140,32.2,5338521151,212,11.6,5338521147,141,45.2,5338521141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660549,551,1,2,53,17,f1h34qp5zbfl489q8vnkhiq9s,0,32.2,45.2,2024-11-03T14:13:42.190Z,2024-11-03T15:18:43Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5338521249,213,0.46,5338521233,56,Back,5338521247,212,10.8,5338521239,140,41.4,5338521243,141,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660523,567,8,2,53,18,b2vft81kyjurzbmekvgrqwr64,1,57.6,42.1,2024-11-03T14:13:43.081Z,2024-11-03T14:13:43Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338521105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660735,552,1,2,53,23,f1h34qp5zbfl489q8vnkhiq9s,1,32.9,65.8,2024-11-03T14:13:48.126Z,2024-11-03T14:16:51Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5338522205,212,31.8,5338522207,213,0.27,5338522203,141,78.4,5338522201,140,62.1,5338522195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660813,553,1,2,53,26,f1h34qp5zbfl489q8vnkhiq9s,1,62.1,78.4,2024-11-03T14:13:50.743Z,2024-11-03T14:13:54Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5338522641,213,6.12,5338522635,140,86.5,5338522633,56,Center,5338522637,141,72.1,5338522639,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660869,554,1,2,53,29,f1h34qp5zbfl489q8vnkhiq9s,1,94.0,72.8,2024-11-03T14:13:53.934Z,2024-11-03T14:14:12Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,1.0,5338522931,56,Center,5338522939,212,13.0,5338522937,141,55.0,5338524105,195,,5338525699,210,13,5338525701,154,,5338522935,140,89.5,5338522941,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660875,555,13,2,53,31,f1h34qp5zbfl489q8vnkhiq9s,1,89.5,55.0,2024-11-03T14:13:55.350Z,2024-11-03T16:18:23Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5338525771,102,40,5338525777,230,98.5,5338525763,29,,5338525765,154,,5339412631,23,,5338522957,56,Center,5338525767,55,554,5338525773,103,16.7,5338525761,75,5338525779,231,51.1,5338525775,328,,5338522953,17,,,5338525759,72,,,,,,,,,,,,,,,,
2743660917,556,5,2,53,31,f1h34qp5zbfl489q8vnkhiq9s,0,101.1,40.3,2024-11-03T14:13:55.881Z,2024-11-03T15:33:25Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5338524819,233,568,5338523231,56,Center,5338523233,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743661183,568,5,2,53,31,b2vft81kyjurzbmekvgrqwr64,1,-1.1,59.7,2024-11-03T14:13:55.881Z,2024-11-03T15:33:25Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338524619,56,Back,5338524627,346,,5338524785,233,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743661607,569,1,2,53,53,b2vft81kyjurzbmekvgrqwr64,1,4.2,51.2,2024-11-03T14:14:17.712Z,2024-11-03T14:14:19Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5338526939,124,,5338526945,140,12.6,5338526977,212,14.4,5338526979,213,0.91,5338526983,237,,5338526941,56,Back,5338526975,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743661677,570,1,2,53,55,b2vft81kyjurzbmekvgrqwr64,1,12.6,67.9,2024-11-03T14:14:19.553Z,2024-11-03T14:14:21Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338527329,157,,5338527353,1,,5338527341,141,23.0,5338527337,140,55.8,5338527343,212,54.7,5338527347,213,5.69,5338527333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743661699,571,44,2,53,57,b2vft81kyjurzbmekvgrqwr64,1,53.8,34.2,2024-11-03T14:14:21.712Z,2024-11-03T20:42:59Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5338527591,233,557,5338527457,286,,5338527453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743661709,557,44,2,53,57,f1h34qp5zbfl489q8vnkhiq9s,0,46.2,65.8,2024-11-03T14:14:21.713Z,2024-11-03T20:43:00Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5338527657,233,571,5338527489,56,Back,5338527491,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743661721,572,1,2,53,57,b2vft81kyjurzbmekvgrqwr64,0,55.8,23.0,2024-11-03T14:14:21.970Z,2024-11-03T14:14:22Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5338527549,140,61.6,5338527545,56,Center,5338527537,3,,5338527541,168,,5338527557,213,0.50,5338527555,212,6.9,5338527553,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743661799,558,1,2,53,59,f1h34qp5zbfl489q8vnkhiq9s,1,46.4,53.9,2024-11-03T14:14:23.678Z,2024-11-03T14:14:25Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5338527987,213,5.73,5338527983,141,43.8,5338527981,140,57.0,5338527973,3,,5338527979,56,Center,5338527985,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662073,560,1,2,54,1,f1h34qp5zbfl489q8vnkhiq9s,1,50.0,54.2,2024-11-03T14:14:25.407Z,2024-11-03T14:14:33Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5338529317,56,Back,5338529319,140,13.9,5338529325,213,3.60,5338529327,1,,5338529321,141,26.7,5338529323,212,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662151,561,1,2,54,9,f1h34qp5zbfl489q8vnkhiq9s,0,13.0,10.8,2024-11-03T14:14:33.342Z,2024-11-03T14:14:36Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5338529765,141,20.7,5338529775,213,0.13,5338529757,157,,5338529759,56,Right,5338529769,212,51.0,5338529779,1,,5338529761,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662193,573,44,2,54,10,b2vft81kyjurzbmekvgrqwr64,1,38.8,73.4,2024-11-03T14:14:35.269Z,2024-11-03T20:43:00Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338530159,233,562,5338529975,56,Back,5338529979,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662167,562,44,2,54,10,f1h34qp5zbfl489q8vnkhiq9s,0,61.2,26.6,2024-11-03T14:14:35.270Z,2024-11-03T20:43:00Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5338530301,233,573,5338529831,56,Center,5338529833,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662213,574,1,2,54,11,b2vft81kyjurzbmekvgrqwr64,0,38.6,63.7,2024-11-03T14:14:36.105Z,2024-11-03T14:14:36Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338530039,56,Center,5338530043,140,63.7,5338530035,3,,5338530047,212,26.8,5338530045,141,70.6,5338530051,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662321,563,1,2,54,12,f1h34qp5zbfl489q8vnkhiq9s,1,43.0,23.4,2024-11-03T14:14:36.670Z,2024-11-03T14:14:40Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5338530651,141,47.0,5338530653,212,21.9,5338530655,213,0.82,5338530647,56,Center,5338530645,3,,5338530649,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662391,564,1,2,54,15,f1h34qp5zbfl489q8vnkhiq9s,1,57.2,47.0,2024-11-03T14:14:39.829Z,2024-11-03T14:14:42Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5338530975,140,61.5,5338530963,3,,5338530971,56,Left,5338530981,141,82.9,5338530983,212,24.8,5338530985,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662527,565,1,2,54,17,f1h34qp5zbfl489q8vnkhiq9s,1,54.8,60.4,2024-11-03T14:14:42.014Z,2024-11-03T14:15:18Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,1.0,5338531725,155,,5338531739,213,5.52,5338531731,141,16.8,5338531729,140,84.6,5338531727,56,Right,5338531735,212,43.1,5338531743,1,,5338536089,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662545,566,15,2,54,22,f1h34qp5zbfl489q8vnkhiq9s,1,89.5,37.4,2024-11-03T14:14:46.759Z,2024-11-03T15:33:04Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5338536155,146,99.7,5338536153,215,,5339078783,233,575,5338531807,22,,5338536141,80,,5338535369,20,,5338536145,55,565,5338531811,56,Center,5338536151,103,5338536157,147,48.4,5338536143,29,,5338531809,17,,19.6,5338536149,102,46.1,,,,,,,,,,,,,,,
2743662787,575,10,2,54,22,b2vft81kyjurzbmekvgrqwr64,1,2.5,52.8,2024-11-03T14:14:46.859Z,2024-11-03T15:33:05Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5338533111,173,,5338533113,178,,5338533117,56,Back,5339078833,233,566,5338533115,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662565,567,6,2,54,35,f1h34qp5zbfl489q8vnkhiq9s,1,98.6,45.2,2024-11-03T14:14:59.344Z,2024-11-03T15:33:01Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5338531897,56,Center,5338532859,75,,5338898221,233,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662827,576,6,2,54,35,b2vft81kyjurzbmekvgrqwr64,0,1.4,54.8,2024-11-03T14:14:59.344Z,2024-11-03T15:33:01Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5338898231,233,567,5338533559,73,,5338533557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743663791,568,1,2,55,4,f1h34qp5zbfl489q8vnkhiq9s,1,99.5,0.4,2024-11-03T14:15:28.944Z,2024-11-03T14:15:36Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5338538403,213,2.75,5338538401,212,12.4,5338538393,6,,5338538397,140,88.6,5338538399,141,7.3,5338538395,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743663805,569,1,2,55,8,f1h34qp5zbfl489q8vnkhiq9s,0,89.0,9.9,2024-11-03T14:15:33.126Z,2024-11-03T14:15:33Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338538467,141,26.1,5338538469,212,14.2,5338538471,213,0.89,5338538465,140,97.5,5338538463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743663897,577,83,2,55,11,b2vft81kyjurzbmekvgrqwr64,0,4.4,69.3,2024-11-03T14:15:36.312Z,2024-11-03T14:15:41Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5338539663,399,ate1ymumg2iwzn8uyyf3ts222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743663977,570,61,2,55,12,f1h34qp5zbfl489q8vnkhiq9s,1,96.8,27.0,2024-11-03T14:15:36.467Z,2024-11-03T15:18:35Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5338539299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743664041,571,5,2,55,13,f1h34qp5zbfl489q8vnkhiq9s,0,101.4,34.0,2024-11-03T14:15:38.201Z,2024-11-03T15:33:26Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5338539641,56,Center,5338539643,346,,5338541371,233,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743664327,578,5,2,55,13,b2vft81kyjurzbmekvgrqwr64,1,-1.4,66.0,2024-11-03T14:15:38.201Z,2024-11-03T15:33:25Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5338541199,56,Back,5338541337,233,571,5338541201,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743664387,579,1,2,55,27,b2vft81kyjurzbmekvgrqwr64,1,3.3,52.4,2024-11-03T14:15:52.256Z,2024-11-03T14:15:54Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5338541565,212,19.0,5338541557,124,,5338541559,56,Back,5338541567,213,0.72,5338541571,237,,5338541561,140,16.9,5338541563,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743664519,580,1,2,55,29,b2vft81kyjurzbmekvgrqwr64,1,13.5,69.7,2024-11-03T14:15:54.257Z,2024-11-03T14:15:59Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338542215,140,34.1,5338542209,157,,5338542221,212,43.8,5338542223,213,5.23,5338542227,1,,5338542219,141,13.7,5338542211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743664493,572,45,2,55,33,f1h34qp5zbfl489q8vnkhiq9s,0,63.0,83.0,2024-11-03T14:15:58.247Z,2024-11-03T15:32:53Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5338542731,233,581,5338542099,285,,5338542097,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743664599,581,3,2,55,33,b2vft81kyjurzbmekvgrqwr64,1,37.0,17.0,2024-11-03T14:15:58.247Z,2024-11-03T15:32:53Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5338542673,233,572,5338542573,56,Back,5338542577,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743664721,582,1,2,55,37,b2vft81kyjurzbmekvgrqwr64,1,36.6,15.5,2024-11-03T14:16:01.464Z,2024-11-03T14:16:06Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5338543265,140,69.9,5338543263,56,Right,5338543273,1,,5338543267,141,14.0,5338543271,213,6.25,5338543269,212,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743664607,573,83,2,55,37,f1h34qp5zbfl489q8vnkhiq9s,0,46.8,79.3,2024-11-03T14:16:01.751Z,2024-11-03T14:16:14Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5338544577,399,8gqvlydur0v4cpmz1ozqkejh0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743664753,583,1,2,55,40,b2vft81kyjurzbmekvgrqwr64,0,71.6,12.5,2024-11-03T14:16:04.800Z,2024-11-03T14:16:14Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5338543411,213,1.06,5338543405,141,38.8,5338543397,2,,5338543401,56,Center,5338543403,140,81.1,5338543407,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743664743,574,12,2,55,41,f1h34qp5zbfl489q8vnkhiq9s,1,12.9,60.1,2024-11-03T14:16:05.574Z,2024-11-03T14:16:08Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5338543361,56,Back,5338543363,140,21.3,5338543367,212,29.4,5338543365,141,100.0,5338543369,213,1.27,5338543677,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743664765,575,5,2,55,42,f1h34qp5zbfl489q8vnkhiq9s,0,25.2,101.4,2024-11-03T14:16:07.279Z,2024-11-03T15:33:27Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5338544611,233,584,5338543473,347,,5338543471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743664897,584,5,2,55,42,b2vft81kyjurzbmekvgrqwr64,1,74.8,-1.4,2024-11-03T14:16:07.279Z,2024-11-03T15:33:26Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5338544407,347,,5338544405,56,Right,5338544533,233,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743664953,585,1,2,55,50,b2vft81kyjurzbmekvgrqwr64,1,67.9,0.0,2024-11-03T14:16:15.104Z,2024-11-03T15:40:02Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5338544751,213,2.30,5338544741,107,,5338544743,56,Right,5338544747,141,11.3,5338544745,140,60.5,5338544749,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743664971,586,1,2,55,51,b2vft81kyjurzbmekvgrqwr64,1,60.5,11.3,2024-11-03T14:16:15.703Z,2024-11-03T14:16:16Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5338544857,140,74.6,5338544859,141,10.0,5338544855,56,Right,5338544861,212,14.8,5338544863,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665005,587,1,2,55,52,b2vft81kyjurzbmekvgrqwr64,1,74.6,10.0,2024-11-03T14:16:16.383Z,2024-11-03T14:16:17Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5338545023,213,6.09,5338545013,56,Right,5338545019,212,14.9,5338545015,140,88.5,5338545017,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665077,588,1,2,55,53,b2vft81kyjurzbmekvgrqwr64,1,88.5,5.9,2024-11-03T14:16:17.471Z,2024-11-03T14:16:20Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5338545487,56,Right,5338545493,141,6.8,5338545491,140,64.7,5338545495,212,25.0,5338545499,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665115,589,1,2,55,55,b2vft81kyjurzbmekvgrqwr64,1,64.7,6.8,2024-11-03T14:16:19.984Z,2024-11-03T14:16:21Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5338545705,212,10.3,5338545699,56,Center,5338545701,140,62.5,5338545703,141,21.6,5338545707,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665125,590,1,2,55,57,b2vft81kyjurzbmekvgrqwr64,0,62.5,21.6,2024-11-03T14:16:21.648Z,2024-11-03T14:16:22Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5338545757,141,17.0,5338545753,140,65.6,5338545763,213,5.52,5338545749,56,Right,5338545761,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665159,576,8,2,55,59,f1h34qp5zbfl489q8vnkhiq9s,1,33.6,70.1,2024-11-03T14:16:23.494Z,2024-11-03T14:16:23Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5338545939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665239,578,1,2,55,59,f1h34qp5zbfl489q8vnkhiq9s,1,33.6,70.1,2024-11-03T14:16:24.246Z,2024-11-03T14:16:26Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5338546381,213,5.21,5338546373,140,40.2,5338546371,56,Back,5338546375,141,51.4,5338546379,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665333,579,1,2,56,1,f1h34qp5zbfl489q8vnkhiq9s,0,40.2,51.4,2024-11-03T14:16:25.941Z,2024-11-03T14:16:29Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5338546855,1,,5338546851,212,34.2,5338546853,213,5.53,5338546847,140,63.9,5338546845,56,Right,5338546849,141,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665419,592,1,2,56,6,b2vft81kyjurzbmekvgrqwr64,1,28.3,81.1,2024-11-03T14:16:30.583Z,2024-11-03T14:16:32Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338547277,56,Back,5338547299,213,5.23,5338547295,212,11.3,5338547283,140,33.6,5338547289,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665741,593,1,2,56,7,b2vft81kyjurzbmekvgrqwr64,1,33.6,66.7,2024-11-03T14:16:32.127Z,2024-11-03T14:16:43Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5338548987,213,3.66,5338548983,141,49.7,5338548981,140,14.3,5338548979,56,Back,5338548985,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665897,594,1,2,56,18,b2vft81kyjurzbmekvgrqwr64,1,11.9,66.0,2024-11-03T14:16:43.192Z,2024-11-03T14:16:49Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5338549761,212,20.6,5338549763,213,4.97,5338549757,140,16.9,5338549759,141,36.7,5338549755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743665959,595,1,2,56,24,b2vft81kyjurzbmekvgrqwr64,1,18.1,37.7,2024-11-03T14:16:48.751Z,2024-11-03T14:16:52Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338550075,140,26.0,5338550079,212,19.8,5338550077,141,64.2,5338550073,56,Back,5338550081,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743666019,596,1,2,56,27,b2vft81kyjurzbmekvgrqwr64,1,20.2,68.1,2024-11-03T14:16:51.911Z,2024-11-03T14:16:54Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338550447,56,Back,5338550449,140,19.0,5338550451,141,41.9,5338550453,212,17.9,5338550455,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743666103,597,1,2,56,29,b2vft81kyjurzbmekvgrqwr64,1,19.1,41.9,2024-11-03T14:16:54.127Z,2024-11-03T14:16:57Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338550781,56,Back,5338550787,141,15.8,5338550789,212,17.8,5338550791,213,4.65,5338550785,140,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743666207,598,1,2,56,32,b2vft81kyjurzbmekvgrqwr64,1,17.7,15.9,2024-11-03T14:16:56.935Z,2024-11-03T14:17:01Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5338551297,213,6.16,5338551291,140,41.5,5338551293,141,11.3,5338551295,212,25.2,5338551289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743666217,599,4,2,56,36,b2vft81kyjurzbmekvgrqwr64,1,44.2,21.8,2024-11-03T14:17:01.109Z,2024-11-03T14:17:12Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5338551583,286,,5338551581,152,,5338551633,233,580,5338551577,295,,5338551579,56,Back,5338551575,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743666203,580,4,2,56,36,f1h34qp5zbfl489q8vnkhiq9s,0,55.8,78.2,2024-11-03T14:17:01.110Z,2024-11-03T14:17:11Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5338551363,13,,5338552215,295,,5338551371,285,,5338551365,56,Center,5338551367,152,,5338551907,233,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743666431,600,1,2,56,44,b2vft81kyjurzbmekvgrqwr64,1,42.5,30.1,2024-11-03T14:17:08.663Z,2024-11-03T14:17:12Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5338552561,5,,5338552563,152,,5338552567,140,42.5,5338552571,212,4.8,5338552569,141,23.0,5338552575,213,4.71,5338552565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743666441,601,1,2,56,46,b2vft81kyjurzbmekvgrqwr64,1,42.5,23.0,2024-11-03T14:17:10.463Z,2024-11-03T14:17:12Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5338552645,212,5.5,5338552639,56,Back,5338552647,213,1.40,5338552643,141,31.0,5338552641,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743666455,602,1,2,56,46,b2vft81kyjurzbmekvgrqwr64,1,43.4,31.0,2024-11-03T14:17:10.948Z,2024-11-03T14:17:13Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5338552755,140,33.5,5338552761,212,27.5,5338552757,141,68.4,5338552753,56,Back,5338552765,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
