id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2702487077,329,1,1,40,13,b2vft81kyjurzbmekvgrqwr64,1,26.9,79.3,2024-07-21T14:43:10.279Z,2024-07-21T14:43:15Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112745517,56,Back,5112745525,213,3.34,5112745523,212,7.8,5112745519,140,19.6,5112745521,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487087,330,1,1,40,18,b2vft81kyjurzbmekvgrqwr64,1,21.6,71.7,2024-07-21T14:43:15.110Z,2024-07-21T14:43:16Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5112745575,56,Back,5112745579,141,83.4,5112745577,140,27.5,5112745581,212,10.1,5112745583,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487097,331,1,1,40,19,b2vft81kyjurzbmekvgrqwr64,1,29.2,84.2,2024-07-21T14:43:16.359Z,2024-07-21T14:43:17Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5112745639,140,26.4,5112745637,56,Back,5112745645,213,4.11,5112745643,212,5.2,5112745641,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487107,332,1,1,40,20,b2vft81kyjurzbmekvgrqwr64,1,25.8,76.3,2024-07-21T14:43:17.303Z,2024-07-21T14:43:19Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5112745703,212,8.1,5112745701,141,87.7,5112745697,56,Back,5112745705,213,1.87,5112745699,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487163,333,1,1,40,22,b2vft81kyjurzbmekvgrqwr64,1,23.5,87.7,2024-07-21T14:43:19.031Z,2024-07-21T14:43:25Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112745977,212,18.8,5112745971,56,Back,5112745973,140,41.2,5112745979,213,6.15,5112745975,141,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487175,334,1,1,40,29,b2vft81kyjurzbmekvgrqwr64,0,76.8,81.3,2024-07-21T14:43:25.671Z,2024-07-21T14:43:26Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5112746029,140,80.1,5112746033,212,21.8,5112746037,213,4.87,5112746031,141,49.6,5112746025,155,,5112746027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487183,458,12,1,40,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,15.6,45.2,2024-07-21T14:43:27.178Z,2024-07-21T14:43:28Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5112746099,15,,5112746077,56,Back,5112746081,141,47.3,5112746083,212,8.4,5112746085,213,0.17,5112746079,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487189,335,13,1,40,31,b2vft81kyjurzbmekvgrqwr64,1,76.0,53.4,2024-07-21T14:43:28.535Z,2024-07-21T14:43:35Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5112746487,103,69.4,5112746495,230,96.4,5112746127,22,,5112746483,74,,5112746223,20,,5112746131,56,Center,5112746485,102,48.4,5112746497,231,49.3,5112746491,108,,5112746493,458,,5112746489,215,,5112746129,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487199,336,5,1,40,33,b2vft81kyjurzbmekvgrqwr64,0,101.4,48.2,2024-07-21T14:43:29.831Z,2024-07-21T14:43:31Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5112746211,233,459,5112746181,56,Center,5112746183,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487201,459,5,1,40,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,-1.4,51.8,2024-07-21T14:43:29.831Z,2024-07-21T14:50:02Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5112746185,56,Back,5112746187,346,,5112746201,233,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487453,460,1,1,41,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,3.9,49.9,2024-07-21T14:43:57.312Z,2024-07-21T14:43:59Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5112747733,212,63.5,5112747737,1,,5112747731,141,93.9,5112747741,74,,5112747729,140,57.2,5112747735,213,0.49,5112747727,56,Left,5112747725,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487461,461,1,1,41,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.4,93.9,2024-07-21T14:43:59.812Z,2024-07-21T14:44:01Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5112747791,213,2.90,5112747785,140,51.1,5112747783,56,Left,5112747795,156,,5112747787,141,96.3,5112747789,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487485,462,1,1,41,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,51.1,96.3,2024-07-21T14:44:02.233Z,2024-07-21T14:44:03Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5112747899,56,Left,5112747897,155,,5112747905,212,31.9,5112747903,141,83.2,5112747907,213,6.00,5112747901,140,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487489,463,44,1,41,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.6,77.2,2024-07-21T14:44:03.592Z,2024-07-21T14:44:05Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5112747929,286,,5112747927,56,Center,5112747985,233,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487493,337,44,1,41,6,b2vft81kyjurzbmekvgrqwr64,0,23.4,22.8,2024-07-21T14:44:03.593Z,2024-07-21T14:44:05Z,lu9bber07etravimh00k745x,J. Bøge,,,5112747947,285,,5112748007,233,463,5112747945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487491,464,1,1,41,7,aqtkb4mgrz8c6iqfufj6qjbv9,0,80.3,83.0,2024-07-21T14:44:03.952Z,2024-07-21T14:44:04Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5112747937,140,79.4,5112747933,3,,5112747941,212,5.3,5112747939,141,75.3,5112747935,56,Center,5112747943,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487523,339,1,1,41,9,b2vft81kyjurzbmekvgrqwr64,1,21.3,35.6,2024-07-21T14:44:05.862Z,2024-07-21T14:44:07Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5112748089,141,46.7,5112748087,140,7.6,5112748091,212,16.2,5112748085,56,Back,5112748093,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487559,340,1,1,41,10,b2vft81kyjurzbmekvgrqwr64,0,7.6,46.7,2024-07-21T14:44:07.415Z,2024-07-21T14:44:10Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5112748285,212,71.6,5112748279,56,Center,5112748287,213,0.03,5112748281,140,75.8,5112748283,141,49.6,5112748289,1,,5112748277,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487693,466,1,1,41,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.6,45.8,2024-07-21T14:44:18.511Z,2024-07-21T14:44:25Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112748995,140,42.8,5112748999,212,20.1,5112749001,213,1.07,5112748993,56,Back,5112748997,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487701,467,1,1,41,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.5,72.9,2024-07-21T14:44:25.824Z,2024-07-21T14:44:26Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5112749041,140,39.3,5112749047,213,4.37,5112749043,141,63.4,5112749045,212,6.9,5112749039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487745,468,1,1,41,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.5,63.3,2024-07-21T14:44:26.683Z,2024-07-21T14:44:31Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5112749237,56,Back,5112749245,213,0.91,5112749241,141,76.0,5112749243,212,10.9,5112749239,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487775,469,1,1,41,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.0,65.7,2024-07-21T14:44:31.338Z,2024-07-21T14:44:35Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5112749417,56,Center,5112749423,212,14.8,5112749419,140,71.6,5112749421,141,47.3,5112749425,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487783,470,4,1,41,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.5,48.2,2024-07-21T14:44:35.260Z,2024-07-21T14:44:37Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5112749481,152,,5112749483,265,,5112749485,286,,5112749479,56,Center,5112749477,13,,5112749533,233,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702487785,341,4,1,41,38,b2vft81kyjurzbmekvgrqwr64,0,28.5,51.8,2024-07-21T14:44:35.261Z,2024-07-21T14:44:37Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5112749501,265,,5112749493,13,,5112749497,56,Back,5112749503,285,,5112749499,152,,5112749571,233,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488037,471,16,1,42,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.5,49.4,2024-07-21T14:45:12.838Z,2024-07-23T15:43:55Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5112752897,81,,5112752893,113,,5112752905,230,99.5,5112752909,280,FREE_KICK_WON,5115363187,395,99.4,5112750961,18,,5112750963,56,Center,5115363189,396,47.3,5112752917,472,470,5112752911,281,9lsylzgf7e3i5zb0fshnxo6xg,5112752913,282,6463,5112752895,122,,5112752903,458,5112752901,103,5112752907,231,50.7,5112752899,102,46.1,5112750957,26,,5112752055,375,42:14.244,,24.1,5112752051,374,2024-07-21 15:45:10.853,5112755821,362,1,5112752047,20
2702488365,342,1,1,43,2,b2vft81kyjurzbmekvgrqwr64,1,49.9,49.9,2024-07-21T14:45:59.190Z,2024-07-21T14:46:01Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5112753033,212,18.0,5112753031,141,50.8,5112753037,279,G,5112753035,213,3.11,5112753029,140,32.8,5112753027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488381,343,1,1,43,4,b2vft81kyjurzbmekvgrqwr64,1,32.7,50.8,2024-07-21T14:46:01.431Z,2024-07-21T14:46:02Z,lu9bber07etravimh00k745x,J. Bøge,,,5112753109,140,36.7,5112753115,213,0.63,5112753107,56,Back,5112753111,141,55.3,5112753113,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488415,344,1,1,43,5,b2vft81kyjurzbmekvgrqwr64,1,37.9,55.3,2024-07-21T14:46:02.550Z,2024-07-21T14:46:06Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112753325,56,Center,5112753327,140,54.8,5112753329,141,33.3,5112753331,212,23.2,5112753333,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488431,345,1,1,43,10,b2vft81kyjurzbmekvgrqwr64,1,56.2,28.9,2024-07-21T14:46:06.854Z,2024-07-21T14:46:08Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5112753455,140,39.7,5112753459,212,18.6,5112753461,213,3.52,5112753457,141,18.9,5112753453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488531,346,1,1,43,11,b2vft81kyjurzbmekvgrqwr64,1,39.5,19.0,2024-07-21T14:46:08.599Z,2024-07-21T14:46:16Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5112754003,212,20.4,5112753991,56,Right,5112753995,140,56.4,5112753999,141,4.1,5112754005,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488577,347,1,1,43,19,b2vft81kyjurzbmekvgrqwr64,1,62.1,7.0,2024-07-21T14:46:16.214Z,2024-07-21T14:46:22Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5112754251,213,3.04,5112754249,212,7.9,5112754247,141,8.2,5112754243,56,Right,5112754245,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488581,348,4,1,43,25,b2vft81kyjurzbmekvgrqwr64,1,55.1,5.5,2024-07-21T14:46:22.534Z,2024-07-21T14:46:25Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5112754381,233,472,5112754303,152,,5112754299,13,,5112754307,286,,5112754301,56,Right,5112754305,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488589,472,4,1,43,25,aqtkb4mgrz8c6iqfufj6qjbv9,0,44.9,94.5,2024-07-21T14:46:22.535Z,2024-07-21T16:04:08Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5112754379,285,,5112754417,233,348,5112754375,152,,5112754371,13,,5112754377,265,,5112754373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488679,349,1,1,43,36,b2vft81kyjurzbmekvgrqwr64,1,57.6,9.9,2024-07-21T14:46:32.839Z,2024-07-23T15:48:36Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112754809,56,Back,5112754821,213,2.05,5112754811,140,45.0,5112754817,212,29.0,5112754813,141,47.8,5112754803,5,,5112754807,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488725,350,1,1,43,37,b2vft81kyjurzbmekvgrqwr64,1,45.0,47.0,2024-07-21T14:46:34.054Z,2024-07-21T14:46:37Z,lu9bber07etravimh00k745x,J. Bøge,,,5112755073,56,Back,5112755077,141,22.8,5112755081,213,4.83,5112755075,140,46.8,5112755079,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488763,351,1,1,43,41,b2vft81kyjurzbmekvgrqwr64,1,50.7,20.7,2024-07-21T14:46:37.782Z,2024-07-21T14:46:43Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5112755253,56,Right,5112755257,141,7.0,5112755255,140,59.8,5112755259,212,13.3,5112755261,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488773,352,1,1,43,47,b2vft81kyjurzbmekvgrqwr64,1,58.9,8.5,2024-07-21T14:46:43.702Z,2024-07-21T14:46:44Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112755287,140,43.8,5112755285,56,Back,5112755291,212,20.2,5112755293,213,2.48,5112755289,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488797,353,1,1,43,47,b2vft81kyjurzbmekvgrqwr64,1,43.8,26.8,2024-07-21T14:46:44.502Z,2024-07-21T14:46:50Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5112755437,213,1.80,5112755431,140,39.4,5112755433,141,56.3,5112755429,56,Back,5112755435,212,20.6,5112755587,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488817,354,1,1,43,50,b2vft81kyjurzbmekvgrqwr64,1,39.4,56.3,2024-07-21T14:46:46.774Z,2024-07-21T14:46:50Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5112755553,140,39.7,5112755557,212,8.2,5112755551,56,Back,5112755555,141,44.3,5112755559,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488835,355,1,1,43,54,b2vft81kyjurzbmekvgrqwr64,1,36.5,42.3,2024-07-21T14:46:50.870Z,2024-07-21T14:46:52Z,lu9bber07etravimh00k745x,J. Bøge,,,5112755625,212,23.4,5112755627,213,1.71,5112755621,140,33.3,5112755619,56,Back,5112755623,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488853,356,1,1,43,55,b2vft81kyjurzbmekvgrqwr64,1,33.3,76.4,2024-07-21T14:46:52.006Z,2024-07-21T14:46:54Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5112755733,140,37.7,5112755731,56,Back,5112755737,212,13.0,5112755739,213,1.21,5112755735,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488873,357,1,1,43,57,b2vft81kyjurzbmekvgrqwr64,1,38.6,93.2,2024-07-21T14:46:54.183Z,2024-07-21T14:46:56Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5112755845,140,34.6,5112755847,141,69.9,5112755843,56,Back,5112755849,212,16.4,5112755851,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488893,358,1,1,43,59,b2vft81kyjurzbmekvgrqwr64,1,35.6,71.1,2024-07-21T14:46:56.326Z,2024-07-21T14:46:58Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5112755963,213,4.94,5112755961,212,7.8,5112755955,56,Back,5112755959,141,60.0,5112755957,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488915,359,1,1,44,2,b2vft81kyjurzbmekvgrqwr64,1,37.3,60.0,2024-07-21T14:46:58.646Z,2024-07-21T14:47:01Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5112756093,141,47.9,5112756091,140,44.0,5112756097,213,5.42,5112756095,212,10.8,5112756089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488931,360,1,1,44,5,b2vft81kyjurzbmekvgrqwr64,1,46.4,51.1,2024-07-21T14:47:01.767Z,2024-07-21T14:47:04Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112756181,141,74.9,5112756187,1,,5112756183,212,37.4,5112756179,140,78.5,5112756185,213,0.45,5112756177,56,Center,5112756175,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488935,361,61,1,44,7,b2vft81kyjurzbmekvgrqwr64,0,78.5,75.0,2024-07-21T14:47:04.358Z,2024-07-21T14:47:04Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5112756207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488959,473,1,1,44,8,aqtkb4mgrz8c6iqfufj6qjbv9,0,20.3,28.0,2024-07-21T14:47:05.250Z,2024-07-21T14:47:07Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112756331,213,0.80,5112756327,141,33.6,5112756323,56,Back,5112756329,212,5.3,5112756325,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702489001,362,61,1,44,14,b2vft81kyjurzbmekvgrqwr64,0,77.8,67.4,2024-07-21T14:47:10.999Z,2024-07-21T14:47:11Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5112756503,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702489053,474,1,1,44,17,aqtkb4mgrz8c6iqfufj6qjbv9,0,29.7,31.0,2024-07-21T14:47:13.841Z,2024-07-23T15:53:34Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5112756783,213,6.16,5112756781,212,13.6,5112756779,141,28.6,5112756777,140,42.6,5115365833,189,,5112756775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702489061,475,43,1,44,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-07-21T14:47:15.236Z,2024-07-23T15:53:33Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5115365913,144,3,5112756815,56,Back,5112756843,233,363,5112756817,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702489043,363,8,1,44,18,b2vft81kyjurzbmekvgrqwr64,1,58.8,71.4,2024-07-21T14:47:15.237Z,2024-07-23T15:53:37Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5112756733,56,Center,5115365949,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702489069,365,1,1,44,20,b2vft81kyjurzbmekvgrqwr64,1,65.2,71.1,2024-07-21T14:47:16.630Z,2024-07-21T14:47:19Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5112756909,212,9.7,5112756903,56,Left,5112756907,141,84.6,5112756911,213,1.24,5112756905,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702489091,366,1,1,44,22,b2vft81kyjurzbmekvgrqwr64,1,66.2,85.9,2024-07-21T14:47:19.045Z,2024-07-21T14:47:21Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112757021,212,10.4,5112757019,141,93.6,5112757023,213,0.53,5112757015,56,Left,5112757017,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702489113,367,1,1,44,24,b2vft81kyjurzbmekvgrqwr64,1,74.8,93.6,2024-07-21T14:47:21.430Z,2024-07-21T14:47:24Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5112757129,141,92.1,5112757131,212,7.3,5112757133,213,3.28,5112757125,56,Left,5112757127,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702489137,368,1,1,44,28,b2vft81kyjurzbmekvgrqwr64,1,59.8,87.4,2024-07-21T14:47:25.605Z,2024-07-21T14:47:28Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112757289,213,3.76,5112757285,141,71.5,5112757283,140,45.4,5112757287,212,18.6,5112757281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702489149,369,1,1,44,31,b2vft81kyjurzbmekvgrqwr64,1,45.9,65.5,2024-07-21T14:47:27.973Z,2024-07-21T14:47:30Z,lu9bber07etravimh00k745x,J. Bøge,,,5112757353,140,45.0,5112757351,56,Back,5112757357,212,20.2,5112757359,213,4.67,5112757355,141,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702489161,370,1,1,44,33,b2vft81kyjurzbmekvgrqwr64,0,45.1,35.8,2024-07-21T14:47:30.166Z,2024-07-21T14:47:32Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5112757435,56,Center,5112757439,141,37.4,5112757441,212,21.7,5112757443,213,0.05,5112757437,140,65.7,5112757433,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702489175,477,1,1,44,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.2,66.3,2024-07-21T14:47:32.869Z,2024-07-21T14:47:34Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5112757545,141,73.9,5112757543,140,52.2,5112757547,212,16.6,5112757541,56,Center,5112757549,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702489189,478,1,1,44,38,aqtkb4mgrz8c6iqfufj6qjbv9,0,54.4,73.0,2024-07-21T14:47:35.118Z,2024-07-21T14:47:41Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5112757623,56,Center,5112757631,213,5.70,5112757627,141,60.6,5112757629,212,15.2,5112757625,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702489199,371,1,1,44,39,b2vft81kyjurzbmekvgrqwr64,0,35.9,48.1,2024-07-21T14:47:36.598Z,2024-07-21T14:47:37Z,lu9bber07etravimh00k745x,J. Bøge,,,5112757671,56,Back,5112757681,212,12.2,5112757683,213,0.64,5112757675,140,45.2,5112757679,141,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702953345,957,1,1,44,41,aqtkb4mgrz8c6iqfufj6qjbv9,0,54.8,42.9,2024-07-21T14:47:38.417Z,2024-07-23T15:54:47Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5115366079,213,1.15,5115366075,141,59.4,5115366073,140,59.6,5115366071,56,Center,5115366077,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702489217,373,1,1,44,42,b2vft81kyjurzbmekvgrqwr64,1,38.2,43.5,2024-07-21T14:47:38.918Z,2024-07-21T14:47:41Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5112757771,213,1.96,5112757757,56,Back,5112757765,141,73.7,5112757761,140,30.2,5112757767,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
