id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2711525291,472,1,2,49,14,6wwwud48qahpwrfxs20334qk5,1,26.2,36.7,2024-08-21T17:38:10.245Z,2024-08-21T17:38:12Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5162801651,56,Back,5162801655,141,8.3,5162801657,212,26.9,5162801659,213,5.48,5162801653,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525297,473,1,2,49,16,6wwwud48qahpwrfxs20334qk5,1,44.4,8.3,2024-08-21T17:38:11.997Z,2024-08-21T17:38:14Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5162801693,212,14.5,5162801689,140,31.8,5162801695,213,2.72,5162801691,141,17.1,5162801687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525323,474,1,2,49,18,6wwwud48qahpwrfxs20334qk5,1,33.0,19.1,2024-08-21T17:38:14.429Z,2024-08-21T17:38:22Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5162801811,212,28.1,5162801813,213,2.31,5162801805,56,Back,5162801809,141,49.7,5162801807,140,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525335,475,1,2,49,26,6wwwud48qahpwrfxs20334qk5,1,18.7,55.8,2024-08-21T17:38:22.397Z,2024-08-21T17:38:26Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5162801881,213,1.22,5162801873,56,Back,5162801875,140,23.1,5162801879,212,13.5,5162801877,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525347,476,1,2,49,30,6wwwud48qahpwrfxs20334qk5,0,33.4,79.6,2024-08-21T17:38:26.605Z,2024-08-21T17:38:28Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5162801935,140,55.0,5162801941,213,6.21,5162801937,141,77.2,5162801939,212,22.7,5162801933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525357,470,8,2,49,34,dbl7ir1qugqz8nvp1vzn8im50,1,67.7,26.1,2024-08-21T17:38:30.482Z,2024-08-21T17:38:30Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5162801963,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525371,471,1,2,49,35,dbl7ir1qugqz8nvp1vzn8im50,0,70.7,24.0,2024-08-21T17:38:31.104Z,2024-08-21T17:39:12Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5162802021,212,7.5,5162802015,56,Center,5162802019,141,32.1,5162802017,140,75.6,5162802023,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525363,477,61,2,49,36,6wwwud48qahpwrfxs20334qk5,1,37.4,74.8,2024-08-21T17:38:32.086Z,2024-08-21T17:40:27Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5162803773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525377,473,1,2,49,37,dbl7ir1qugqz8nvp1vzn8im50,1,75.6,32.1,2024-08-21T17:38:33.264Z,2024-08-21T17:38:35Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5162802039,56,Right,5162802047,213,5.24,5162802043,141,8.5,5162802041,140,84.5,5162802045,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525399,474,3,2,49,39,dbl7ir1qugqz8nvp1vzn8im50,1,80.2,15.0,2024-08-21T17:38:35.116Z,2024-08-21T18:30:40Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5162802167,286,,5162802165,56,Right,5162802201,233,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525387,478,45,2,49,39,6wwwud48qahpwrfxs20334qk5,0,19.8,85.0,2024-08-21T17:38:35.116Z,2024-08-21T18:30:40Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5162802115,285,,5162802205,233,474,5162802113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525403,475,1,2,49,43,dbl7ir1qugqz8nvp1vzn8im50,1,90.3,10.6,2024-08-21T17:38:39.488Z,2024-08-21T17:38:41Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5162802183,140,84.7,5162802185,141,11.3,5162802181,56,Right,5162802189,213,3.06,5162802187,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525411,476,1,2,49,45,dbl7ir1qugqz8nvp1vzn8im50,1,84.7,11.3,2024-08-21T17:38:41.001Z,2024-08-21T17:38:51Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,1.0,,5162802223,56,Center,5162802327,210,13,5162802229,212,12.6,5162802225,140,77.1,5162802227,141,25.6,5162802231,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525413,477,13,2,49,47,dbl7ir1qugqz8nvp1vzn8im50,1,76.9,32.1,2024-08-21T17:38:43.136Z,2024-08-21T19:25:56Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5162802331,29,,5162802285,72,,5162802341,215,,5162802237,18,,5162802333,55,476,5162802339,103,16.7,5162802239,56,Center,5162802235,22,,5162802343,230,99.0,5162802345,231,5162802337,102,5162802329,83,,50,,,,,,,58.8,,,,,,,,,,,,,,
2711525417,478,5,2,49,49,dbl7ir1qugqz8nvp1vzn8im50,0,100.6,62.3,2024-08-21T17:38:45.833Z,2024-08-21T18:31:12Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5162802307,233,479,5162802265,346,,5162802263,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525423,479,5,2,49,49,6wwwud48qahpwrfxs20334qk5,1,-0.6000000000000001,37.7,2024-08-21T17:38:45.833Z,2024-08-21T18:31:12Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5162802299,233,478,5162802289,56,Back,5162802291,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525475,480,1,2,50,14,6wwwud48qahpwrfxs20334qk5,1,4.9,41.0,2024-08-21T17:39:10.052Z,2024-08-21T17:39:13Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5162802585,141,49.4,5162802589,213,1.68,5162802595,237,,5162802607,189,,5162802575,124,,5162802583,140,4.3,5162802579,56,Back,5162802587,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525481,481,1,2,50,17,6wwwud48qahpwrfxs20334qk5,1,11.5,53.1,2024-08-21T17:39:13.436Z,2024-08-21T17:39:16Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5162802635,140,25.3,5162802637,141,18.3,5162802641,213,5.26,5162802639,212,27.7,5162802633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525487,483,1,2,50,21,6wwwud48qahpwrfxs20334qk5,1,28.9,12.9,2024-08-21T17:39:17.252Z,2024-08-21T17:39:21Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5162802663,141,10.0,5162802665,212,21.5,5162802661,140,49.3,5162802659,56,Back,5162802667,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525529,479,45,2,50,22,dbl7ir1qugqz8nvp1vzn8im50,0,53.0,90.6,2024-08-21T17:39:18.771Z,2024-08-21T17:40:19Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5162802913,285,,5162803565,233,500,5162802911,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525645,500,3,2,50,22,6wwwud48qahpwrfxs20334qk5,1,47.0,9.4,2024-08-21T17:39:18.771Z,2024-08-21T17:40:19Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5162803537,56,Back,5162803539,286,,5162803559,233,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525491,484,1,2,50,25,6wwwud48qahpwrfxs20334qk5,1,49.0,10.7,2024-08-21T17:39:21.764Z,2024-08-21T17:39:23Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5162802689,212,15.0,5162802691,213,3.06,5162802687,141,12.6,5162802685,140,34.8,5162802683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525495,485,1,2,50,27,6wwwud48qahpwrfxs20334qk5,1,34.8,12.6,2024-08-21T17:39:22.997Z,2024-08-21T17:39:26Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5162802713,140,30.0,5162802719,213,1.82,5162802717,212,20.4,5162802711,56,Back,5162802715,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525497,486,1,2,50,30,6wwwud48qahpwrfxs20334qk5,1,30.2,52.5,2024-08-21T17:39:26.276Z,2024-08-21T17:39:27Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5162802743,141,89.7,5162802741,140,39.3,5162802745,212,27.0,5162802747,213,1.21,5162802739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525507,487,1,2,50,31,6wwwud48qahpwrfxs20334qk5,1,41.7,89.0,2024-08-21T17:39:27.604Z,2024-08-21T17:39:32Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5162802807,141,69.0,5162802809,212,16.4,5162802805,140,32.9,5162802811,213,4.12,5162802803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525509,488,1,2,50,36,6wwwud48qahpwrfxs20334qk5,1,34.7,64.5,2024-08-21T17:39:32.668Z,2024-08-21T17:39:35Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5162802823,141,57.0,5162802821,140,46.3,5162802825,212,13.2,5162802819,56,Back,5162802827,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525525,489,1,2,50,39,6wwwud48qahpwrfxs20334qk5,1,45.7,43.6,2024-08-21T17:39:35.740Z,2024-08-21T17:39:40Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5162802891,141,34.5,5162802895,213,3.79,5162802887,56,Back,5162802889,140,38.0,5162802893,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525539,490,1,2,50,44,6wwwud48qahpwrfxs20334qk5,1,40.2,32.4,2024-08-21T17:39:40.036Z,2024-08-21T17:39:45Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5162802983,212,24.5,5162802977,56,Back,5162802979,140,44.1,5162802985,213,1.40,5162802981,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525545,491,1,2,50,49,6wwwud48qahpwrfxs20334qk5,1,53.6,64.3,2024-08-21T17:39:45.612Z,2024-08-21T17:39:47Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5162803003,56,Left,5162803011,213,1.13,5162803007,141,81.2,5162803009,212,12.7,5162803005,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525551,492,1,2,50,51,6wwwud48qahpwrfxs20334qk5,1,60.7,83.0,2024-08-21T17:39:47.379Z,2024-08-21T17:39:51Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5162803047,140,72.0,5162803053,213,5.74,5162803051,212,13.9,5162803049,141,72.4,5162803045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525553,493,3,2,50,55,6wwwud48qahpwrfxs20334qk5,0,79.8,78.8,2024-08-21T17:39:51.140Z,2024-08-21T17:39:54Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5162803083,233,480,5162803059,286,,5162803057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525557,480,7,2,50,55,dbl7ir1qugqz8nvp1vzn8im50,0,20.2,21.2,2024-08-21T17:39:51.141Z,2024-08-21T17:39:55Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5162803071,56,Back,5162803075,285,,5162803077,233,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525567,494,1,2,50,56,6wwwud48qahpwrfxs20334qk5,1,80.8,81.2,2024-08-21T17:39:52.627Z,2024-08-21T17:39:56Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5162803127,141,86.5,5162803131,213,2.47,5162803129,212,5.8,5162803125,140,76.5,5162803123,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525569,495,1,2,50,59,6wwwud48qahpwrfxs20334qk5,0,76.1,72.4,2024-08-21T17:39:55.964Z,2024-08-21T17:39:56Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5162803139,56,Center,5162803145,212,12.9,5162803141,140,80.7,5162803147,213,5.10,5162803143,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525579,481,12,2,51,1,dbl7ir1qugqz8nvp1vzn8im50,1,11.8,53.3,2024-08-21T17:39:57.503Z,2024-08-21T17:40:00Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5162803207,213,5.38,5162803199,56,Back,5162803205,212,17.0,5162803201,140,21.8,5162803203,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525585,496,1,2,51,1,6wwwud48qahpwrfxs20334qk5,1,76.1,64.0,2024-08-21T17:39:57.572Z,2024-08-21T17:40:00Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5162803243,212,16.4,5162803241,141,76.0,5162803245,213,0.52,5162803239,140,89.7,5162803237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525591,497,1,2,51,3,6wwwud48qahpwrfxs20334qk5,0,90.4,75.6,2024-08-21T17:39:59.644Z,2024-08-21T17:54:12Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5162803267,212,9.1,5162813413,233,484,5162803263,140,90.0,5162803269,213,4.67,5162803261,56,Center,5162803265,141,62.3,5162803257,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525609,482,12,2,51,4,dbl7ir1qugqz8nvp1vzn8im50,1,6.7,43.6,2024-08-21T17:40:00.551Z,2024-08-21T17:40:06Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5162803333,56,Back,5162803337,140,7.7,5162803345,212,9.7,5162803341,141,29.4,5162803349,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525599,498,1,2,51,7,6wwwud48qahpwrfxs20334qk5,0,90.4,67.3,2024-08-21T17:40:03.620Z,2024-08-21T17:40:05Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5162803317,212,12.2,5162803309,155,,5162803313,140,95.3,5162803319,213,5.15,5162803315,141,51.0,5162803311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525615,483,44,2,51,8,dbl7ir1qugqz8nvp1vzn8im50,1,5.2,50.3,2024-08-21T17:40:04.947Z,2024-08-21T18:30:44Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5162803405,233,499,5162803387,285,,5162803385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525601,499,44,2,51,8,6wwwud48qahpwrfxs20334qk5,0,94.8,49.7,2024-08-21T17:40:04.948Z,2024-08-21T18:30:45Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5162803409,233,483,5162803325,286,,5162803323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525619,484,11,2,51,9,dbl7ir1qugqz8nvp1vzn8im50,1,7.7,50.9,2024-08-21T17:40:05.016Z,2024-08-21T17:53:41Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5162803403,88,,5162813417,233,497,5162803401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525665,485,1,2,51,23,dbl7ir1qugqz8nvp1vzn8im50,1,9.0,49.3,2024-08-21T17:40:19.920Z,2024-08-21T17:40:22Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5162803653,287,,5162803639,140,29.9,5162803647,1,,5162803635,123,,5162803655,189,,5162803637,56,Back,5162803645,213,0.90,5162803641,141,89.9,5162803643,212,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525679,486,1,2,51,26,dbl7ir1qugqz8nvp1vzn8im50,1,32.0,92.3,2024-08-21T17:40:22.495Z,2024-08-21T17:40:25Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5162803733,56,Back,5162803741,213,4.06,5162803739,212,10.9,5162803737,141,79.6,5162803735,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525685,487,1,2,51,29,dbl7ir1qugqz8nvp1vzn8im50,1,23.8,75.7,2024-08-21T17:40:25.103Z,2024-08-21T17:40:27Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5162803761,56,Back,5162803765,141,65.1,5162803769,213,5.62,5162803767,212,11.7,5162803763,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525691,488,1,2,51,31,dbl7ir1qugqz8nvp1vzn8im50,1,32.3,65.2,2024-08-21T17:40:27.271Z,2024-08-21T17:40:31Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5162803841,140,37.1,5162803845,212,16.5,5162803843,141,88.3,5162803839,56,Back,5162803847,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525701,489,1,2,51,35,dbl7ir1qugqz8nvp1vzn8im50,1,36.3,88.4,2024-08-21T17:40:31.744Z,2024-08-21T17:40:37Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5162803923,213,4.02,5162803917,140,27.8,5162803921,212,13.9,5162803919,141,72.7,5162803915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525707,490,1,2,51,40,dbl7ir1qugqz8nvp1vzn8im50,1,27.7,68.7,2024-08-21T17:40:36.863Z,2024-08-21T17:40:39Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5162803939,141,40.9,5162803935,56,Back,5162803943,213,4.57,5162803941,212,19.1,5162803937,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525715,491,1,2,51,42,dbl7ir1qugqz8nvp1vzn8im50,1,25.2,40.7,2024-08-21T17:40:38.887Z,2024-08-21T17:40:42Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5162803989,141,15.6,5162803991,212,18.7,5162803985,56,Back,5162803993,213,5.13,5162803987,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525717,492,1,2,51,46,dbl7ir1qugqz8nvp1vzn8im50,1,34.1,14.4,2024-08-21T17:40:42.783Z,2024-08-21T17:40:44Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5162804005,213,1.30,5162804001,141,33.1,5162804003,212,13.2,5162803997,56,Back,5162803999,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525723,493,1,2,51,48,dbl7ir1qugqz8nvp1vzn8im50,1,37.5,33.1,2024-08-21T17:40:44.679Z,2024-08-21T17:40:48Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5162804041,141,58.1,5162804045,213,1.96,5162804039,140,30.8,5162804037,56,Back,5162804043,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525733,494,1,2,51,51,dbl7ir1qugqz8nvp1vzn8im50,1,32.7,57.9,2024-08-21T17:40:47.863Z,2024-08-21T17:40:50Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5162804103,140,34.6,5162804101,56,Back,5162804105,141,81.8,5162804107,212,16.4,5162804109,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525741,495,1,2,51,54,dbl7ir1qugqz8nvp1vzn8im50,1,34.9,82.0,2024-08-21T17:40:50.631Z,2024-08-21T17:40:56Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5162804159,213,0.79,5162804157,212,11.9,5162804155,141,94.4,5162804151,56,Back,5162804153,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525745,496,4,2,51,59,dbl7ir1qugqz8nvp1vzn8im50,1,40.6,92.4,2024-08-21T17:40:55.975Z,2024-08-21T17:41:10Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5162804177,56,Back,5162804387,295,,5162804175,13,,5162804179,152,,5162804183,286,,5162804221,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525747,501,4,2,51,59,6wwwud48qahpwrfxs20334qk5,0,59.4,7.6,2024-08-21T17:40:55.976Z,2024-08-21T17:40:59Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5162804217,152,,5162804219,285,,5162804215,56,Right,5162804211,13,,5162804225,233,496,5162804213,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525779,497,2,2,52,4,dbl7ir1qugqz8nvp1vzn8im50,1,31.1,86.5,2024-08-21T17:41:00.592Z,2024-08-21T18:30:33Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5162855095,5,,5162855097,152,,5162804351,7,axyrfq1u8nwcj2ss5498u8qhg,5162804355,56,Center,5162804353,1,,5162804349,141,75.4,5162804347,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525787,503,1,2,52,14,6wwwud48qahpwrfxs20334qk5,1,25.0,43.9,2024-08-21T17:41:10.115Z,2024-08-21T17:43:30Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5162804423,212,22.9,5162804417,56,Back,5162804425,213,1.59,5162804421,141,77.6,5162804415,241,,5162804419,140,24.6,5162804413,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525791,504,1,2,52,17,6wwwud48qahpwrfxs20334qk5,1,25.6,84.2,2024-08-21T17:41:13.163Z,2024-08-21T17:41:16Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5162804439,140,29.9,5162804445,213,5.08,5162804441,141,67.0,5162804437,56,Back,5162804443,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525793,505,1,2,52,20,6wwwud48qahpwrfxs20334qk5,1,32.0,72.3,2024-08-21T17:41:16.171Z,2024-08-21T17:41:17Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5162804449,56,Back,5162804457,213,1.73,5162804453,141,91.8,5162804451,140,30.0,5162804455,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525801,506,1,2,52,21,6wwwud48qahpwrfxs20334qk5,1,30.3,92.1,2024-08-21T17:41:17.323Z,2024-08-21T17:41:22Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5162804503,212,13.0,5162804499,140,35.8,5162804497,56,Back,5162804505,213,5.17,5162804501,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525811,507,1,2,52,26,6wwwud48qahpwrfxs20334qk5,1,43.3,58.8,2024-08-21T17:41:22.811Z,2024-08-21T17:41:24Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5162804549,56,Back,5162804557,213,4.37,5162804553,141,32.2,5162804551,140,37.1,5162804555,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525817,508,1,2,52,28,6wwwud48qahpwrfxs20334qk5,1,36.9,31.9,2024-08-21T17:41:24.819Z,2024-08-21T17:41:28Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5162804603,212,24.0,5162804599,140,56.0,5162804597,56,Right,5162804601,141,12.6,5162804605,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525825,509,1,2,52,32,6wwwud48qahpwrfxs20334qk5,1,58.8,9.5,2024-08-21T17:41:28.235Z,2024-08-21T17:41:31Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5162804655,212,36.1,5162804651,140,93.1,5162804659,1,,5162804653,141,6.7,5162804657,213,6.23,5162804649,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525839,510,1,2,52,35,6wwwud48qahpwrfxs20334qk5,0,95.0,6.4,2024-08-21T17:41:31.715Z,2024-08-21T17:41:38Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5162804759,1,,5162804751,140,93.9,5162804755,212,39.3,5162804747,155,,5162804753,141,64.2,5162804757,213,1.60,5162804749,56,Center,5162804745,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711525847,498,12,2,52,44,dbl7ir1qugqz8nvp1vzn8im50,1,4.1,32.4,2024-08-21T17:41:40.231Z,2024-08-21T18:32:22Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5162804801,141,10.6,5162804805,213,4.75,5162804799,140,4.6,5162804803,212,14.8,5162804797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
