id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/10/value,qualifier/13/value,qualifier/15/value
2730087577,594,1,2,51,42,dbl7ir1qugqz8nvp1vzn8im50,1,45.5,90.9,2024-10-04T18:09:40.410Z,2024-10-04T18:09:45Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5264518191,141,79.4,5264518193,212,12.1,5264518189,140,54.3,5264518195,213,5.58,5264518187,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087711,595,1,2,51,47,dbl7ir1qugqz8nvp1vzn8im50,1,55.1,74.1,2024-10-04T18:09:45.801Z,2024-10-04T18:09:51Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5264518879,141,94.5,5264518883,213,0.78,5264518881,212,19.8,5264518875,56,Left,5264518877,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087737,596,1,2,51,53,dbl7ir1qugqz8nvp1vzn8im50,0,71.0,93.2,2024-10-04T18:09:51.530Z,2024-10-04T18:09:52Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264519039,56,Left,5264519041,140,75.7,5264519047,213,6.09,5264519043,141,91.8,5264519045,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087807,348,1,2,51,56,8cfkisxf1fkxdqtt6tx1tup48,0,23.8,15.3,2024-10-04T18:09:54.605Z,2024-10-04T18:09:55Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5264519429,212,12.6,5264519423,56,Back,5264519427,141,27.3,5264519425,140,33.0,5264519431,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087857,597,1,2,51,58,dbl7ir1qugqz8nvp1vzn8im50,0,66.8,84.5,2024-10-04T18:09:56.393Z,2024-10-04T19:18:13Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5264519699,213,5.52,5264519697,212,14.9,5264519693,140,77.1,5264519691,56,Center,5264519695,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088049,349,1,2,51,58,8cfkisxf1fkxdqtt6tx1tup48,0,21.5,40.1,2024-10-04T18:09:57.183Z,2024-10-04T18:10:04Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5264520819,1,,5264520811,140,69.6,5264520813,141,17.6,5264520807,157,,5264520809,56,Right,5264520817,213,5.99,5264520815,212,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088029,598,12,2,52,5,dbl7ir1qugqz8nvp1vzn8im50,1,39.5,94.2,2024-10-04T18:10:03.465Z,2024-10-04T18:10:05Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5264520863,167,,5264520753,15,,5264520639,213,0.73,5264520635,141,100.0,5264520633,140,44.9,5264520637,212,7.6,5264520631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088353,350,5,2,52,5,8cfkisxf1fkxdqtt6tx1tup48,1,57.3,-1.8,2024-10-04T18:10:04.307Z,2024-10-04T19:05:13Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5264522601,347,,5264522599,56,Right,5264522689,233,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088053,599,5,2,52,5,dbl7ir1qugqz8nvp1vzn8im50,0,42.7,101.8,2024-10-04T18:10:04.307Z,2024-10-04T19:05:13Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5264520829,347,,5264520825,56,Back,5264522737,233,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089037,351,1,2,52,53,8cfkisxf1fkxdqtt6tx1tup48,1,65.0,0.0,2024-10-04T18:10:51.917Z,2024-10-04T18:10:54Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5264526513,212,17.0,5264526505,107,,5264526511,141,14.7,5264526507,56,Right,5264526515,213,0.70,5264526509,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089055,352,1,2,52,55,8cfkisxf1fkxdqtt6tx1tup48,1,74.1,15.5,2024-10-04T18:10:53.934Z,2024-10-04T18:10:55Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5264526597,212,9.9,5264526595,141,5.8,5264526593,140,67.1,5264526591,56,Right,5264526599,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089091,353,1,2,52,56,8cfkisxf1fkxdqtt6tx1tup48,0,67.1,5.8,2024-10-04T18:10:55.229Z,2024-10-04T18:10:57Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5264526843,213,0.09,5264526841,212,16.2,5264526837,140,82.5,5264526835,56,Right,5264526839,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089093,600,8,2,52,58,dbl7ir1qugqz8nvp1vzn8im50,1,19.2,86.0,2024-10-04T18:10:57.281Z,2024-10-04T18:10:57Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264526859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089155,601,1,2,53,1,dbl7ir1qugqz8nvp1vzn8im50,1,23.5,82.4,2024-10-04T18:10:59.640Z,2024-10-04T18:11:00Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5264527185,213,4.52,5264527179,140,22.7,5264527181,141,75.9,5264527183,212,4.5,5264527177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089165,603,1,2,53,2,dbl7ir1qugqz8nvp1vzn8im50,1,22.7,75.7,2024-10-04T18:11:00.440Z,2024-10-04T18:11:01Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5264527245,140,26.2,5264527247,141,69.3,5264527251,213,5.41,5264527243,56,Back,5264527249,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089191,604,1,2,53,2,dbl7ir1qugqz8nvp1vzn8im50,1,26.2,69.3,2024-10-04T18:11:00.912Z,2024-10-04T18:11:02Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5264527417,56,Back,5264527423,212,12.0,5264527421,141,86.3,5264527419,140,29.4,5264527425,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089219,605,1,2,53,3,dbl7ir1qugqz8nvp1vzn8im50,1,30.3,88.6,2024-10-04T18:11:02.304Z,2024-10-04T18:11:04Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5264527583,213,2.82,5264527579,212,6.6,5264527573,140,24.3,5264527571,56,Back,5264527575,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089265,606,1,2,53,5,dbl7ir1qugqz8nvp1vzn8im50,1,24.3,91.7,2024-10-04T18:11:04.232Z,2024-10-04T18:11:06Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264527835,213,3.47,5264527829,140,16.2,5264527831,141,87.4,5264527833,212,9.0,5264527827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089439,607,1,2,53,8,dbl7ir1qugqz8nvp1vzn8im50,1,19.2,86.0,2024-10-04T18:11:06.792Z,2024-10-04T18:11:14Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5264528809,141,56.6,5264528807,140,5.4,5264528811,212,24.7,5264528805,56,Back,5264528813,213,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089547,608,1,2,53,15,dbl7ir1qugqz8nvp1vzn8im50,1,8.1,51.6,2024-10-04T18:11:14.336Z,2024-10-04T18:11:21Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5264529419,140,78.6,5264529427,1,,5264529425,213,6.18,5264529415,157,,5264529417,56,Center,5264529423,212,74.4,5264529421,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089551,609,61,2,53,22,dbl7ir1qugqz8nvp1vzn8im50,0,76.4,43.6,2024-10-04T18:11:21.025Z,2024-10-04T18:11:21Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5264529433,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089611,354,12,2,53,24,8cfkisxf1fkxdqtt6tx1tup48,1,9.4,51.8,2024-10-04T18:11:22.542Z,2024-10-04T18:11:25Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5264529917,167,,5264529723,212,39.4,5264529721,141,0.0,5264529725,213,5.12,5264529717,56,Back,5264529719,140,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089619,355,5,2,53,25,8cfkisxf1fkxdqtt6tx1tup48,0,23.5,-1.4,2024-10-04T18:11:23.817Z,2024-10-04T19:05:14Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5264529769,347,,5264529767,56,Back,5264531407,233,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089889,610,5,2,53,25,dbl7ir1qugqz8nvp1vzn8im50,1,76.5,101.4,2024-10-04T18:11:23.817Z,2024-10-04T19:05:13Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5264531303,233,355,5264531231,56,Left,5264531233,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089941,611,1,2,53,39,dbl7ir1qugqz8nvp1vzn8im50,1,80.5,100.0,2024-10-04T18:11:38.072Z,2024-10-04T18:11:40Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5264531519,213,3.46,5264531509,107,,5264531511,56,Left,5264531517,212,13.4,5264531513,140,68.4,5264531515,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089983,612,1,2,53,41,dbl7ir1qugqz8nvp1vzn8im50,1,70.5,94.8,2024-10-04T18:11:40.007Z,2024-10-04T18:11:42Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264531815,141,97.2,5264531817,212,15.0,5264531811,56,Left,5264531813,140,84.7,5264531819,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090121,613,1,2,53,43,dbl7ir1qugqz8nvp1vzn8im50,1,90.0,94.5,2024-10-04T18:11:41.895Z,2024-10-04T18:36:57Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,1.0,5264532565,56,Center,5264708739,210,13,5264532575,213,4.70,5264532569,140,89.7,5264532571,141,61.2,5264532573,212,22.6,5264532561,155,,5264708741,154,,5264532557,2,,,,,,,,,,,,,,,,,,,,,,,,,
2730090123,614,13,2,53,49,dbl7ir1qugqz8nvp1vzn8im50,1,95.4,53.6,2024-10-04T18:11:48.151Z,2024-10-04T19:45:28Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5264708801,103,6.9,5264708803,146,97.2,5264533165,15,,5264708809,231,52.3,5264708789,75,,5264532583,56,Center,5264708805,147,30.9,5264533163,160,,5264533171,153,5264533169,328,,5264708787,16,5264708795,55,613,5264708807,230,98.9,5264708791,29,5264708793,154,,5264708799,102,,,,,,,22.4
2730090241,357,1,2,53,53,8cfkisxf1fkxdqtt6tx1tup48,1,15.0,97.4,2024-10-04T18:11:51.926Z,2024-10-04T18:11:54Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5264533229,141,77.6,5264533227,140,15.0,5264533225,56,Back,5264533231,212,13.5,5264533233,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090327,358,1,2,53,55,8cfkisxf1fkxdqtt6tx1tup48,0,15.0,77.6,2024-10-04T18:11:53.942Z,2024-10-04T18:11:58Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5264533709,157,,5264533719,213,6.18,5264533715,141,69.0,5264533717,212,54.2,5264533711,56,Center,5264533713,140,66.3,5264533721,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090421,616,1,2,54,2,dbl7ir1qugqz8nvp1vzn8im50,1,30.8,48.5,2024-10-04T18:12:00.999Z,2024-10-04T18:12:03Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5264534231,141,53.1,5264534233,212,15.2,5264534227,56,Back,5264534235,213,0.21,5264534229,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090465,617,1,2,54,4,dbl7ir1qugqz8nvp1vzn8im50,1,44.7,54.0,2024-10-04T18:12:02.911Z,2024-10-04T18:12:04Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5264534449,56,Back,5264534455,212,11.9,5264534457,213,3.43,5264534453,141,49.0,5264534451,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090553,618,1,2,54,8,dbl7ir1qugqz8nvp1vzn8im50,1,38.0,57.8,2024-10-04T18:12:06.392Z,2024-10-04T18:12:09Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5264534919,212,23.5,5264534907,56,Back,5264534911,140,43.9,5264534905,155,,5264534915,141,91.2,5264534923,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090681,619,1,2,54,11,dbl7ir1qugqz8nvp1vzn8im50,1,44.6,89.9,2024-10-04T18:12:09.599Z,2024-10-04T18:12:15Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264535637,213,4.59,5264535633,212,15.1,5264535623,56,Back,5264535625,140,42.8,5264535629,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090785,620,1,2,54,17,dbl7ir1qugqz8nvp1vzn8im50,1,45.1,57.6,2024-10-04T18:12:15.351Z,2024-10-04T18:12:20Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5264536173,1,,5264536171,213,5.10,5264536163,56,Right,5264536161,155,,5264536169,212,35.4,5264536165,140,57.9,5264536167,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090857,621,1,2,54,21,dbl7ir1qugqz8nvp1vzn8im50,1,56.6,10.4,2024-10-04T18:12:20.031Z,2024-10-04T18:12:22Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5264536511,140,43.5,5264536513,141,28.0,5264536521,213,2.43,5264536509,56,Back,5264536517,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091027,622,1,2,54,24,dbl7ir1qugqz8nvp1vzn8im50,1,41.5,30.0,2024-10-04T18:12:22.616Z,2024-10-04T18:12:29Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5264537385,213,4.78,5264537379,140,42.3,5264537377,56,Back,5264537383,212,13.2,5264537381,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091133,623,1,2,54,30,dbl7ir1qugqz8nvp1vzn8im50,1,63.6,17.4,2024-10-04T18:12:29.135Z,2024-10-04T18:12:32Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5264537965,56,Center,5264537967,140,69.4,5264537969,141,33.6,5264537973,213,1.07,5264537971,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091155,624,1,2,54,34,dbl7ir1qugqz8nvp1vzn8im50,1,69.4,33.6,2024-10-04T18:12:32.759Z,2024-10-04T18:12:33Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5264538091,56,Right,5264538093,140,70.8,5264538099,213,4.85,5264538097,212,10.6,5264538095,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091207,625,1,2,54,35,dbl7ir1qugqz8nvp1vzn8im50,1,70.8,17.9,2024-10-04T18:12:33.719Z,2024-10-04T18:12:36Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5264538377,212,24.4,5264538375,141,17.4,5264538379,213,6.27,5264538373,140,94.0,5264538371,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091237,626,1,2,54,37,dbl7ir1qugqz8nvp1vzn8im50,0,94.6,24.9,2024-10-04T18:12:36.159Z,2024-10-04T18:12:37Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5264538543,56,Center,5264538553,140,86.6,5264538571,213,2.41,5264538567,212,11.3,5264538561,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091291,359,8,2,54,42,8cfkisxf1fkxdqtt6tx1tup48,1,11.4,66.4,2024-10-04T18:12:40.558Z,2024-10-04T18:12:40Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5264538895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091381,627,61,2,54,44,dbl7ir1qugqz8nvp1vzn8im50,1,89.8,33.0,2024-10-04T18:12:42.918Z,2024-10-04T19:18:14Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5264539347,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091747,361,1,2,54,58,8cfkisxf1fkxdqtt6tx1tup48,0,14.1,69.1,2024-10-04T18:12:56.966Z,2024-10-04T18:13:15Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5264541259,56,Center,5264541265,212,49.1,5264541267,213,6.21,5264541257,199,,5264541269,1,,5264541263,141,63.6,5264541261,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091751,628,44,2,55,2,dbl7ir1qugqz8nvp1vzn8im50,1,31.2,37.6,2024-10-04T18:13:01.197Z,2024-10-04T19:12:27Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5264541289,56,Back,5264541291,285,,5264541603,233,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091755,362,44,2,55,2,8cfkisxf1fkxdqtt6tx1tup48,0,68.8,62.4,2024-10-04T18:13:01.198Z,2024-10-04T18:13:18Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5264541307,286,,5264541305,56,Center,5264541471,233,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091779,363,43,2,55,2,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-10-04T18:13:01.326Z,2024-10-04T18:13:16Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5264541399,141,56.4,5264541393,56,Center,5264541391,168,0,5264541403,212,27.8,5264541389,3,0,5264542719,144,1,5264541395,140,86.8,5264541407,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092485,639,1,2,55,3,dbl7ir1qugqz8nvp1vzn8im50,1,27.6,39.5,2024-10-04T18:13:01.470Z,2024-10-04T19:07:38Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5264545039,212,15.6,5264545031,140,13.3,5264545025,3,,5264545027,56,Back,5264545035,141,33.1,5264545041,213,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091927,630,1,2,55,7,dbl7ir1qugqz8nvp1vzn8im50,1,11.6,41.5,2024-10-04T18:13:05.870Z,2024-10-04T18:13:11Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5264542199,56,Back,5264542201,140,33.5,5264542203,141,83.3,5264542209,1,,5264542207,213,0.89,5264542205,212,36.6,5264542197,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091945,631,1,2,55,12,dbl7ir1qugqz8nvp1vzn8im50,1,57.6,93.6,2024-10-04T18:13:11.270Z,2024-10-04T18:13:12Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264542317,212,6.0,5264542313,140,55.1,5264542311,56,Left,5264542315,141,85.7,5264542319,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091969,632,1,2,55,13,dbl7ir1qugqz8nvp1vzn8im50,1,55.1,85.7,2024-10-04T18:13:12.311Z,2024-10-04T18:13:14Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5264542423,56,Left,5264542429,212,6.0,5264542427,141,94.5,5264542425,140,55.2,5264542431,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092027,633,1,2,55,15,dbl7ir1qugqz8nvp1vzn8im50,1,55.2,94.5,2024-10-04T18:13:13.862Z,2024-10-04T18:13:16Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264542687,140,42.4,5264542685,56,Back,5264542689,141,85.4,5264542691,212,14.8,5264542693,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092119,634,1,2,55,17,dbl7ir1qugqz8nvp1vzn8im50,1,42.0,77.5,2024-10-04T18:13:16.311Z,2024-10-04T18:13:21Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5264543213,56,Back,5264543219,212,16.1,5264543217,141,53.9,5264543215,140,43.2,5264543221,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092159,635,1,2,55,22,dbl7ir1qugqz8nvp1vzn8im50,1,46.1,50.0,2024-10-04T18:13:20.935Z,2024-10-04T18:13:24Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5264543443,213,1.53,5264543441,212,4.7,5264543435,56,Back,5264543437,140,46.3,5264543439,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092193,636,1,2,55,25,dbl7ir1qugqz8nvp1vzn8im50,1,45.8,58.1,2024-10-04T18:13:23.886Z,2024-10-04T18:13:26Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5264543609,140,56.5,5264543615,213,0.80,5264543613,212,16.1,5264543611,141,75.1,5264543607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092291,637,1,2,55,27,dbl7ir1qugqz8nvp1vzn8im50,1,56.5,76.6,2024-10-04T18:13:25.838Z,2024-10-04T18:13:30Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5264544037,1,,5264544035,213,0.25,5264544029,140,87.7,5264544031,141,88.9,5264544033,212,33.8,5264544027,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092307,638,1,2,55,31,dbl7ir1qugqz8nvp1vzn8im50,0,89.1,90.5,2024-10-04T18:13:29.886Z,2024-10-04T18:13:31Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5264544129,141,55.2,5264544121,2,,5264544123,155,,5264544125,56,Center,5264544127,140,94.8,5264544133,213,4.96,5264544131,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092663,365,1,2,55,47,8cfkisxf1fkxdqtt6tx1tup48,0,10.9,57.3,2024-10-04T18:13:46.127Z,2024-10-04T18:13:48Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5264546095,141,0.0,5264546101,212,60.1,5264546105,213,5.57,5264546109,1,,5264546089,140,54.0,5264546081,199,,5264546083,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092667,366,5,2,55,49,8cfkisxf1fkxdqtt6tx1tup48,0,62.4,-1.1,2024-10-04T18:13:48.315Z,2024-10-04T19:05:14Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5264546125,56,Right,5264547005,233,640,5264546127,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092811,640,5,2,55,49,dbl7ir1qugqz8nvp1vzn8im50,1,37.6,101.1,2024-10-04T18:13:48.315Z,2024-10-04T19:05:14Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5264546895,56,Back,5264546959,233,366,5264546897,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092847,641,1,2,55,57,dbl7ir1qugqz8nvp1vzn8im50,1,23.6,100.0,2024-10-04T18:13:55.904Z,2024-10-04T19:18:43Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264547125,212,22.9,5264547127,213,4.26,5264547113,107,,5264547129,1,,5264547121,140,14.0,5264547123,141,71.5,5264547117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092867,642,1,2,55,59,dbl7ir1qugqz8nvp1vzn8im50,1,13.9,71.4,2024-10-04T18:13:57.894Z,2024-10-04T18:13:59Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5264547243,56,Back,5264547249,212,12.4,5264547245,140,25.6,5264547247,141,74.2,5264547251,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092879,643,1,2,56,0,dbl7ir1qugqz8nvp1vzn8im50,1,25.6,74.2,2024-10-04T18:13:58.965Z,2024-10-04T18:14:00Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5264547339,213,5.24,5264547335,141,61.1,5264547337,212,10.3,5264547331,56,Back,5264547333,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092903,644,1,2,56,1,dbl7ir1qugqz8nvp1vzn8im50,1,27.7,63.7,2024-10-04T18:14:00.174Z,2024-10-04T18:14:01Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5264547459,56,Back,5264547465,212,12.8,5264547467,213,2.43,5264547461,140,18.5,5264547463,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730093023,645,1,2,56,3,dbl7ir1qugqz8nvp1vzn8im50,1,18.5,75.6,2024-10-04T18:14:01.550Z,2024-10-04T18:14:08Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5264548151,213,3.92,5264548147,212,21.9,5264548143,140,3.7,5264548141,56,Back,5264548145,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730093201,646,1,2,56,9,dbl7ir1qugqz8nvp1vzn8im50,0,9.5,41.9,2024-10-04T18:14:07.967Z,2024-10-04T18:14:14Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5264549015,212,71.2,5264549017,213,0.11,5264549009,56,Center,5264549007,157,,5264549011,140,76.9,5264549013,141,53.1,5264549019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730093279,367,1,2,56,16,8cfkisxf1fkxdqtt6tx1tup48,1,22.5,49.0,2024-10-04T18:14:14.663Z,2024-10-04T18:14:17Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5264549345,1,,5264549339,141,32.1,5264549333,157,,5264549341,212,18.0,5264549343,213,5.59,5264549337,140,35.7,5264549335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
