id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/12/value
2751336905,452,43,2,55,36,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-24T15:14:42.001Z,2024-11-24T15:14:57Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380450765,56,Back,5380452491,144,44,5380450767,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751336919,453,12,2,55,36,8cfkisxf1fkxdqtt6tx1tup48,1,11.9,54.8,2024-11-24T15:14:42.521Z,2024-11-24T15:14:44Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380450823,212,19.9,5380450875,15,,5380450817,56,Back,5380450819,140,0.0,5380450825,213,3.95,5380451009,167,,5380450821,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751336935,454,6,2,55,37,8cfkisxf1fkxdqtt6tx1tup48,0,1.8,41.0,2024-11-24T15:14:43.385Z,2024-11-24T15:14:49Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380451297,233,575,5380451185,73,,5380451183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751336977,575,6,2,55,37,a9vw7ikerpr4cuweeeka5aneg,1,98.2,59.0,2024-11-24T15:14:43.385Z,2024-11-24T16:42:56Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380451281,233,454,5380451231,56,Center,5380451235,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751337807,576,1,2,56,12,a9vw7ikerpr4cuweeeka5aneg,1,99.5,99.5,2024-11-24T15:15:17.935Z,2024-11-24T15:15:24Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380455791,223,,5380455797,141,63.9,5380455795,140,95.3,5380455799,212,24.6,5380455801,213,4.53,5380455785,2,,5380455789,155,,5380455787,6,,5380455793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2751337817,577,44,2,56,13,a9vw7ikerpr4cuweeeka5aneg,1,91.6,61.0,2024-11-24T15:15:19.745Z,2024-11-24T15:16:50Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,5380455855,286,,5380455853,56,Center,5380455939,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751337743,455,44,2,56,13,8cfkisxf1fkxdqtt6tx1tup48,0,8.4,39.0,2024-11-24T15:15:19.746Z,2024-11-24T15:15:24Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5380455417,56,Back,5380455947,233,577,5380455423,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751337859,578,1,2,56,14,a9vw7ikerpr4cuweeeka5aneg,0,95.3,63.9,2024-11-24T15:15:20.743Z,2024-11-24T16:48:01Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,5380456075,140,96.1,5380456081,213,4.75,5380456079,212,23.3,5380456071,168,,5380456077,141,29.7,5380456069,3,,5380456073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342061,489,12,2,56,15,8cfkisxf1fkxdqtt6tx1tup48,1,6.3,60.3,2024-11-24T15:15:21.595Z,2024-11-24T16:07:11Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,5380478717,213,0.00,5380478711,141,60.3,5380478715,212,3.6,5380478755,15,,5380478709,140,9.7,5380478705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751337823,456,43,2,56,17,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-24T15:15:23.217Z,2024-11-24T15:16:12Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5380455877,140,4.8,5380455875,56,Back,5380455881,212,10.0,5380455879,141,71.4,5380462451,144,12,5380455883,213,2.28,5380455905,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341253,605,61,2,56,18,a9vw7ikerpr4cuweeeka5aneg,1,92.1,44.5,2024-11-24T15:15:24.604Z,2024-11-24T15:17:48Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380474669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751337915,458,4,2,56,21,8cfkisxf1fkxdqtt6tx1tup48,1,9.9,70.2,2024-11-24T15:15:27.234Z,2024-11-24T16:07:21Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5380457341,152,,5380457343,285,,5380457339,56,Back,5380479471,233,579,5380457337,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751338031,579,4,2,56,21,a9vw7ikerpr4cuweeeka5aneg,0,90.1,29.8,2024-11-24T15:15:27.235Z,2024-11-24T16:07:21Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380457307,152,,5380457305,56,Center,5380457311,286,,5380768999,398,,5380479559,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751338195,580,17,2,56,26,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-11-24T15:15:32.751Z,2024-11-24T15:18:26Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380458931,393,,5380458935,13,243,5380458929,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339109,459,1,2,57,6,8cfkisxf1fkxdqtt6tx1tup48,0,11.4,67.9,2024-11-24T15:16:12.786Z,2024-11-24T15:16:17Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5380463177,5,,5380463189,212,69.7,5380463185,140,77.4,5380463193,1,,5380463181,152,,5380463179,157,,5380463187,141,56.4,5380463183,56,Center,5380463191,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,
2751339167,581,1,2,57,12,a9vw7ikerpr4cuweeeka5aneg,0,19.3,28.9,2024-11-24T15:16:18.647Z,2024-11-24T15:16:20Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,5380463513,56,Back,5380463529,213,5.96,5380463525,212,11.4,5380463509,157,,5380463521,141,23.6,5380463517,140,29.6,5380463533,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339217,460,45,2,57,15,8cfkisxf1fkxdqtt6tx1tup48,0,69.4,66.6,2024-11-24T15:16:21.246Z,2024-11-24T15:26:22Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,5380463831,56,Center,5380494109,233,615,5380463833,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751344883,615,3,2,57,15,a9vw7ikerpr4cuweeeka5aneg,1,30.6,33.4,2024-11-24T15:16:21.246Z,2024-11-24T15:20:37Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380493997,285,,5380493995,56,Back,5380494035,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339251,583,1,2,57,16,a9vw7ikerpr4cuweeeka5aneg,1,30.4,23.4,2024-11-24T15:16:21.991Z,2024-11-24T15:16:23Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380463983,140,23.0,5380463987,212,11.4,5380463981,56,Back,5380463989,213,3.96,5380463985,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339317,584,1,2,57,18,a9vw7ikerpr4cuweeeka5aneg,1,23.0,11.1,2024-11-24T15:16:24.055Z,2024-11-24T16:48:13Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380464327,1,,5380464313,56,Right,5380464323,213,0.09,5380464315,140,60.9,5380464319,212,39.9,5380464311,157,,5380464317,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751343235,611,61,2,57,19,a9vw7ikerpr4cuweeeka5aneg,1,31.0,29.4,2024-11-24T15:16:25.463Z,2024-11-24T15:19:17Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380485123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751348221,637,1,2,57,20,a9vw7ikerpr4cuweeeka5aneg,0,24.2,16.7,2024-11-24T15:16:25.935Z,2024-11-24T15:23:02Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380512313,213,6.19,5380512315,1,,5380512311,212,34.4,5380512305,56,Right,5380512309,141,12.0,5380512301,157,,5380512307,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339399,461,1,2,57,22,8cfkisxf1fkxdqtt6tx1tup48,1,24.0,79.6,2024-11-24T15:16:27.858Z,2024-11-24T15:16:29Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5380464663,56,Back,5380464673,141,70.2,5380464669,140,33.8,5380464681,213,5.73,5380464657,3,,5380464675,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339469,462,1,2,57,23,8cfkisxf1fkxdqtt6tx1tup48,0,33.8,70.2,2024-11-24T15:16:29.690Z,2024-11-24T16:06:13Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5380464963,56,Back,5380464971,213,5.00,5380464965,140,35.8,5380464969,212,7.3,5380464961,3,,5380464967,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751348695,638,44,2,57,25,a9vw7ikerpr4cuweeeka5aneg,1,61.8,37.4,2024-11-24T15:16:30.901Z,2024-11-24T16:08:07Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5380517057,233,523,5380514979,56,Center,5380514981,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751349003,523,44,2,57,25,8cfkisxf1fkxdqtt6tx1tup48,0,38.2,62.6,2024-11-24T15:16:30.902Z,2024-11-24T16:08:07Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5380516773,56,Back,5380517101,233,638,5380516775,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339485,585,1,2,57,25,a9vw7ikerpr4cuweeeka5aneg,1,57.9,26.1,2024-11-24T15:16:31.023Z,2024-11-24T16:48:15Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5380465067,140,64.2,5380465071,212,6.7,5380465065,56,Center,5380465069,141,25.0,5380465073,213,6.17,5380465063,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339537,586,1,2,57,27,a9vw7ikerpr4cuweeeka5aneg,1,64.2,25.0,2024-11-24T15:16:33.174Z,2024-11-24T15:16:34Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380465289,140,70.9,5380465287,56,Center,5380465293,212,10.0,5380465291,141,35.5,5380465295,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339555,587,1,2,57,28,a9vw7ikerpr4cuweeeka5aneg,1,70.9,35.5,2024-11-24T15:16:34.583Z,2024-11-24T15:27:24Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,5380465369,141,36.9,5380465371,212,4.2,5380465365,56,Center,5380465367,140,67.0,5380465373,213,2.91,5380540689,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339589,588,1,2,57,29,a9vw7ikerpr4cuweeeka5aneg,1,67.0,36.9,2024-11-24T15:16:35.286Z,2024-11-24T15:16:36Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380465581,56,Center,5380465593,213,6.03,5380465585,141,34.9,5380465589,212,5.4,5380465583,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339603,589,1,2,57,30,a9vw7ikerpr4cuweeeka5aneg,0,72.0,34.9,2024-11-24T15:16:36.182Z,2024-11-24T15:31:31Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,5380465663,141,33.9,5380543889,236,,5380566203,233,463,5380465659,56,Center,5380465665,212,3.0,5380465661,140,74.8,5380465667,213,6.06,5380543891,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339719,463,74,2,57,30,8cfkisxf1fkxdqtt6tx1tup48,1,23.7,48.7,2024-11-24T15:16:36.183Z,2024-11-24T16:07:50Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380466343,56,Back,5380466345,285,,5380566253,233,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355145,687,1,2,57,32,a9vw7ikerpr4cuweeeka5aneg,1,73.8,48.5,2024-11-24T15:16:38.158Z,2024-11-24T15:29:02Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380550601,213,5.49,5380550597,141,43.6,5380550595,140,76.9,5380550593,56,Center,5380550599,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339751,590,1,2,57,34,a9vw7ikerpr4cuweeeka5aneg,1,78.6,34.8,2024-11-24T15:16:40.574Z,2024-11-24T15:16:42Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5380466535,141,47.8,5380466533,140,82.1,5380466539,213,1.18,5380466537,212,9.6,5380466531,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339765,464,4,2,57,36,8cfkisxf1fkxdqtt6tx1tup48,1,17.6,50.0,2024-11-24T15:16:42.173Z,2024-11-24T15:16:47Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5380466761,233,591,5380466723,13,,5380466727,152,,5380466729,265,,5380466725,56,Back,5380466731,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339757,591,4,2,57,36,a9vw7ikerpr4cuweeeka5aneg,0,82.4,50.0,2024-11-24T15:16:42.174Z,2024-11-24T15:16:46Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,5380466821,233,464,5380466621,286,,5380466613,13,,5380466617,152,,5380466615,56,Center,5380466619,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340021,465,1,2,57,47,8cfkisxf1fkxdqtt6tx1tup48,1,18.0,48.4,2024-11-24T15:16:53.794Z,2024-11-24T15:16:55Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5380468011,212,30.8,5380468013,213,5.31,5380468007,140,34.6,5380468001,5,,5380468005,56,Back,5380468003,152,,5380468009,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340089,466,1,2,57,49,8cfkisxf1fkxdqtt6tx1tup48,1,34.5,10.9,2024-11-24T15:16:55.618Z,2024-11-24T15:16:58Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5380468381,141,9.7,5380468379,140,58.9,5380468377,56,Right,5380468385,213,6.25,5380468383,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340141,467,3,2,57,52,8cfkisxf1fkxdqtt6tx1tup48,1,77.1,11.4,2024-11-24T15:16:58.282Z,2024-11-24T16:08:00Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5380468625,56,Right,5380468629,286,,5380468643,233,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340101,592,45,2,57,52,a9vw7ikerpr4cuweeeka5aneg,0,22.9,88.6,2024-11-24T15:16:58.282Z,2024-11-24T16:08:00Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,5380468435,56,Back,5380468437,285,,5380468675,233,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340191,468,1,2,57,54,8cfkisxf1fkxdqtt6tx1tup48,1,93.1,20.1,2024-11-24T15:17:00.363Z,2024-11-24T15:19:36Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,1.0,5380487845,154,,5380468885,141,29.8,5380468877,56,Center,5380468889,212,9.0,5380468881,140,87.3,5380487843,210,15,5380468893,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340205,469,15,2,57,56,8cfkisxf1fkxdqtt6tx1tup48,1,85.4,38.3,2024-11-24T15:17:02.122Z,2024-11-24T16:39:51Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5380487879,102,50.6,5380487895,147,46.2,5380487873,154,,5380487891,146,97.5,5380487439,20,,5380468941,22,,5380468945,56,Center,5380487875,55,468,5380487869,78,,5380487871,29,5380468943,17,,5380490841,233,5380487883,103,,,,,,,,,,,,,,594,15.8
2751340287,594,10,2,57,56,a9vw7ikerpr4cuweeeka5aneg,1,3.9,52.4,2024-11-24T15:17:02.222Z,2024-11-24T15:20:04Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5380490859,233,469,5380469377,56,Back,5380469375,182,,5380469373,178,,5380490821,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340217,593,61,2,57,58,a9vw7ikerpr4cuweeeka5aneg,1,10.1,72.1,2024-11-24T15:17:04.025Z,2024-11-24T15:17:03Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5380468991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340321,470,1,2,58,0,8cfkisxf1fkxdqtt6tx1tup48,1,90.4,71.2,2024-11-24T15:17:06.219Z,2024-11-24T15:17:07Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,5380469601,213,2.68,5380469593,56,Left,5380469599,212,16.3,5380469595,140,76.5,5380469597,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340377,471,1,2,58,1,8cfkisxf1fkxdqtt6tx1tup48,1,76.5,81.8,2024-11-24T15:17:07.155Z,2024-11-24T15:17:09Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5380469935,140,73.9,5380469933,56,Center,5380469939,212,11.6,5380469937,141,65.2,5380469941,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340417,472,1,2,58,3,8cfkisxf1fkxdqtt6tx1tup48,1,73.9,65.2,2024-11-24T15:17:09.163Z,2024-11-24T15:17:10Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5380470169,141,80.3,5380470171,212,10.8,5380470165,56,Left,5380470167,140,77.0,5380470173,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340443,473,1,2,58,4,8cfkisxf1fkxdqtt6tx1tup48,0,77.0,80.3,2024-11-24T15:17:10.594Z,2024-11-24T15:17:11Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,5380470311,56,Center,5380470317,212,8.9,5380470315,141,67.2,5380470313,140,77.5,5380470319,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340453,595,8,2,58,6,a9vw7ikerpr4cuweeeka5aneg,1,18.9,25.9,2024-11-24T15:17:12.535Z,2024-11-24T15:17:12Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380470365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340517,597,1,2,58,7,a9vw7ikerpr4cuweeeka5aneg,1,14.6,28.0,2024-11-24T15:17:13.751Z,2024-11-24T15:17:14Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380470689,140,15.0,5380470693,212,11.5,5380470687,56,Back,5380470691,141,11.1,5380470695,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340547,598,1,2,58,9,a9vw7ikerpr4cuweeeka5aneg,1,15.0,11.1,2024-11-24T15:17:15.079Z,2024-11-24T15:17:15Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380470873,213,0.07,5380470869,141,12.2,5380470871,212,11.2,5380470865,140,25.6,5380470861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340639,599,1,2,58,10,a9vw7ikerpr4cuweeeka5aneg,1,25.6,12.2,2024-11-24T15:17:16.078Z,2024-11-24T15:17:18Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380471305,140,28.5,5380471309,212,12.0,5380471303,56,Back,5380471307,141,29.2,5380471311,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340665,600,1,2,58,13,a9vw7ikerpr4cuweeeka5aneg,0,28.5,29.2,2024-11-24T15:17:18.903Z,2024-11-24T15:17:19Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5380471417,212,8.9,5380471413,141,30.6,5380471405,56,Back,5380471421,213,0.11,5380471409,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340765,474,1,2,58,15,8cfkisxf1fkxdqtt6tx1tup48,1,62.0,45.1,2024-11-24T15:17:21.835Z,2024-11-24T15:17:22Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5380471943,140,76.3,5380471947,212,16.6,5380471941,56,Center,5380471945,141,55.4,5380471949,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340811,476,1,2,58,17,8cfkisxf1fkxdqtt6tx1tup48,1,76.3,55.4,2024-11-24T15:17:23.019Z,2024-11-24T15:17:24Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,5380472205,213,1.59,5380472195,56,Center,5380472199,140,76.2,5380472201,141,64.6,5380472203,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340833,477,3,2,58,18,8cfkisxf1fkxdqtt6tx1tup48,0,76.0,65.2,2024-11-24T15:17:24.247Z,2024-11-24T16:07:54Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5380472313,286,,5380472489,233,601,5380472305,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340807,601,7,2,58,18,a9vw7ikerpr4cuweeeka5aneg,1,24.0,34.8,2024-11-24T15:17:24.248Z,2024-11-24T16:07:53Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380472415,233,477,5380472185,285,,5380472183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340879,603,1,2,58,18,a9vw7ikerpr4cuweeeka5aneg,1,24.2,33.6,2024-11-24T15:17:24.847Z,2024-11-24T15:17:27Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380472623,213,0.29,5380472621,212,14.2,5380472617,140,37.2,5380472619,141,39.5,5380472615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340967,604,1,2,58,21,a9vw7ikerpr4cuweeeka5aneg,0,41.6,48.7,2024-11-24T15:17:27.294Z,2024-11-24T15:17:30Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,5380473087,141,54.9,5380473079,56,Center,5380473093,212,35.8,5380473097,213,0.12,5380473083,140,75.5,5380473101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341045,479,1,2,58,25,8cfkisxf1fkxdqtt6tx1tup48,1,22.8,42.7,2024-11-24T15:17:31.418Z,2024-11-24T15:17:34Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5380473511,141,38.9,5380473515,213,5.64,5380473507,56,Back,5380473509,140,26.1,5380473513,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341171,480,1,2,58,28,8cfkisxf1fkxdqtt6tx1tup48,1,26.1,38.9,2024-11-24T15:17:34.202Z,2024-11-24T15:17:41Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380474257,56,Back,5380474261,141,13.5,5380474259,140,33.2,5380474265,213,5.12,5380474263,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341249,481,1,2,58,35,8cfkisxf1fkxdqtt6tx1tup48,1,34.8,9.8,2024-11-24T15:17:41.395Z,2024-11-24T15:17:45Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5380474645,213,1.97,5380474641,141,35.8,5380474637,56,Back,5380474639,140,27.6,5380474643,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341285,482,1,2,58,39,8cfkisxf1fkxdqtt6tx1tup48,1,27.1,42.4,2024-11-24T15:17:45.090Z,2024-11-24T15:17:47Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380474947,213,1.96,5380474923,56,Back,5380474945,212,22.6,5380474927,141,73.2,5380474925,140,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341333,483,1,2,58,41,8cfkisxf1fkxdqtt6tx1tup48,1,19.0,73.2,2024-11-24T15:17:47.099Z,2024-11-24T15:17:49Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5380475183,141,51.3,5380475185,212,19.4,5380475187,213,4.01,5380475181,140,7.1,5380475179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341501,484,1,2,58,43,8cfkisxf1fkxdqtt6tx1tup48,1,7.1,50.7,2024-11-24T15:17:49.763Z,2024-11-24T15:17:57Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5380476171,56,Back,5380476177,212,22.3,5380476165,155,,5380476175,141,80.5,5380476179,213,1.14,5380476173,140,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341613,485,1,2,58,51,8cfkisxf1fkxdqtt6tx1tup48,1,29.1,66.7,2024-11-24T15:17:57.531Z,2024-11-24T15:18:02Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5380476677,213,5.64,5380476671,140,73.9,5380476669,56,Right,5380476675,212,58.6,5380476667,155,,5380476679,1,,5380476673,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341721,486,1,2,58,56,8cfkisxf1fkxdqtt6tx1tup48,1,77.8,13.2,2024-11-24T15:18:02.419Z,2024-11-24T15:18:06Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5380477183,212,15.3,5380477177,140,88.3,5380477179,141,28.9,5380477187,213,0.77,5380477175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341727,487,1,2,59,0,8cfkisxf1fkxdqtt6tx1tup48,0,98.3,35.4,2024-11-24T15:18:06.139Z,2024-11-24T15:18:13Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5380477523,233,606,5380477231,213,2.67,5380477227,212,3.3,5380477221,141,37.6,5380477217,56,Center,5380477219,140,95.5,5380477527,286,,5380477521,236,,5380478049,195,,,,,,,,,,,,,,,,,,,,,,,,,
