id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2785194603,566,1,2,60,15,b2vft81kyjurzbmekvgrqwr64,1,87.4,14.0,2025-03-08T13:18:26.837Z,2025-03-08T13:18:31Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5564594307,56,Center,5564594309,140,90.5,5564594313,212,27.6,5564594303,2,,5564594315,213,1.45,5564594305,155,,5564594311,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785194607,567,44,2,60,18,b2vft81kyjurzbmekvgrqwr64,1,91.4,62.2,2025-03-08T13:18:29.901Z,2025-03-08T14:08:15Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564594325,286,,5564594323,56,Center,5564594383,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785194593,497,44,2,60,18,a9vw7ikerpr4cuweeeka5aneg,0,8.6,37.8,2025-03-08T13:18:29.902Z,2025-03-08T14:08:15Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5564594243,56,Back,5564594245,285,,5564594419,233,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785194645,568,1,2,60,18,b2vft81kyjurzbmekvgrqwr64,0,90.5,54.3,2025-03-08T13:18:30.213Z,2025-03-08T14:35:33Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564594543,213,4.77,5564594533,3,,5564594539,141,49.0,5564594537,140,90.7,5564594535,56,Center,5564594541,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195101,502,61,2,60,20,a9vw7ikerpr4cuweeeka5aneg,1,13.3,28.2,2025-03-08T13:18:32.272Z,2025-03-08T13:19:06Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5564596765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785194673,569,1,2,60,21,b2vft81kyjurzbmekvgrqwr64,1,91.4,59.3,2025-03-08T13:18:32.694Z,2025-03-08T14:35:06Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564594665,213,2.88,5564594661,141,60.8,5564594663,212,4.0,5564594659,140,87.7,5564594657,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785194635,498,45,2,60,21,a9vw7ikerpr4cuweeeka5aneg,0,11.0,34.6,2025-03-08T13:18:32.990Z,2025-03-08T13:18:38Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5564594821,233,570,5564594495,56,Back,5564594497,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785194681,570,3,2,60,21,b2vft81kyjurzbmekvgrqwr64,1,89.0,65.4,2025-03-08T13:18:32.990Z,2025-03-08T13:18:39Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5564594789,233,498,5564594689,286,,5564594687,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785194693,571,3,2,60,23,b2vft81kyjurzbmekvgrqwr64,0,88.6,63.2,2025-03-08T13:18:35.125Z,2025-03-08T13:18:42Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5564594755,286,,5564595073,233,499,5564594753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785194743,499,7,2,60,23,a9vw7ikerpr4cuweeeka5aneg,1,11.4,36.8,2025-03-08T13:18:35.126Z,2025-03-08T14:35:37Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5564594981,285,,5564594997,233,571,5564594979,56,Back,5564594977,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785194819,500,5,2,60,26,a9vw7ikerpr4cuweeeka5aneg,0,21.4,-1.6,2025-03-08T13:18:38.190Z,2025-03-08T14:16:29Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5564595361,56,Back,5564595363,347,,5564595485,233,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785194813,572,5,2,60,26,b2vft81kyjurzbmekvgrqwr64,1,78.6,101.6,2025-03-08T13:18:38.190Z,2025-03-08T14:16:28Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5564595331,347,,5564595451,233,500,5564595329,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785194885,573,1,2,60,32,b2vft81kyjurzbmekvgrqwr64,1,75.0,100.0,2025-03-08T13:18:43.660Z,2025-03-08T13:18:48Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5564595721,212,21.9,5564595725,1,,5564595715,56,Left,5564595723,213,3.74,5564595717,140,57.8,5564595719,141,83.9,5564595713,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785194937,574,1,2,60,36,b2vft81kyjurzbmekvgrqwr64,1,57.1,83.3,2025-03-08T13:18:47.905Z,2025-03-08T13:18:50Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564595961,141,68.5,5564595963,212,13.8,5564595959,140,66.1,5564595957,56,Center,5564595965,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785194943,575,1,2,60,38,b2vft81kyjurzbmekvgrqwr64,1,66.1,68.5,2025-03-08T13:18:50.220Z,2025-03-08T13:18:52Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5564595979,140,42.3,5564595977,56,Back,5564595985,213,2.75,5564596023,156,,5564595981,141,83.5,5564595983,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195115,576,1,2,60,40,b2vft81kyjurzbmekvgrqwr64,1,42.4,83.0,2025-03-08T13:18:52.389Z,2025-03-08T13:19:03Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564596843,212,36.3,5564596839,140,15.8,5564596847,1,,5564596837,56,Back,5564596845,213,3.84,5564596841,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195159,577,1,2,60,51,b2vft81kyjurzbmekvgrqwr64,1,17.3,48.5,2025-03-08T13:19:03.220Z,2025-03-08T13:19:05Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5564597099,141,56.7,5564597097,140,19.3,5564597103,213,1.21,5564597095,56,Back,5564597101,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195265,578,1,2,60,54,b2vft81kyjurzbmekvgrqwr64,1,19.3,56.7,2025-03-08T13:19:05.804Z,2025-03-08T13:19:13Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564597505,140,12.6,5564597503,56,Back,5564597507,141,41.5,5564597511,213,4.11,5564597509,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195301,579,1,2,61,1,b2vft81kyjurzbmekvgrqwr64,1,14.9,37.9,2025-03-08T13:19:12.708Z,2025-03-08T13:19:16Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5564597673,213,6.27,5564597675,1,,5564597663,155,,5564597669,141,37.0,5564597667,140,54.6,5564597671,212,41.7,5564597665,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195305,580,44,2,61,3,b2vft81kyjurzbmekvgrqwr64,1,58.3,38.8,2025-03-08T13:19:15.508Z,2025-03-08T14:08:16Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5564597701,56,Center,5564597705,286,,5564597749,233,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195283,503,44,2,61,3,a9vw7ikerpr4cuweeeka5aneg,0,41.7,61.2,2025-03-08T13:19:15.509Z,2025-03-08T14:08:16Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5564597589,285,,5564597759,233,580,5564597585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195309,581,1,2,61,4,b2vft81kyjurzbmekvgrqwr64,0,54.6,37.0,2025-03-08T13:19:16.028Z,2025-03-08T14:35:47Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5564597731,141,37.0,5564597725,168,,5564597733,212,8.2,5564597735,213,0.00,5564597723,3,,5564597729,140,62.4,5564597727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195289,504,61,2,61,5,a9vw7ikerpr4cuweeeka5aneg,1,39.5,60.2,2025-03-08T13:19:16.990Z,2025-03-08T14:35:49Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5564597611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195311,505,44,2,61,6,a9vw7ikerpr4cuweeeka5aneg,1,41.8,53.8,2025-03-08T13:19:18.149Z,2025-03-08T14:08:16Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5564597753,56,Back,5564597813,233,582,5564597755,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195321,582,44,2,61,6,b2vft81kyjurzbmekvgrqwr64,0,58.2,46.2,2025-03-08T13:19:18.150Z,2025-03-08T14:08:17Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5564597809,286,,5564597807,56,Center,5564597867,233,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195315,506,1,2,61,6,a9vw7ikerpr4cuweeeka5aneg,1,40.6,43.1,2025-03-08T13:19:18.461Z,2025-03-08T13:19:19Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5564597785,212,6.9,5564597783,141,49.0,5564597789,213,2.52,5564597779,56,Back,5564597777,3,,5564597781,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195335,507,1,2,61,7,a9vw7ikerpr4cuweeeka5aneg,1,35.3,49.0,2025-03-08T13:19:19.422Z,2025-03-08T13:19:21Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5564597911,157,,5564597921,213,0.57,5564597915,140,46.9,5564597919,212,14.5,5564597917,141,60.5,5564597923,1,,5564597913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195351,508,1,2,61,9,a9vw7ikerpr4cuweeeka5aneg,1,46.9,60.5,2025-03-08T13:19:21.293Z,2025-03-08T13:19:22Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5564598021,213,2.12,5564598019,212,12.0,5564598017,141,75.6,5564598013,56,Back,5564598015,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195383,510,1,2,61,11,a9vw7ikerpr4cuweeeka5aneg,0,40.9,75.6,2025-03-08T13:19:22.763Z,2025-03-08T13:19:25Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5564598151,140,74.4,5564598155,212,35.4,5564598157,213,0.11,5564598159,1,,5564598149,56,Left,5564598153,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195395,583,1,2,61,13,b2vft81kyjurzbmekvgrqwr64,1,24.8,13.7,2025-03-08T13:19:25.420Z,2025-03-08T13:19:27Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564598213,141,41.0,5564598209,56,Back,5564598217,213,2.32,5564598215,212,25.5,5564598211,140,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195453,585,1,2,61,17,b2vft81kyjurzbmekvgrqwr64,1,8.2,41.0,2025-03-08T13:19:29.588Z,2025-03-08T13:19:33Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5564598531,140,18.2,5564598533,141,69.7,5564598537,213,1.08,5564598535,212,22.2,5564598529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195473,586,1,2,61,21,b2vft81kyjurzbmekvgrqwr64,1,18.4,70.8,2025-03-08T13:19:33.035Z,2025-03-08T13:19:35Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564598677,56,Back,5564598681,140,28.3,5564598685,212,14.4,5564598683,141,85.4,5564598687,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195493,587,1,2,61,23,b2vft81kyjurzbmekvgrqwr64,1,28.4,85.4,2025-03-08T13:19:34.908Z,2025-03-08T13:19:37Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5564598801,212,12.5,5564598795,56,Back,5564598797,140,19.8,5564598799,141,72.6,5564598803,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195557,588,1,2,61,25,b2vft81kyjurzbmekvgrqwr64,1,20.7,74.2,2025-03-08T13:19:36.892Z,2025-03-08T13:19:42Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564599165,141,47.9,5564599163,140,15.7,5564599169,213,4.43,5564599167,212,18.6,5564599161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195575,589,1,2,61,30,b2vft81kyjurzbmekvgrqwr64,1,16.8,49.6,2025-03-08T13:19:42.532Z,2025-03-08T13:19:44Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564599273,212,11.6,5564599275,213,5.02,5564599269,140,20.2,5564599267,56,Back,5564599271,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195613,590,1,2,61,32,b2vft81kyjurzbmekvgrqwr64,1,19.7,29.7,2025-03-08T13:19:44.532Z,2025-03-08T13:19:48Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564599441,140,32.1,5564599445,212,17.2,5564599439,56,Back,5564599447,213,5.57,5564599443,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195695,591,1,2,61,36,b2vft81kyjurzbmekvgrqwr64,1,29.1,15.6,2025-03-08T13:19:47.820Z,2025-03-08T13:19:54Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5564599869,56,Back,5564599871,140,31.5,5564599873,141,40.0,5564599877,213,1.42,5564599875,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195719,592,1,2,61,43,b2vft81kyjurzbmekvgrqwr64,1,39.1,28.9,2025-03-08T13:19:54.772Z,2025-03-08T13:19:57Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5564599971,155,,5564599983,1,,5564599973,56,Center,5564599977,141,78.7,5564599979,212,49.4,5564599975,140,73.3,5564599981,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785195727,593,61,2,61,45,b2vft81kyjurzbmekvgrqwr64,0,71.2,78.8,2025-03-08T13:19:56.915Z,2025-03-08T13:19:57Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5564600015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196095,511,5,2,61,46,a9vw7ikerpr4cuweeeka5aneg,1,24.9,-1.7,2025-03-08T13:19:58.067Z,2025-03-08T14:16:29Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5564792355,233,594,5564601867,56,Back,5564601869,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196263,594,5,2,61,46,b2vft81kyjurzbmekvgrqwr64,0,75.1,101.7,2025-03-08T13:19:58.067Z,2025-03-08T14:16:30Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5564792375,233,511,5564602831,347,,5564602829,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196103,512,18,2,62,13,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-03-08T13:20:24.792Z,2025-03-08T13:21:10Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5564601903,59,17,5564601901,44,Midfielder,5564601899,42,,5564601961,55,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196109,513,19,2,62,13,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-03-08T13:20:24.793Z,2025-03-08T13:21:10Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5564601947,292,5,5564601949,293,4,5564601939,42,,5564601943,145,8,5564601953,55,512,5564601945,59,20,5564601951,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196209,514,18,2,62,28,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-03-08T13:20:40.578Z,2025-03-08T13:20:41Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5564602585,55,515,5564602511,44,Forward,5564602507,42,,5564602513,59,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196215,515,19,2,62,28,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-03-08T13:20:40.579Z,2025-03-08T20:19:20Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5564602545,292,9,5564602543,59,15,5564602549,44,Forward,5564602547,293,3,5564602537,42,,5564602551,55,514,5564602541,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785254445,797,1,2,62,30,a9vw7ikerpr4cuweeeka5aneg,1,35.0,0.0,2025-03-08T13:20:41.595Z,2025-03-08T14:34:36Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5564907931,140,30.1,5564908985,189,,5564907935,212,8.2,5564907927,107,,5564907929,56,Back,5564907933,141,7.3,5564907937,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196255,516,1,2,62,31,a9vw7ikerpr4cuweeeka5aneg,0,12.0,44.9,2025-03-08T13:20:43.444Z,2025-03-08T14:33:56Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5564602785,141,28.3,5564904931,189,,5564602783,140,64.2,5564602787,212,56.0,5564602789,213,6.08,5564602779,157,,5564602791,1,,5564602781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196269,595,1,2,62,33,b2vft81kyjurzbmekvgrqwr64,0,27.3,68.8,2025-03-08T13:20:44.627Z,2025-03-08T13:20:45Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564602851,141,72.0,5564602853,212,2.8,5564602849,140,29.0,5564602847,56,Back,5564602845,3,,5564602855,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196323,596,1,2,62,34,b2vft81kyjurzbmekvgrqwr64,0,26.3,76.7,2025-03-08T13:20:46.245Z,2025-03-08T13:20:51Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564603093,213,6.18,5564603083,157,,5564603087,140,50.8,5564603089,141,72.6,5564603095,1,,5564603085,56,Center,5564603091,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196287,517,61,2,62,34,a9vw7ikerpr4cuweeeka5aneg,1,61.4,24.7,2025-03-08T13:20:46.436Z,2025-03-08T15:33:17Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5564602927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196327,518,44,2,62,38,a9vw7ikerpr4cuweeeka5aneg,1,51.2,27.0,2025-03-08T13:20:49.772Z,2025-03-08T14:08:17Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5564603271,233,597,5564603101,286,,5564603099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196333,597,44,2,62,38,b2vft81kyjurzbmekvgrqwr64,0,48.8,73.0,2025-03-08T13:20:49.773Z,2025-03-08T14:08:18Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5564603293,233,518,5564603125,56,Back,5564603297,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196345,519,1,2,62,38,a9vw7ikerpr4cuweeeka5aneg,0,54.5,26.4,2025-03-08T13:20:50.124Z,2025-03-08T15:33:18Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5564603183,141,30.7,5564603187,213,0.27,5564603181,140,64.6,5564603185,212,11.0,5564603177,3,,5564603179,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196381,598,1,2,62,39,b2vft81kyjurzbmekvgrqwr64,1,40.0,65.8,2025-03-08T13:20:51.364Z,2025-03-08T13:20:54Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5564603371,140,29.3,5564603367,3,,5564603369,56,Back,5564603375,212,16.8,5564603377,213,2.30,5564603373,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196427,600,1,2,62,42,b2vft81kyjurzbmekvgrqwr64,1,24.4,87.1,2025-03-08T13:20:54.067Z,2025-03-08T13:20:59Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564603623,140,14.8,5564603627,212,27.2,5564603629,213,4.33,5564603621,56,Back,5564603625,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196463,601,1,2,62,47,b2vft81kyjurzbmekvgrqwr64,1,17.7,52.7,2025-03-08T13:20:59.482Z,2025-03-08T13:21:02Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564603859,212,15.5,5564603857,141,30.9,5564603853,56,Back,5564603861,213,5.01,5564603855,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196483,602,1,2,62,51,b2vft81kyjurzbmekvgrqwr64,1,25.9,29.5,2025-03-08T13:21:02.803Z,2025-03-08T13:21:04Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564603951,56,Back,5564603957,212,10.6,5564603959,213,2.00,5564603953,140,21.7,5564603955,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196503,603,1,2,62,52,b2vft81kyjurzbmekvgrqwr64,1,21.7,43.7,2025-03-08T13:21:04.186Z,2025-03-08T13:21:06Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564604053,56,Back,5564604061,213,6.00,5564604057,141,40.3,5564604059,212,8.4,5564604055,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196555,604,1,2,62,54,b2vft81kyjurzbmekvgrqwr64,1,28.8,39.7,2025-03-08T13:21:06.443Z,2025-03-08T13:21:14Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564604323,140,34.3,5564604329,213,5.00,5564604321,56,Back,5564604327,212,20.3,5564604325,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196557,605,1,2,63,2,b2vft81kyjurzbmekvgrqwr64,0,34.8,11.0,2025-03-08T13:21:14.035Z,2025-03-08T13:21:14Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5564604333,56,Right,5564604337,141,17.9,5564604339,212,19.4,5564604341,213,0.24,5564604335,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196571,520,8,2,63,4,a9vw7ikerpr4cuweeeka5aneg,1,31.2,76.6,2025-03-08T13:21:16.236Z,2025-03-08T13:21:16Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5564604387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196613,606,61,2,63,7,b2vft81kyjurzbmekvgrqwr64,0,63.7,13.4,2025-03-08T13:21:19.291Z,2025-03-08T13:21:19Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5564604567,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196659,521,5,2,63,8,a9vw7ikerpr4cuweeeka5aneg,1,33.5,101.5,2025-03-08T13:21:19.708Z,2025-03-08T14:16:30Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5564793185,233,607,5564604683,347,,5564604681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196733,607,5,2,63,8,b2vft81kyjurzbmekvgrqwr64,0,66.5,-1.5,2025-03-08T13:21:19.708Z,2025-03-08T14:16:30Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5564605029,56,Right,5564605031,347,,5564793201,233,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196673,522,1,2,63,11,a9vw7ikerpr4cuweeeka5aneg,1,28.0,100.0,2025-03-08T13:21:23.395Z,2025-03-08T13:21:25Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5564604729,56,Back,5564604727,107,,5564604735,212,18.6,5564604737,213,4.98,5564604733,141,75.6,5564604731,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196697,523,1,2,63,13,a9vw7ikerpr4cuweeeka5aneg,1,32.6,75.4,2025-03-08T13:21:25.443Z,2025-03-08T13:21:27Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5564604851,212,6.9,5564604843,56,Back,5564604847,141,78.2,5564604845,140,38.9,5564604855,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196705,524,1,2,63,16,a9vw7ikerpr4cuweeeka5aneg,0,36.0,83.2,2025-03-08T13:21:27.682Z,2025-03-08T13:21:28Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5564604887,140,49.0,5564604891,212,15.0,5564604889,141,74.2,5564604893,213,5.86,5564604885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196739,608,8,2,63,18,b2vft81kyjurzbmekvgrqwr64,1,50.2,39.1,2025-03-08T13:21:29.779Z,2025-03-08T13:21:30Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5564605043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785196735,525,61,2,63,18,a9vw7ikerpr4cuweeeka5aneg,0,58.0,88.0,2025-03-08T13:21:30.091Z,2025-03-08T14:02:03Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5564605039,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
