id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/value
2795655937,631,1,2,55,35,bd4qakf7j0wwie8wke9km7uj8,1,33.7,82.9,2025-04-04T18:14:53.485Z,2025-04-04T18:14:56Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5621987157,213,4.41,5621987151,140,27.4,5621987153,141,51.9,5621987155,212,22.1,5621987149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795655961,632,1,2,55,37,bd4qakf7j0wwie8wke9km7uj8,1,27.4,51.9,2025-04-04T18:14:56.253Z,2025-04-04T18:14:57Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5621987325,141,33.1,5621987323,140,33.0,5621987327,212,14.1,5621987321,56,Back,5621987329,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795656041,633,1,2,55,38,bd4qakf7j0wwie8wke9km7uj8,1,34.2,31.3,2025-04-04T18:14:57.324Z,2025-04-04T18:15:02Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5621987815,212,16.0,5621987819,213,3.71,5621987809,141,18.6,5621987805,140,21.4,5621987803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795656179,634,1,2,55,43,bd4qakf7j0wwie8wke9km7uj8,1,26.2,18.6,2025-04-04T18:15:01.997Z,2025-04-04T18:15:07Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5621988459,56,Back,5621988469,1,,5621988465,212,36.3,5621988463,141,71.8,5621988461,140,29.0,5621988467,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795656239,635,1,2,55,48,bd4qakf7j0wwie8wke9km7uj8,1,29.3,71.8,2025-04-04T18:15:07.397Z,2025-04-04T18:15:10Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5621988791,56,Back,5621988797,212,27.9,5621988793,140,34.4,5621988795,141,31.5,5621988799,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795656341,636,1,2,55,52,bd4qakf7j0wwie8wke9km7uj8,1,40.7,16.5,2025-04-04T18:15:10.661Z,2025-04-04T18:15:16Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5621989307,56,Right,5621989309,140,75.4,5621989315,213,6.17,5621989313,212,36.7,5621989311,141,10.4,5621989317,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795656355,637,1,2,55,57,bd4qakf7j0wwie8wke9km7uj8,0,79.2,14.6,2025-04-04T18:15:16.301Z,2025-04-04T18:15:17Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5621989409,56,Center,5621989413,141,30.7,5621989415,212,11.0,5621989417,213,1.66,5621989411,140,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795656385,481,8,2,56,0,ajtb177oqwawkdwbqhldmq6mx,1,26.9,53.0,2025-04-04T18:15:19.093Z,2025-04-04T18:15:19Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5621989591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795656425,638,1,2,56,1,bd4qakf7j0wwie8wke9km7uj8,1,72.3,59.6,2025-04-04T18:15:20.053Z,2025-04-04T18:15:21Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5621989801,213,1.28,5621989793,56,Left,5621989795,140,76.7,5621989797,141,82.7,5621989799,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795656479,639,1,2,56,2,bd4qakf7j0wwie8wke9km7uj8,1,76.8,82.9,2025-04-04T18:15:21.181Z,2025-04-04T20:08:05Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,1.0,,5621990059,213,4.98,5621990055,212,15.6,5621990051,141,60.8,5622778117,210,13,5621990049,140,80.7,5621990047,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795656491,640,13,2,56,4,bd4qakf7j0wwie8wke9km7uj8,1,80.2,59.6,2025-04-04T18:15:22.941Z,2025-04-04T20:08:18Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5622778145,215,,5622430821,231,52.7,5622430811,102,42.4,5622430819,230,96.2,5622430461,20,,5621990135,18,,5622779077,81,,5622778139,29,,5621990133,22,5621990137,56,5622778141,55,5622430813,103,72.2,,,,,,,,,,,,,,,,,,,Center,639,
2795656965,482,5,2,56,6,ajtb177oqwawkdwbqhldmq6mx,1,-1.3,57.4,2025-04-04T18:15:25.086Z,2025-04-04T19:46:47Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5621992797,346,,5622472147,233,641,5621992795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795656641,641,5,2,56,6,bd4qakf7j0wwie8wke9km7uj8,0,101.3,42.6,2025-04-04T18:15:25.086Z,2025-04-04T19:46:47Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5621990903,56,Center,5621990905,346,,5622472183,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795657025,483,1,2,56,29,ajtb177oqwawkdwbqhldmq6mx,1,2.9,58.8,2025-04-04T18:15:48.059Z,2025-04-04T18:15:51Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5621993125,124,,5621993127,56,Back,5621993141,237,,5621993131,141,25.0,5621993129,140,15.2,5621993133,212,26.4,5621993135,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795657057,484,1,2,56,32,ajtb177oqwawkdwbqhldmq6mx,0,18.2,23.0,2025-04-04T18:15:51.324Z,2025-04-04T18:15:53Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5621993239,212,26.1,5621993241,213,0.02,5621993237,141,23.6,5621993231,155,,5621993235,140,43.1,5621993233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795657083,643,44,2,56,34,bd4qakf7j0wwie8wke9km7uj8,1,61.2,67.8,2025-04-04T18:15:52.626Z,2025-04-04T18:15:58Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5621993417,56,Center,5621993419,286,,5621993451,233,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795657063,485,44,2,56,34,ajtb177oqwawkdwbqhldmq6mx,0,38.8,32.2,2025-04-04T18:15:52.627Z,2025-04-04T18:16:00Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5621993487,233,643,5621993263,56,Back,5621993265,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795657207,644,1,2,56,34,bd4qakf7j0wwie8wke9km7uj8,1,67.7,55.1,2025-04-04T18:15:52.838Z,2025-04-04T19:45:58Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5621994227,140,75.3,5621994223,3,,5621994225,56,Center,5621994229,141,51.6,5621994233,213,5.99,5621994231,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795657231,646,1,2,56,36,bd4qakf7j0wwie8wke9km7uj8,1,75.8,51.6,2025-04-04T18:15:55.110Z,2025-04-04T18:15:59Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5621994347,56,Center,5621994349,140,72.4,5621994351,141,50.3,5621994355,213,3.38,5621994353,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795657297,647,1,2,56,38,bd4qakf7j0wwie8wke9km7uj8,1,67.7,57.8,2025-04-04T18:15:56.678Z,2025-04-04T18:16:01Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5621994673,56,Center,5621994675,140,52.5,5621994677,141,35.2,5621994681,213,3.91,5621994679,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795657341,648,1,2,56,42,bd4qakf7j0wwie8wke9km7uj8,1,49.2,21.5,2025-04-04T18:16:01.310Z,2025-04-04T18:16:03Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5621994887,56,Right,5621994889,140,69.9,5621994891,141,8.9,5621994893,212,23.4,5621994895,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795657395,649,1,2,56,45,bd4qakf7j0wwie8wke9km7uj8,1,72.7,8.9,2025-04-04T18:16:03.782Z,2025-04-04T18:16:06Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5621995173,212,8.7,5621995175,213,2.09,5621995171,141,20.1,5621995167,56,Right,5621995169,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795657429,650,1,2,56,48,bd4qakf7j0wwie8wke9km7uj8,1,66.7,22.1,2025-04-04T18:16:06.606Z,2025-04-04T18:16:08Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5621995365,212,14.2,5621995363,141,43.0,5621995367,213,1.59,5621995361,140,66.5,5621995359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795657471,486,45,2,56,50,ajtb177oqwawkdwbqhldmq6mx,0,37.8,53.6,2025-04-04T18:16:08.457Z,2025-04-04T20:31:16Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5621995561,285,,5621995721,233,651,5621995559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795657479,651,3,2,56,50,bd4qakf7j0wwie8wke9km7uj8,1,62.2,46.4,2025-04-04T18:16:08.457Z,2025-04-04T19:13:21Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5621995655,233,486,5621995599,56,Center,5621995605,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795657595,652,1,2,56,52,bd4qakf7j0wwie8wke9km7uj8,1,71.9,48.1,2025-04-04T18:16:10.535Z,2025-04-04T18:16:16Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5621996277,141,85.9,5621996273,140,83.0,5621996279,212,28.2,5621996281,213,1.15,5621996265,155,,5621996269,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795657615,653,1,2,56,57,bd4qakf7j0wwie8wke9km7uj8,0,91.7,84.5,2025-04-04T18:16:16.278Z,2025-04-04T18:16:19Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5621996577,233,487,5621996379,212,23.1,5621996373,56,Center,5621996375,140,93.3,5621996377,141,50.6,5621996371,155,,5621996369,2,,5621996381,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795657657,487,11,2,57,0,ajtb177oqwawkdwbqhldmq6mx,1,2.1,48.7,2025-04-04T18:16:18.589Z,2025-04-04T18:16:19Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5621996555,88,,5621996553,56,Back,5621996613,233,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795657865,488,1,2,57,9,ajtb177oqwawkdwbqhldmq6mx,0,12.6,49.1,2025-04-04T18:16:27.509Z,2025-04-04T18:16:30Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5621997649,140,67.1,5621997641,199,,5621997645,56,Center,5621997787,189,,5621997661,212,59.1,5621997667,1,,5621997663,213,6.03,5621997655,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795658133,656,1,2,57,14,bd4qakf7j0wwie8wke9km7uj8,1,33.7,88.4,2025-04-04T18:16:32.895Z,2025-04-04T18:16:38Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5621999137,213,4.80,5621999131,141,66.4,5621999133,212,15.0,5621999123,56,Back,5621999127,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795658303,657,1,2,57,20,bd4qakf7j0wwie8wke9km7uj8,1,36.6,41.6,2025-04-04T18:16:38.598Z,2025-04-04T18:16:45Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5622000011,212,44.7,5622000013,213,6.10,5622000015,1,,5622000003,155,,5622000005,56,Center,5622000007,140,78.4,5622000009,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795658399,658,1,2,57,26,bd4qakf7j0wwie8wke9km7uj8,1,78.4,29.4,2025-04-04T18:16:45.174Z,2025-04-04T18:16:48Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5622000531,213,5.84,5622000525,141,21.0,5622000523,140,90.0,5622000527,212,13.5,5622000521,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795658415,659,1,2,57,29,bd4qakf7j0wwie8wke9km7uj8,0,91.0,18.2,2025-04-04T18:16:47.542Z,2025-04-04T19:45:51Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5622000611,212,22.7,5622000613,213,1.52,5622000609,141,51.6,5622000603,155,,5622000605,56,Center,5622000601,2,,5622000607,140,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795658401,489,12,2,57,29,ajtb177oqwawkdwbqhldmq6mx,1,10.5,51.0,2025-04-04T18:16:47.765Z,2025-04-04T18:16:49Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5622000553,212,18.2,5622000557,213,4.01,5622000549,141,30.6,5622000543,140,0.0,5622000685,167,,5622000541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795658407,490,6,2,57,30,ajtb177oqwawkdwbqhldmq6mx,0,2.5,37.2,2025-04-04T18:16:48.695Z,2025-04-04T19:13:13Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5622000899,56,Back,5622000901,73,,5622000979,233,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795658439,660,6,2,57,30,bd4qakf7j0wwie8wke9km7uj8,1,97.5,62.8,2025-04-04T18:16:48.695Z,2025-04-04T19:13:13Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5622000947,233,490,5622000865,56,Center,5622000867,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659061,661,1,2,57,58,bd4qakf7j0wwie8wke9km7uj8,0,99.5,99.5,2025-04-04T18:17:16.927Z,2025-04-04T18:20:13Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5622004347,56,Center,5622004341,6,,5622004339,2,,5622004343,155,,5622004345,223,,5622004349,140,93.6,5622004351,141,49.6,5622004357,1,,5622004355,213,5622004353,212,,,,,,,,,,,,,,,,,,,,,,,4.53,34.5,,
2795661909,505,44,2,58,1,ajtb177oqwawkdwbqhldmq6mx,1,10.4,35.8,2025-04-04T18:17:19.430Z,2025-04-04T19:46:14Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5622025437,233,702,5622019527,285,,5622019525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795662939,702,44,2,58,1,bd4qakf7j0wwie8wke9km7uj8,0,89.6,64.2,2025-04-04T18:17:19.431Z,2025-04-04T19:46:15Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5622024975,56,Center,5622024977,286,,5622025487,233,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795661915,506,61,2,58,1,ajtb177oqwawkdwbqhldmq6mx,1,8.7,34.9,2025-04-04T18:17:20.296Z,2025-04-04T19:45:44Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5622019545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795663575,513,12,2,58,2,ajtb177oqwawkdwbqhldmq6mx,1,6.6,56.0,2025-04-04T18:17:21.326Z,2025-04-04T18:20:46Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5622028371,213,0.12,5622028361,56,Back,5622028367,141,59.0,5622028365,140,23.0,5622028369,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659093,491,12,2,58,3,ajtb177oqwawkdwbqhldmq6mx,1,10.5,43.9,2025-04-04T18:17:21.468Z,2025-04-04T18:21:09Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5622004519,141,67.0,5622004517,140,21.1,5622004515,56,Back,5622004523,213,0.95,5622004521,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795664357,518,61,2,58,6,ajtb177oqwawkdwbqhldmq6mx,0,15.7,63.0,2025-04-04T18:17:25.304Z,2025-04-04T18:21:07Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5622032787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659253,662,1,2,58,8,bd4qakf7j0wwie8wke9km7uj8,1,84.7,13.7,2025-04-04T18:17:27.094Z,2025-04-04T18:17:30Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5622005313,140,70.9,5622005315,141,31.0,5622005311,56,Center,5622005317,212,18.7,5622005319,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659285,663,1,2,58,11,bd4qakf7j0wwie8wke9km7uj8,1,71.1,31.3,2025-04-04T18:17:30.215Z,2025-04-04T18:17:31Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5622005469,56,Center,5622005481,213,6.17,5622005477,212,4.2,5622005471,140,75.1,5622005473,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659321,664,1,2,58,12,bd4qakf7j0wwie8wke9km7uj8,1,75.2,30.4,2025-04-04T18:17:31.191Z,2025-04-04T18:17:32Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5622005647,56,Center,5622005659,213,1.79,5622005651,140,73.7,5622005657,212,7.1,5622005655,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659417,492,45,2,58,14,ajtb177oqwawkdwbqhldmq6mx,0,22.4,50.1,2025-04-04T18:17:32.767Z,2025-04-04T20:31:18Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5622651885,233,665,5622651623,56,Back,5622651625,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659333,665,3,2,58,14,bd4qakf7j0wwie8wke9km7uj8,1,77.6,49.9,2025-04-04T18:17:32.767Z,2025-04-04T19:46:00Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5622005715,286,,5622005713,56,Center,5622651845,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659421,666,61,2,58,17,bd4qakf7j0wwie8wke9km7uj8,0,77.9,50.6,2025-04-04T18:17:36.368Z,2025-04-04T18:17:36Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5622006191,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659523,494,61,2,58,22,ajtb177oqwawkdwbqhldmq6mx,1,35.3,36.3,2025-04-04T18:17:40.414Z,2025-04-04T20:32:53Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5622006677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659539,667,83,2,58,22,bd4qakf7j0wwie8wke9km7uj8,0,71.1,50.1,2025-04-04T18:17:41.175Z,2025-04-04T18:17:43Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5622007037,399,8i0o1b8rjsab9se3v6vteqmfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659559,495,61,2,58,23,ajtb177oqwawkdwbqhldmq6mx,0,56.0,44.0,2025-04-04T18:17:42.156Z,2025-04-04T20:31:51Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5622006823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659655,496,83,2,58,26,ajtb177oqwawkdwbqhldmq6mx,0,55.9,43.6,2025-04-04T18:17:45.365Z,2025-04-04T20:31:20Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5622658621,399,4rhxehi019n7z1z1m7a39w1sk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659671,668,61,2,58,27,bd4qakf7j0wwie8wke9km7uj8,0,49.5,51.3,2025-04-04T18:17:45.752Z,2025-04-04T20:31:21Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5622007379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659831,670,1,2,58,29,bd4qakf7j0wwie8wke9km7uj8,1,49.5,56.7,2025-04-04T18:17:47.975Z,2025-04-04T18:17:53Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5622008163,140,65.6,5622008165,141,90.6,5622008167,212,28.6,5622008169,213,0.94,5622008159,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659837,671,50,2,58,35,bd4qakf7j0wwie8wke9km7uj8,1,78.0,91.8,2025-04-04T18:17:53.712Z,2025-04-04T18:18:00Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5622008239,286,,5622008237,56,Left,5622008573,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659889,497,7,2,58,35,ajtb177oqwawkdwbqhldmq6mx,1,22.0,8.2,2025-04-04T18:17:53.713Z,2025-04-04T18:17:59Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5622008551,233,671,5622008471,56,Back,5622008473,285,,5622008469,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659899,498,6,2,58,36,ajtb177oqwawkdwbqhldmq6mx,0,21.4,9.2,2025-04-04T18:17:55.144Z,2025-04-04T19:13:14Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5622009095,233,672,5622008975,56,Back,5622008977,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795659871,672,6,2,58,36,bd4qakf7j0wwie8wke9km7uj8,1,78.6,90.8,2025-04-04T18:17:55.144Z,2025-04-04T19:13:14Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5622008509,73,,5622009073,233,498,5622008507,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795660485,673,1,2,59,0,bd4qakf7j0wwie8wke9km7uj8,0,99.5,99.5,2025-04-04T18:18:18.417Z,2025-04-04T18:18:19Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5622011751,212,23.2,5622011757,213,4.49,5622011747,141,66.3,5622011741,140,94.6,5622011731,223,,5622011737,56,Center,5622011711,6,,5622011717,155,,5622011703,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795660521,499,12,2,59,1,ajtb177oqwawkdwbqhldmq6mx,1,17.1,35.4,2025-04-04T18:18:20.285Z,2025-04-04T20:31:23Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5622011929,56,Back,5622011933,141,42.8,5622011937,212,20.7,5622011931,140,36.2,5622011941,213,0.25,5622011959,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795660599,674,1,2,59,3,bd4qakf7j0wwie8wke9km7uj8,0,68.4,43.0,2025-04-04T18:18:22.329Z,2025-04-04T18:18:24Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5622012363,140,83.6,5622012365,141,36.9,5622012361,56,Center,5622012367,212,16.5,5622012369,213,6.03,5622012359,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795660611,675,44,2,59,5,bd4qakf7j0wwie8wke9km7uj8,1,77.1,49.6,2025-04-04T18:18:23.644Z,2025-04-04T19:46:15Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5622012441,56,Center,5622012443,286,,5622607167,233,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795660609,500,44,2,59,5,ajtb177oqwawkdwbqhldmq6mx,0,22.9,50.4,2025-04-04T18:18:23.645Z,2025-04-04T20:31:24Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5622012429,285,,5622012427,56,Back,5622607207,233,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795660653,677,1,2,59,5,bd4qakf7j0wwie8wke9km7uj8,0,84.6,33.3,2025-04-04T18:18:24.208Z,2025-04-04T18:18:33Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5622012617,140,87.2,5622012613,56,Center,5622012619,141,31.3,5622012625,213,5.82,5622012607,168,,5622012621,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795660615,501,61,2,59,6,ajtb177oqwawkdwbqhldmq6mx,1,27.0,42.8,2025-04-04T18:18:25.207Z,2025-04-04T20:31:25Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5622012459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795660627,676,61,2,59,7,bd4qakf7j0wwie8wke9km7uj8,1,87.3,34.9,2025-04-04T18:18:25.439Z,2025-04-04T19:37:24Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5622012519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795660753,502,12,2,59,8,ajtb177oqwawkdwbqhldmq6mx,1,9.9,53.7,2025-04-04T18:18:26.422Z,2025-04-04T20:32:02Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5622013217,140,21.3,5622013215,56,Back,5622013219,141,32.4,5622013223,213,5.40,5622013221,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
