id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/16/value,qualifier/15/value
2709660011,452,1,2,48,50,7gkglopz9cjsysn2u6sbhuvc5,1,44.5,92.0,2024-08-17T14:06:00.995Z,2024-08-17T14:06:04Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5152454071,140,41.5,5152454075,212,6.9,5152454073,141,83.0,5152454069,56,Back,5152454077,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709660183,453,1,2,48,54,7gkglopz9cjsysn2u6sbhuvc5,1,38.5,70.8,2024-08-17T14:06:04.636Z,2024-08-17T14:06:09Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152454887,56,Back,5152454889,140,37.7,5152454893,212,11.7,5152454895,213,4.64,5152454891,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709660295,454,1,2,48,58,7gkglopz9cjsysn2u6sbhuvc5,1,42.4,37.3,2024-08-17T14:06:09.396Z,2024-08-17T14:06:14Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152455477,140,42.1,5152455489,213,1.59,5152455481,141,62.9,5152455471,56,Back,5152455485,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709660425,455,1,2,49,3,7gkglopz9cjsysn2u6sbhuvc5,1,51.8,69.6,2024-08-17T14:06:13.962Z,2024-08-17T14:06:18Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5152456191,141,69.3,5152456195,212,8.2,5152456181,56,Center,5152456185,140,59.6,5152456197,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709660475,456,1,2,49,7,7gkglopz9cjsysn2u6sbhuvc5,1,77.2,86.8,2024-08-17T14:06:18.412Z,2024-08-17T14:06:20Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5152456509,141,93.5,5152456507,140,79.6,5152456505,56,Left,5152456511,212,5.2,5152456513,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709660511,457,1,2,49,9,7gkglopz9cjsysn2u6sbhuvc5,1,79.8,93.2,2024-08-17T14:06:20.347Z,2024-08-17T14:06:22Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152456709,141,89.6,5152456711,212,9.8,5152456705,140,70.8,5152456703,56,Left,5152456713,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709660531,458,1,2,49,11,7gkglopz9cjsysn2u6sbhuvc5,1,70.8,89.6,2024-08-17T14:06:21.947Z,2024-08-17T14:06:23Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5152456805,213,6.13,5152456803,212,10.5,5152456801,141,87.2,5152456797,56,Left,5152456799,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709660619,459,1,2,49,12,7gkglopz9cjsysn2u6sbhuvc5,1,80.7,87.2,2024-08-17T14:06:22.906Z,2024-08-17T14:06:26Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5152457335,212,13.7,5152457327,56,Left,5152457331,141,79.0,5152457329,140,68.8,5152457337,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709660701,460,1,2,49,15,7gkglopz9cjsysn2u6sbhuvc5,1,71.1,69.0,2024-08-17T14:06:26.267Z,2024-08-17T14:06:28Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5152457797,140,85.2,5152457799,141,58.7,5152457793,155,,5152457795,56,Center,5152457803,213,5.84,5152457801,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709660853,461,1,2,49,17,7gkglopz9cjsysn2u6sbhuvc5,1,85.2,58.7,2024-08-17T14:06:28.403Z,2024-08-17T14:06:43Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,1.0,,5152458625,213,4.42,5152458623,212,15.5,5152458621,141,36.9,5152458615,3,,5152460399,210,13,5152458617,56,Center,5152458619,140,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709660871,462,13,2,49,20,7gkglopz9cjsysn2u6sbhuvc5,1,81.0,36.9,2024-08-17T14:06:31.123Z,2024-08-17T14:20:15Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5152458731,22,,5152460509,103,15.3,5152459919,20,,5152460515,231,49.8,5152460513,230,98.5,5152460503,55,461,5152458737,56,Center,5152460493,73,,5152460507,102,59.5,5152458735,18,,5152460499,29,5152593183,328,5152460511,215,,,,,,,,,,,,,,,,,,
2709660807,359,5,2,49,21,f1h34qp5zbfl489q8vnkhiq9s,1,-0.6000000000000001,41.8,2024-08-17T14:06:31.840Z,2024-08-17T14:11:26Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5152459145,346,,5152459203,233,463,5152458329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709660933,463,5,2,49,21,7gkglopz9cjsysn2u6sbhuvc5,0,100.6,58.2,2024-08-17T14:06:31.840Z,2024-08-17T15:07:02Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5152459041,346,,5152459035,56,Center,5152459253,233,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709661571,360,1,2,49,42,f1h34qp5zbfl489q8vnkhiq9s,1,5.0,50.0,2024-08-17T14:06:52.954Z,2024-08-17T14:06:57Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5152462589,213,0.15,5152462587,212,60.7,5152462595,74,,5152462591,1,,5152462583,140,62.2,5152462585,141,63.2,5152462581,56,Center,5152462579,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709661581,361,4,2,49,46,f1h34qp5zbfl489q8vnkhiq9s,1,67.2,66.3,2024-08-17T14:06:57.184Z,2024-08-17T14:20:23Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5152463113,286,,5152463105,13,,5152463111,152,,5152463109,56,Center,5152463165,233,464,5152594415,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709661631,464,4,2,49,46,7gkglopz9cjsysn2u6sbhuvc5,0,32.8,33.7,2024-08-17T14:06:57.185Z,2024-08-17T14:19:43Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152462977,152,,5152462975,56,Back,5152462973,13,,5152588541,294,,5152463259,233,361,5152462985,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709661963,362,1,2,49,56,f1h34qp5zbfl489q8vnkhiq9s,1,63.4,63.6,2024-08-17T14:07:07.279Z,2024-08-17T14:07:09Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5152464711,212,19.5,5152464705,56,Left,5152464701,152,,5152464715,213,1.43,5152464707,140,66.0,5152464709,141,92.0,5152464699,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709662195,363,1,2,49,58,f1h34qp5zbfl489q8vnkhiq9s,1,68.6,89.4,2024-08-17T14:07:09.375Z,2024-08-17T14:07:16Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5152465777,140,60.6,5152465779,141,75.0,5152465773,56,Center,5152465783,213,4.00,5152465781,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709662281,465,83,2,50,4,7gkglopz9cjsysn2u6sbhuvc5,0,34.0,31.0,2024-08-17T14:07:15.075Z,2024-08-17T14:09:37Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5152488841,399,7wo1hk736v1xhovvu2t2trw89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709662205,364,4,2,50,5,f1h34qp5zbfl489q8vnkhiq9s,1,62.6,77.4,2024-08-17T14:07:16.391Z,2024-08-17T15:05:59Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5152466045,56,Center,5152466041,13,,5152466049,152,,5152466523,233,466,5152466057,286,,5152466053,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709662315,466,4,2,50,5,7gkglopz9cjsysn2u6sbhuvc5,0,37.4,22.6,2024-08-17T14:07:16.392Z,2024-08-17T15:06:00Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5152466471,265,,5152466473,285,,5152466465,13,,5152466603,233,364,5152466467,56,Back,5152466469,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709662619,365,1,2,50,17,f1h34qp5zbfl489q8vnkhiq9s,1,58.7,93.9,2024-08-17T14:07:28.455Z,2024-08-17T14:07:30Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5152468001,56,Back,5152468005,141,86.3,5152468003,140,32.8,5152468007,212,27.7,5152468009,213,3.33,5152467997,5,,5152467999,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709662867,366,1,2,50,20,f1h34qp5zbfl489q8vnkhiq9s,1,32.8,86.3,2024-08-17T14:07:30.721Z,2024-08-17T14:07:37Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5152469235,56,Back,5152469241,141,45.8,5152469243,212,27.6,5152469245,213,4.79,5152469239,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709662979,367,1,2,50,27,f1h34qp5zbfl489q8vnkhiq9s,1,37.1,38.6,2024-08-17T14:07:37.711Z,2024-08-17T14:07:41Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5152469823,56,Back,5152469825,140,18.9,5152469831,213,2.66,5152469827,141,53.3,5152469829,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709663119,368,1,2,50,30,f1h34qp5zbfl489q8vnkhiq9s,1,19.2,53.7,2024-08-17T14:07:41.095Z,2024-08-17T14:07:46Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5152470667,140,29.3,5152470669,141,34.4,5152470671,212,16.9,5152470673,213,5.39,5152470665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709663169,369,1,2,50,36,f1h34qp5zbfl489q8vnkhiq9s,0,34.5,33.4,2024-08-17T14:07:46.799Z,2024-08-17T14:07:48Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5152470991,212,36.2,5152470995,213,5.96,5152470987,141,16.3,5152470997,1,,5152470983,140,67.1,5152470971,155,,5152470975,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709663351,467,1,2,50,39,7gkglopz9cjsysn2u6sbhuvc5,1,20.2,70.5,2024-08-17T14:07:50.059Z,2024-08-17T14:23:00Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152472039,56,Back,5152472037,3,,5152472047,213,6.11,5152472041,140,26.9,5152472045,212,7.1,5152472043,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709663367,468,1,2,50,40,7gkglopz9cjsysn2u6sbhuvc5,0,26.9,68.7,2024-08-17T14:07:50.660Z,2024-08-17T14:22:22Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5152472131,212,13.8,5152472127,140,32.0,5152472129,141,87.4,5152472133,213,1.17,5152472125,56,Back,5152472123,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709667427,483,44,2,50,40,7gkglopz9cjsysn2u6sbhuvc5,1,36.3,84.8,2024-08-17T14:07:51.046Z,2024-08-17T15:07:48Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5152623239,233,370,5152494649,285,,5152494647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709663319,370,44,2,50,40,f1h34qp5zbfl489q8vnkhiq9s,0,63.7,15.2,2024-08-17T14:07:51.047Z,2024-08-17T15:07:48Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5152623287,233,483,5152623183,286,,5152471865,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709668071,484,1,2,50,41,7gkglopz9cjsysn2u6sbhuvc5,1,44.9,79.0,2024-08-17T14:07:51.572Z,2024-08-17T14:23:42Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5152498167,56,Back,5152498169,140,47.2,5152498171,141,82.6,5152498165,3,,5152498175,213,0.79,5152498173,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709663501,470,1,2,50,47,7gkglopz9cjsysn2u6sbhuvc5,1,32.0,89.7,2024-08-17T14:07:57.915Z,2024-08-17T14:07:59Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5152472801,212,12.9,5152472803,213,3.96,5152472795,56,Back,5152472799,141,75.9,5152472797,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709663603,471,1,2,50,49,7gkglopz9cjsysn2u6sbhuvc5,1,23.6,75.9,2024-08-17T14:07:59.563Z,2024-08-17T14:08:02Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152473319,213,3.89,5152473317,212,25.4,5152473313,140,5.8,5152473315,141,50.6,5152473311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709663651,472,1,2,50,51,7gkglopz9cjsysn2u6sbhuvc5,1,6.6,49.0,2024-08-17T14:08:02.491Z,2024-08-17T14:08:04Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5152473591,141,38.6,5152473595,212,9.1,5152473589,140,12.0,5152473587,56,Back,5152473597,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709663797,473,1,2,50,53,7gkglopz9cjsysn2u6sbhuvc5,1,12.0,38.6,2024-08-17T14:08:03.955Z,2024-08-17T14:08:09Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152474321,141,7.9,5152474325,213,5.33,5152474323,212,25.6,5152474317,56,Back,5152474319,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709663923,474,1,2,50,58,7gkglopz9cjsysn2u6sbhuvc5,1,39.0,6.5,2024-08-17T14:08:08.859Z,2024-08-17T14:08:12Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5152474977,56,Back,5152474985,212,21.4,5152474983,141,25.9,5152474981,140,22.9,5152474987,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709664149,475,1,2,51,1,7gkglopz9cjsysn2u6sbhuvc5,1,22.9,25.9,2024-08-17T14:08:12.020Z,2024-08-17T14:08:18Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152476239,141,65.7,5152476237,140,23.1,5152476235,56,Back,5152476241,212,27.1,5152476243,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709664185,476,1,2,51,8,7gkglopz9cjsysn2u6sbhuvc5,1,34.5,62.4,2024-08-17T14:08:18.780Z,2024-08-17T14:08:20Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152476441,213,5.70,5152476433,56,Back,5152476435,140,44.1,5152476439,212,12.0,5152476437,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709664247,477,1,2,51,9,7gkglopz9cjsysn2u6sbhuvc5,1,44.1,52.7,2024-08-17T14:08:19.859Z,2024-08-17T14:08:21Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5152476751,141,66.7,5152476755,213,1.85,5152476753,212,9.9,5152476749,140,41.5,5152476747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709664271,478,1,2,51,10,7gkglopz9cjsysn2u6sbhuvc5,1,41.5,66.7,2024-08-17T14:08:20.963Z,2024-08-17T14:08:22Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5152476867,56,Left,5152476869,140,53.8,5152476871,141,86.0,5152476873,212,18.4,5152476875,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709664415,479,2,2,51,11,7gkglopz9cjsysn2u6sbhuvc5,1,53.8,86.0,2024-08-17T14:08:21.971Z,2024-08-17T14:08:26Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152477687,141,85.4,5152477819,7,9nafz0c0x2qvmo5ldm0djmcq1,5152477823,56,Left,5152477685,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709664773,372,1,2,51,25,f1h34qp5zbfl489q8vnkhiq9s,1,24.1,7.0,2024-08-17T14:08:35.998Z,2024-08-17T14:08:37Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5152479817,241,,5152479819,56,Back,5152479815,5,,5152479823,141,16.9,5152479821,140,16.6,5152479827,212,10.4,5152479829,213,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709664811,373,1,2,51,26,f1h34qp5zbfl489q8vnkhiq9s,1,16.6,16.9,2024-08-17T14:08:36.878Z,2024-08-17T14:08:37Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5152480071,56,Back,5152480073,140,8.7,5152480075,141,48.7,5152480079,213,1.94,5152480077,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709664923,374,1,2,51,27,f1h34qp5zbfl489q8vnkhiq9s,1,8.7,48.7,2024-08-17T14:08:37.758Z,2024-08-17T14:08:42Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5152480693,140,15.4,5152480695,141,93.3,5152480687,56,Back,5152480697,212,31.1,5152480699,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709664995,375,1,2,51,31,f1h34qp5zbfl489q8vnkhiq9s,0,16.1,91.2,2024-08-17T14:08:41.823Z,2024-08-17T14:08:44Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5152481021,56,Back,5152481023,140,30.2,5152481035,213,5.46,5152481031,212,21.7,5152481027,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709665091,480,4,2,51,36,7gkglopz9cjsysn2u6sbhuvc5,1,64.1,30.7,2024-08-17T14:08:47.283Z,2024-08-17T15:06:00Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5152481799,13,,5152482227,233,376,5152481801,56,Center,5152481805,265,,5152481803,152,,5152481807,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709665127,376,4,2,51,36,f1h34qp5zbfl489q8vnkhiq9s,0,35.9,69.3,2024-08-17T14:08:47.284Z,2024-08-17T15:06:00Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5152482163,13,,5152482259,233,480,5152482165,56,Back,5152482171,285,,5152482169,265,,5152482167,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709665769,481,1,2,51,55,7gkglopz9cjsysn2u6sbhuvc5,1,60.9,34.5,2024-08-17T14:09:05.811Z,2024-08-17T15:16:25Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5152485435,152,,5152485431,5,,5152485439,56,Center,5152485443,140,67.5,5152485445,141,42.5,5152485447,212,8.8,5152485449,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709665785,482,3,2,51,57,7gkglopz9cjsysn2u6sbhuvc5,0,72.9,36.9,2024-08-17T14:09:08.084Z,2024-08-17T15:16:29Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5152485971,233,377,5152485583,286,,5152485581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709665835,377,7,2,51,57,f1h34qp5zbfl489q8vnkhiq9s,1,27.1,63.1,2024-08-17T14:09:08.085Z,2024-08-17T15:06:17Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5152485895,233,482,5152485855,285,,5152485853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709665867,378,1,2,51,59,f1h34qp5zbfl489q8vnkhiq9s,1,20.9,71.1,2024-08-17T14:09:09.877Z,2024-08-17T14:09:11Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5152486041,141,54.9,5152486043,212,11.2,5152486045,213,4.87,5152486039,140,22.6,5152486037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709665939,379,1,2,52,0,f1h34qp5zbfl489q8vnkhiq9s,1,22.6,54.9,2024-08-17T14:09:11.469Z,2024-08-17T15:16:18Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5152486453,1,,5152486451,213,5.76,5152486447,141,30.4,5152486449,212,33.6,5152486445,140,50.4,5152486443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709666271,381,1,2,52,7,f1h34qp5zbfl489q8vnkhiq9s,1,65.1,18.4,2024-08-17T14:09:17.589Z,2024-08-17T14:10:21Z,6hmsrr08cllpl4iumu92zskbt,L. From,,1.0,5152488253,212,33.2,5152488255,213,1.12,5152490837,154,,5152488251,141,62.4,5152488257,1,,5152497437,23,,5152490835,210,16,5152488249,140,78.9,5152488247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709666277,382,16,2,52,10,f1h34qp5zbfl489q8vnkhiq9s,1,84.0,46.4,2024-08-17T14:09:20.597Z,2024-08-17T14:11:18Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5152489205,375,52:09.023,5152488297,56,Center,5152490967,231,50.4,5152490961,102,53.8,5152497521,23,,5152490957,55,381,5152489197,374,2024-08-17 15:09:19.578,5152489185,20,,5152490953,29,,5152490955,154,,5152497523,17,5152497525,76,5152490965,230,,,98.1,5152490963,103,,,,,,,,,,,6.3,,
2709668181,485,1,2,53,17,7gkglopz9cjsysn2u6sbhuvc5,1,50.4,50.1,2024-08-17T14:10:27.916Z,2024-08-17T14:10:29Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5152498811,141,50.0,5152498813,212,16.4,5152498815,213,3.15,5152498809,140,34.8,5152498807,56,Back,5152498817,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709668223,486,1,2,53,18,7gkglopz9cjsysn2u6sbhuvc5,1,34.8,50.0,2024-08-17T14:10:29.331Z,2024-08-17T14:10:30Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5152499013,56,Back,5152499015,140,19.7,5152499021,213,2.67,5152499017,141,61.8,5152499019,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709668273,487,1,2,53,19,7gkglopz9cjsysn2u6sbhuvc5,1,19.7,61.8,2024-08-17T14:10:30.435Z,2024-08-17T14:10:32Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152499325,56,Back,5152499329,141,60.0,5152499331,212,15.9,5152499327,140,34.8,5152499333,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709668321,488,1,2,53,21,7gkglopz9cjsysn2u6sbhuvc5,1,34.8,60.0,2024-08-17T14:10:31.923Z,2024-08-17T14:10:33Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5152499567,140,26.4,5152499569,141,61.1,5152499565,56,Back,5152499573,213,3.06,5152499571,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709668423,489,1,2,53,22,7gkglopz9cjsysn2u6sbhuvc5,1,26.4,61.1,2024-08-17T14:10:33.235Z,2024-08-17T14:10:36Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152500181,56,Back,5152500185,141,52.7,5152500183,140,33.6,5152500189,213,5.64,5152500187,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709668517,490,1,2,53,25,7gkglopz9cjsysn2u6sbhuvc5,1,36.2,43.6,2024-08-17T14:10:36.187Z,2024-08-17T14:10:39Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5152500695,213,4.69,5152500693,212,10.7,5152500687,56,Back,5152500689,140,36.0,5152500691,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709668699,491,1,2,53,28,7gkglopz9cjsysn2u6sbhuvc5,1,35.9,26.5,2024-08-17T14:10:38.915Z,2024-08-17T14:10:44Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152501685,140,34.4,5152501683,56,Back,5152501691,213,1.65,5152501687,141,55.4,5152501689,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709668761,492,1,2,53,33,7gkglopz9cjsysn2u6sbhuvc5,1,51.8,64.6,2024-08-17T14:10:44.460Z,2024-08-17T14:10:47Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152502099,141,93.6,5152502097,140,59.9,5152502101,212,21.5,5152502089,155,,5152502093,56,Left,5152502103,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709668827,493,1,2,53,36,7gkglopz9cjsysn2u6sbhuvc5,0,60.3,92.7,2024-08-17T14:10:47.052Z,2024-08-17T14:10:48Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152502497,56,Left,5152502501,141,90.3,5152502499,140,81.3,5152502503,212,22.1,5152502505,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709668879,383,12,2,53,38,f1h34qp5zbfl489q8vnkhiq9s,1,20.2,9.4,2024-08-17T14:10:49.532Z,2024-08-17T14:10:51Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5152502803,213,4.93,5152502799,212,7.9,5152502795,141,0.0,5152502787,56,Back,5152502861,167,,5152502791,140,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709668887,384,5,2,53,39,f1h34qp5zbfl489q8vnkhiq9s,0,23.4,-1.6,2024-08-17T14:10:50.333Z,2024-08-17T15:07:03Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5152502841,347,,5152503985,233,494,5152502839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
