id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2706924493,367,4,1,44,31,8gxd9ry2580pu1b1dd5ny9ymy,1,81.6,7.5,2024-08-09T17:44:42.071Z,2024-08-09T19:17:11Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137390747,13,,5137390749,56,Right,5137390753,265,,5137391801,233,414,5137390751,152,,5137390755,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706924707,414,4,1,44,31,ajtb177oqwawkdwbqhldmq6mx,0,18.4,92.5,2024-08-09T17:44:42.072Z,2024-08-09T19:17:11Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137391779,265,,5137391773,13,,5137391777,152,,5137391849,233,367,5137391775,56,Back,5137391781,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706924847,368,1,1,45,7,8gxd9ry2580pu1b1dd5ny9ymy,1,85.4,5.9,2024-08-09T17:45:17.325Z,2024-08-09T18:07:25Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,1.0,,5137392547,56,Center,5137392543,155,,5137392549,140,92.3,5137456697,154,,5137392555,213,1.32,5137392541,5,,5137392553,212,29.4,5137392551,141,47.8,5137392545,152,5137392539,2,,5137456695,210,15,,,,,,,,,,,,,,,,,,,,,,
2706924853,369,15,1,45,12,8gxd9ry2580pu1b1dd5ny9ymy,1,90.9,49.7,2024-08-09T17:45:22.316Z,2024-08-09T18:07:26Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137456733,147,51.4,5137392567,56,Center,5137456101,328,,5137456753,233,415,5137456717,77,,5137456719,29,,5137456731,146,98.9,5137456727,102,52.8,5137456729,103,5137456723,55,368,5137456091,24,,5137456093,15,,5137392565,17,5137456721,154,,30.4,,,,,,,,,,,,,
2706924857,415,10,1,45,12,ajtb177oqwawkdwbqhldmq6mx,1,1.5,51.2,2024-08-09T17:45:22.416Z,2024-08-09T18:07:19Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5137392761,177,,5137392577,178,,5137456161,233,369,5137392579,182,,5137392581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706924967,417,1,1,45,18,ajtb177oqwawkdwbqhldmq6mx,1,4.6,51.3,2024-08-09T17:45:28.712Z,2024-08-09T17:45:35Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5137393161,123,,5137393173,1,,5137393165,140,25.5,5137393167,141,10.4,5137393169,212,35.4,5137393171,213,5.38,5137393163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706924971,418,1,1,45,19,ajtb177oqwawkdwbqhldmq6mx,0,25.5,10.4,2024-08-09T17:45:30.112Z,2024-08-09T18:02:41Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5137393199,140,61.7,5137393197,56,Right,5137393205,213,6.22,5137393201,141,6.8,5137393203,212,38.1,5137393207,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706924973,371,1,1,45,22,8gxd9ry2580pu1b1dd5ny9ymy,1,43.3,90.8,2024-08-09T17:45:32.555Z,2024-08-09T17:45:36Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5137393213,141,80.0,5137393209,56,Back,5137393217,213,4.85,5137393215,212,7.4,5137393211,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706924983,372,1,1,45,25,8gxd9ry2580pu1b1dd5ny9ymy,1,43.6,80.0,2024-08-09T17:45:35.820Z,2024-08-09T17:45:36Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137393265,140,32.0,5137393263,56,Back,5137393271,213,3.06,5137393269,212,12.2,5137393267,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925005,373,1,1,45,26,8gxd9ry2580pu1b1dd5ny9ymy,1,32.0,81.5,2024-08-09T17:45:36.764Z,2024-08-09T17:45:40Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137393375,140,32.9,5137393381,213,4.77,5137393373,56,Back,5137393379,212,17.8,5137393377,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925023,374,1,1,45,30,8gxd9ry2580pu1b1dd5ny9ymy,1,33.5,45.5,2024-08-09T17:45:40.524Z,2024-08-09T17:45:44Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5137393513,212,13.5,5137393507,56,Back,5137393509,140,35.3,5137393511,141,65.2,5137393515,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925047,375,1,1,45,34,8gxd9ry2580pu1b1dd5ny9ymy,1,35.3,65.2,2024-08-09T17:45:44.748Z,2024-08-09T17:45:47Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5137393629,213,1.27,5137393623,140,38.6,5137393627,212,11.6,5137393625,141,81.5,5137393621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925071,376,1,1,45,36,8gxd9ry2580pu1b1dd5ny9ymy,1,38.6,81.5,2024-08-09T17:45:47.228Z,2024-08-09T17:45:50Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137393727,212,12.2,5137393729,213,0.59,5137393723,140,48.2,5137393725,141,91.5,5137393721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925099,377,1,1,45,39,8gxd9ry2580pu1b1dd5ny9ymy,1,45.9,90.5,2024-08-09T17:45:50.084Z,2024-08-09T17:45:54Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5137393861,56,Back,5137393865,141,82.0,5137393867,212,12.7,5137393863,140,35.1,5137393869,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925125,378,1,1,45,44,8gxd9ry2580pu1b1dd5ny9ymy,0,37.8,80.8,2024-08-09T17:45:54.477Z,2024-08-09T17:45:58Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137394007,56,Center,5137394009,140,67.0,5137394011,141,76.9,5137394015,213,6.20,5137394013,212,30.8,5137394005,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925143,419,1,1,45,49,ajtb177oqwawkdwbqhldmq6mx,0,41.6,37.3,2024-08-09T17:45:59.960Z,2024-08-09T18:03:40Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5137394113,140,28.5,5137394119,213,2.26,5137394117,212,21.7,5137394109,3,,5137394115,141,62.0,5137394111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925151,379,61,1,45,52,8gxd9ry2580pu1b1dd5ny9ymy,1,66.6,58.5,2024-08-09T17:46:02.690Z,2024-08-09T17:46:02Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5137394181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925167,421,1,1,45,52,ajtb177oqwawkdwbqhldmq6mx,1,28.4,62.1,2024-08-09T17:46:02.968Z,2024-08-09T17:46:04Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5137394251,56,Back,5137394255,141,75.1,5137394257,212,9.6,5137394259,213,1.17,5137394253,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925217,422,1,1,45,53,ajtb177oqwawkdwbqhldmq6mx,1,32.1,76.1,2024-08-09T17:46:04.072Z,2024-08-09T17:46:09Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137394523,140,41.6,5137394527,212,32.5,5137394531,213,5.02,5137394535,1,,5137394525,141,30.6,5137394521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925221,423,1,1,45,54,ajtb177oqwawkdwbqhldmq6mx,1,41.6,30.6,2024-08-09T17:46:04.433Z,2024-08-09T18:05:02Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5137394573,213,0.06,5137394565,141,31.9,5137394559,56,Center,5137394563,140,54.7,5137394569,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925229,424,1,1,45,55,ajtb177oqwawkdwbqhldmq6mx,0,54.7,31.9,2024-08-09T17:46:06.152Z,2024-08-09T18:05:05Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5137394635,213,0.72,5137394631,141,61.2,5137394629,140,76.2,5137394627,56,Center,5137394633,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925195,380,1,1,45,56,8gxd9ry2580pu1b1dd5ny9ymy,0,36.8,47.3,2024-08-09T17:46:06.379Z,2024-08-09T17:46:06Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5137394399,140,57.9,5137394407,213,0.13,5137394409,1,,5137394403,141,51.5,5137394405,212,22.3,5137394395,56,Center,5137394391,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925253,425,1,1,46,1,ajtb177oqwawkdwbqhldmq6mx,1,76.2,61.2,2024-08-09T17:46:11.329Z,2024-08-09T20:15:44Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5137394831,140,69.2,5137394835,212,14.0,5137394833,141,78.7,5137394829,56,Center,5137394837,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925283,426,1,1,46,5,ajtb177oqwawkdwbqhldmq6mx,1,69.2,78.7,2024-08-09T17:46:15.496Z,2024-08-09T17:46:18Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5137394969,140,77.7,5137394975,213,0.74,5137394971,141,90.6,5137394967,56,Left,5137394973,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925299,427,1,1,46,7,ajtb177oqwawkdwbqhldmq6mx,1,84.7,91.2,2024-08-09T17:46:17.944Z,2024-08-09T17:46:21Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137395055,141,78.8,5137395051,56,Center,5137395057,212,16.4,5137395059,213,3.68,5137395053,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925315,428,1,1,46,10,ajtb177oqwawkdwbqhldmq6mx,1,66.4,84.8,2024-08-09T17:46:20.976Z,2024-08-09T17:46:22Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137395157,141,92.4,5137395161,213,0.31,5137395159,212,16.8,5137395153,56,Left,5137395155,140,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925343,429,1,1,46,12,ajtb177oqwawkdwbqhldmq6mx,1,81.9,92.9,2024-08-09T17:46:22.793Z,2024-08-09T17:46:26Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137395335,213,4.30,5137395331,141,73.8,5137395327,56,Center,5137395333,212,14.2,5137395329,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925359,430,1,1,46,16,ajtb177oqwawkdwbqhldmq6mx,0,67.0,72.7,2024-08-09T17:46:26.617Z,2024-08-09T17:46:28Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5137395423,56,Center,5137395429,212,24.9,5137395427,141,69.7,5137395431,213,6.20,5137395425,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925419,381,12,1,46,18,8gxd9ry2580pu1b1dd5ny9ymy,1,13.5,24.4,2024-08-09T17:46:28.915Z,2024-08-09T17:46:34Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137395727,56,Back,5137395733,212,12.7,5137395729,140,18.5,5137395731,141,7.4,5137395735,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925431,431,3,1,46,23,ajtb177oqwawkdwbqhldmq6mx,0,89.1,87.6,2024-08-09T17:46:34.250Z,2024-08-09T17:46:37Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137395805,286,,5137395859,233,382,5137395803,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925433,382,7,1,46,23,8gxd9ry2580pu1b1dd5ny9ymy,1,10.9,12.4,2024-08-09T17:46:34.251Z,2024-08-09T17:46:56Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5137395807,56,Back,5137395809,285,,5137395835,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925463,383,1,1,46,28,8gxd9ry2580pu1b1dd5ny9ymy,0,10.0,14.6,2024-08-09T17:46:38.395Z,2024-08-09T17:46:39Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137395955,141,13.8,5137395951,56,Back,5137395985,286,,5137395981,233,432,5137395959,213,6.14,5137395953,140,13.5,5137395957,212,3.7,5137395979,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925461,432,74,1,46,28,ajtb177oqwawkdwbqhldmq6mx,1,83.1,88.4,2024-08-09T17:46:38.396Z,2024-08-09T17:46:40Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5137396011,233,383,5137395945,285,,5137395943,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925513,433,1,1,46,31,ajtb177oqwawkdwbqhldmq6mx,0,95.1,68.5,2024-08-09T17:46:41.418Z,2024-08-09T17:46:44Z,8xfqengyrwgxhhi86ok88vf2s,M. Bøttker,,,5137396259,286,,5137396217,56,Center,5137396253,236,,5137396219,140,97.6,5137396225,213,5.77,5137396221,141,66.3,5137396223,212,3.0,5137396255,233,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925493,384,74,1,46,31,8gxd9ry2580pu1b1dd5ny9ymy,1,4.4,28.9,2024-08-09T17:46:41.419Z,2024-08-09T17:46:44Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5137396099,285,,5137396271,233,433,5137396097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925501,385,6,1,46,31,8gxd9ry2580pu1b1dd5ny9ymy,0,3.6,30.8,2024-08-09T17:46:42.195Z,2024-08-09T17:46:48Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5137396209,73,,5137396391,233,434,5137396207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925525,434,6,1,46,31,ajtb177oqwawkdwbqhldmq6mx,1,96.4,69.2,2024-08-09T17:46:42.195Z,2024-08-09T19:17:25Z,8xfqengyrwgxhhi86ok88vf2s,M. Bøttker,,,5137396329,73,,5137396359,233,385,5137396327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925823,435,1,1,47,2,ajtb177oqwawkdwbqhldmq6mx,1,99.5,99.5,2024-08-09T17:47:12.557Z,2024-08-09T17:47:42Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,1.0,,5137397943,6,,5137397949,56,Center,5137397947,224,,5137397941,2,,5137399059,154,,5137397955,212,36.8,5137399057,210,13,5137397957,213,4.61,5137397953,141,5137397959,1,,5137397945,155,,5137397951,140,95.9,,,,,,45.7,,,,,,,,,,,,,
2706925831,436,13,1,47,7,ajtb177oqwawkdwbqhldmq6mx,1,95.1,46.2,2024-08-09T17:47:17.850Z,2024-08-09T17:47:47Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137399083,230,99.3,5137399073,55,435,5137399079,103,12.5,5137398463,25,,5137399077,102,43.5,5137399071,154,,5137399081,328,,5137398465,20,,5137399067,84,5137399069,29,,5137399085,231,48.6,5137397999,56,Center,5137397997,16,,,,,,,,,,,,,,,,,
2706925857,386,5,1,47,8,8gxd9ry2580pu1b1dd5ny9ymy,1,-0.8,58.2,2024-08-09T17:47:18.588Z,2024-08-09T18:07:08Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5137398115,56,Back,5137398153,233,437,5137398117,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925855,437,5,1,47,8,ajtb177oqwawkdwbqhldmq6mx,0,100.8,41.8,2024-08-09T17:47:18.588Z,2024-08-09T19:32:21Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5137398105,56,Center,5137398107,346,,5137398157,233,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706925863,387,70,1,47,11,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-09T17:47:21.583Z,2024-08-09T17:47:22Z,,,,,5137398133,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926101,388,1,1,47,37,8gxd9ry2580pu1b1dd5ny9ymy,0,4.6,49.6,2024-08-09T17:47:47.555Z,2024-08-09T17:47:49Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5137399461,213,6.22,5137399465,74,,5137399457,141,43.6,5137399453,56,Center,5137399459,212,65.9,5137399451,124,,5137399455,140,67.2,5137399463,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926123,438,1,1,47,40,ajtb177oqwawkdwbqhldmq6mx,1,16.5,61.2,2024-08-09T17:47:50.714Z,2024-08-09T17:47:52Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5137399573,212,29.4,5137399565,3,,5137399567,56,Back,5137399575,213,0.60,5137399571,141,85.7,5137399569,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926141,440,1,1,47,42,ajtb177oqwawkdwbqhldmq6mx,1,41.9,85.1,2024-08-09T17:47:53.289Z,2024-08-09T17:47:55Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137399635,141,81.5,5137399625,56,Back,5137399637,212,15.6,5137399629,140,27.2,5137399639,213,3.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926159,441,1,1,47,44,ajtb177oqwawkdwbqhldmq6mx,0,29.5,82.7,2024-08-09T17:47:55.210Z,2024-08-09T17:47:56Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137399703,140,72.2,5137399709,213,5.86,5137399699,157,,5137399707,212,49.3,5137399711,1,,5137399705,141,52.7,5137399701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926209,389,1,1,47,47,8gxd9ry2580pu1b1dd5ny9ymy,1,26.8,51.3,2024-08-09T17:47:57.538Z,2024-08-09T17:48:02Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137399927,3,,5137399933,141,58.2,5137399937,213,0.51,5137399929,56,Back,5137399931,140,34.8,5137399935,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926299,391,1,1,47,58,8gxd9ry2580pu1b1dd5ny9ymy,1,58.5,36.6,2024-08-09T17:48:08.907Z,2024-08-09T17:48:11Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5137400391,213,4.57,5137400375,56,Right,5137400379,140,56.9,5137400387,212,11.8,5137400383,141,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926281,442,83,1,47,59,ajtb177oqwawkdwbqhldmq6mx,0,45.8,59.0,2024-08-09T17:48:09.666Z,2024-08-09T17:48:12Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5137400479,399,bfvdr7ckiersz26ya2kq9f1g4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926313,392,1,1,48,0,8gxd9ry2580pu1b1dd5ny9ymy,0,61.3,18.9,2024-08-09T17:48:10.978Z,2024-08-09T17:48:12Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137400463,140,75.4,5137400469,213,0.76,5137400467,212,20.5,5137400461,56,Center,5137400465,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926355,443,1,1,48,3,ajtb177oqwawkdwbqhldmq6mx,0,24.8,56.6,2024-08-09T17:48:14.193Z,2024-08-09T17:48:16Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5137400645,213,6.22,5137400641,141,51.5,5137400639,140,77.6,5137400637,56,Center,5137400643,212,55.5,5137400635,157,,5137400649,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926391,393,1,1,48,8,8gxd9ry2580pu1b1dd5ny9ymy,0,24.9,43.9,2024-08-09T17:48:18.554Z,2024-08-09T17:48:20Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5137400863,141,32.7,5137400869,1,,5137400867,213,6.05,5137400859,56,Center,5137400861,140,55.3,5137400865,212,32.8,5137400857,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926417,444,1,1,48,10,ajtb177oqwawkdwbqhldmq6mx,0,47.1,67.0,2024-08-09T17:48:21.217Z,2024-08-09T17:48:22Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5137401007,213,5.91,5137401003,141,55.4,5137401005,212,21.8,5137400999,56,Center,5137401001,140,66.5,5137400997,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926451,394,1,1,48,13,8gxd9ry2580pu1b1dd5ny9ymy,1,40.8,31.6,2024-08-09T17:48:23.731Z,2024-08-09T17:48:25Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137401147,56,Back,5137401149,140,38.6,5137401151,141,18.9,5137401155,213,4.45,5137401153,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926461,395,1,1,48,14,8gxd9ry2580pu1b1dd5ny9ymy,0,36.9,19.5,2024-08-09T17:48:24.834Z,2024-08-09T17:48:26Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137401211,140,42.9,5137401215,212,6.6,5137401217,213,5.96,5137401209,56,Back,5137401213,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926473,445,61,1,48,17,ajtb177oqwawkdwbqhldmq6mx,1,64.3,84.4,2024-08-09T17:48:27.750Z,2024-08-09T17:48:27Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137401257,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926505,396,1,1,48,18,8gxd9ry2580pu1b1dd5ny9ymy,0,26.0,48.8,2024-08-09T17:48:29.010Z,2024-08-09T19:10:29Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5137401447,157,,5137401449,56,Back,5137401451,140,37.5,5137401455,212,13.1,5137401459,1,,5137401453,141,41.2,5137401457,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926491,446,1,1,48,18,ajtb177oqwawkdwbqhldmq6mx,0,47.7,89.1,2024-08-09T17:48:29.234Z,2024-08-09T17:48:30Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137401347,56,Center,5137401349,140,75.4,5137401353,212,40.1,5137401357,1,,5137401351,141,48.5,5137401355,213,5.52,5137401345,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926511,397,44,1,48,21,8gxd9ry2580pu1b1dd5ny9ymy,1,34.2,38.2,2024-08-09T17:48:31.882Z,2024-08-09T19:17:33Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137401517,233,447,5137401475,285,,5137401473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926517,447,44,1,48,21,ajtb177oqwawkdwbqhldmq6mx,0,65.8,61.8,2024-08-09T17:48:31.883Z,2024-08-09T19:17:33Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5137401531,233,397,5137401505,56,Center,5137401507,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926537,398,1,1,48,21,8gxd9ry2580pu1b1dd5ny9ymy,0,34.9,40.7,2024-08-09T17:48:32.264Z,2024-08-09T19:10:24Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137401567,56,Back,5137401569,140,39.5,5137401575,213,0.27,5137401563,3,,5137401571,141,42.7,5137401573,212,5.0,5137401565,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926529,448,61,1,48,23,ajtb177oqwawkdwbqhldmq6mx,1,66.2,63.3,2024-08-09T17:48:33.435Z,2024-08-09T17:48:33Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5137401529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926565,399,1,1,48,23,8gxd9ry2580pu1b1dd5ny9ymy,0,41.9,38.9,2024-08-09T17:48:34.218Z,2024-08-09T17:48:38Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5137401729,1,,5137401719,56,Center,5137401723,141,30.9,5137401727,213,6.15,5137401717,157,,5137401721,140,80.9,5137401725,212,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926623,450,1,1,48,30,ajtb177oqwawkdwbqhldmq6mx,1,20.5,67.5,2024-08-09T17:48:40.690Z,2024-08-09T17:48:44Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5137402043,141,32.8,5137402047,213,4.85,5137402039,56,Back,5137402041,140,23.5,5137402045,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706926651,451,1,1,48,33,ajtb177oqwawkdwbqhldmq6mx,0,26.3,33.9,2024-08-09T17:48:44.218Z,2024-08-09T17:48:47Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5137402187,1,,5137402183,212,50.5,5137402179,140,74.3,5137402177,56,Center,5137402175,157,,5137402185,213,0.05,5137402181,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
