id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2711331479,445,5,2,49,26,8gxd9ry2580pu1b1dd5ny9ymy,0,78.1,101.2,2024-08-20T18:06:38.567Z,2024-08-20T18:58:35Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161707839,56,Left,5161708417,233,523,5161707841,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331569,523,5,2,49,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.9,-1.2,2024-08-20T18:06:38.567Z,2024-08-20T18:58:35Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5161708413,233,445,5161708383,347,,5161708381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331587,524,1,2,49,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,26.0,0.0,2024-08-20T18:06:51.679Z,2024-08-20T18:06:55Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5161708489,141,12.6,5161708483,107,,5161708491,212,14.2,5161708487,140,35.7,5161708493,213,0.77,5161708485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331593,446,44,2,49,42,8gxd9ry2580pu1b1dd5ny9ymy,1,63.9,89.2,2024-08-20T18:06:53.918Z,2024-08-20T18:58:14Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5161708513,286,,5161708511,56,Left,5161708561,233,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331589,525,44,2,49,42,aqtkb4mgrz8c6iqfufj6qjbv9,0,36.1,10.8,2024-08-20T18:06:53.919Z,2024-08-20T18:58:15Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5161708591,233,446,5161708505,285,,5161708503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331611,447,1,2,49,42,8gxd9ry2580pu1b1dd5ny9ymy,1,63.2,92.0,2024-08-20T18:06:54.651Z,2024-08-20T18:06:57Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5161708617,56,Left,5161708615,3,,5161708623,212,8.1,5161708621,141,84.1,5161708619,140,69.0,5161708625,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331617,448,1,2,49,45,8gxd9ry2580pu1b1dd5ny9ymy,0,68.5,85.6,2024-08-20T18:06:56.818Z,2024-08-20T18:06:57Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5161708659,141,83.9,5161708653,168,,5161708663,213,6.03,5161708657,140,72.7,5161708655,56,Left,5161708651,3,,5161708661,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331631,526,1,2,49,45,aqtkb4mgrz8c6iqfufj6qjbv9,0,25.6,21.8,2024-08-20T18:06:57.456Z,2024-08-20T18:07:00Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5161708717,140,49.8,5161708729,213,5.72,5161708715,56,Back,5161708733,1,,5161708711,157,,5161708721,141,0.0,5161708725,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331663,449,5,2,49,48,8gxd9ry2580pu1b1dd5ny9ymy,1,52.4,102.0,2024-08-20T18:07:00.180Z,2024-08-20T18:58:36Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5161708905,347,,5161708901,56,Left,5161708943,233,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331637,527,5,2,49,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,47.6,-2.0,2024-08-20T18:07:00.180Z,2024-08-20T18:58:36Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5161708951,233,449,5161708765,56,Back,5161708767,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331701,450,1,2,49,52,8gxd9ry2580pu1b1dd5ny9ymy,1,56.0,100.0,2024-08-20T18:07:04.483Z,2024-08-20T18:07:08Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161709099,213,3.56,5161709093,140,44.5,5161709091,56,Back,5161709097,212,13.2,5161709095,141,94.1,5161709089,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331715,451,1,2,49,56,8gxd9ry2580pu1b1dd5ny9ymy,1,44.9,91.2,2024-08-20T18:07:08.667Z,2024-08-20T18:07:11Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5161709183,212,28.0,5161709179,141,79.4,5161709173,155,,5161709177,140,70.4,5161709187,213,5.99,5161709175,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331725,452,1,2,49,59,8gxd9ry2580pu1b1dd5ny9ymy,0,69.8,79.0,2024-08-20T18:07:11.330Z,2024-08-20T18:09:25Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5161709239,140,69.6,5161709245,213,4.67,5161709237,56,Center,5161709241,141,71.2,5161709243,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331731,528,8,2,50,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.7,46.0,2024-08-20T18:07:13.952Z,2024-08-20T18:07:34Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5161709281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331763,530,1,2,50,2,aqtkb4mgrz8c6iqfufj6qjbv9,0,29.7,46.0,2024-08-20T18:07:14.479Z,2024-08-20T18:59:27Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5161709457,213,4.80,5161709455,212,9.3,5161709451,140,30.5,5161709449,56,Back,5161709453,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331765,453,1,2,50,5,8gxd9ry2580pu1b1dd5ny9ymy,1,62.1,66.4,2024-08-20T18:07:17.580Z,2024-08-20T18:09:22Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5161714429,213,0.00,5161714423,140,74.8,5161714421,56,Center,5161714427,212,13.3,5161714425,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331787,455,1,2,50,7,8gxd9ry2580pu1b1dd5ny9ymy,0,74.5,74.1,2024-08-20T18:07:19.306Z,2024-08-20T18:07:20Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5161709545,140,90.1,5161709547,141,73.9,5161709551,213,6.27,5161709543,56,Center,5161709549,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331807,532,1,2,50,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,12.6,27.7,2024-08-20T18:07:21.923Z,2024-08-20T18:07:22Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5161709625,56,Back,5161709631,212,12.3,5161709627,140,4.4,5161709633,213,2.34,5161709629,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331821,533,1,2,50,10,aqtkb4mgrz8c6iqfufj6qjbv9,0,4.4,40.7,2024-08-20T18:07:22.568Z,2024-08-20T18:07:24Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5161709703,140,38.0,5161709709,213,5.98,5161709711,1,,5161709701,56,Back,5161709705,141,24.4,5161709699,157,,5161709707,212,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331873,457,1,2,50,17,8gxd9ry2580pu1b1dd5ny9ymy,1,54.5,85.9,2024-08-20T18:07:28.978Z,2024-08-20T18:10:10Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161709971,56,Left,5161709975,141,91.7,5161709977,212,8.4,5161709973,140,61.6,5161709979,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331877,458,1,2,50,17,8gxd9ry2580pu1b1dd5ny9ymy,0,60.3,94.2,2024-08-20T18:07:29.100Z,2024-08-20T18:10:13Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5161709993,140,63.3,5161709999,213,5.69,5161710003,233,534,5161710007,286,,5161709991,56,Left,5161709995,141,91.1,5161710001,236,,5161709997,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331859,534,74,2,50,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.9,11.0,2024-08-20T18:07:29.101Z,2024-08-20T18:10:07Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5161709889,56,Back,5161710011,233,458,5161709891,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711333691,491,61,2,50,17,8gxd9ry2580pu1b1dd5ny9ymy,1,57.4,95.7,2024-08-20T18:07:29.211Z,2024-08-20T18:12:16Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5161722303,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331899,459,5,2,50,18,8gxd9ry2580pu1b1dd5ny9ymy,0,63.6,101.5,2024-08-20T18:07:29.872Z,2024-08-20T18:58:37Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5161710097,56,Left,5161710153,233,535,5161710099,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331871,535,5,2,50,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.4,-1.5,2024-08-20T18:07:29.872Z,2024-08-20T18:58:36Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5161709951,347,,5161709949,56,Back,5161710177,233,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711333823,567,1,2,50,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,39.9,0.0,2024-08-20T18:07:38.498Z,2024-08-20T18:12:47Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5161723511,56,Back,5161723519,213,0.94,5161723513,140,45.2,5161723517,212,9.5,5161723509,107,,5161723515,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331949,460,8,2,50,27,8gxd9ry2580pu1b1dd5ny9ymy,1,56.1,87.8,2024-08-20T18:07:39.170Z,2024-08-20T18:12:49Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5161710355,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711331975,462,1,2,50,28,8gxd9ry2580pu1b1dd5ny9ymy,1,58.0,91.2,2024-08-20T18:07:40.347Z,2024-08-20T18:07:44Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5161710529,140,79.7,5161710535,213,6.02,5161710533,212,23.6,5161710527,56,Left,5161710531,141,82.1,5161710525,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332021,463,1,2,50,32,8gxd9ry2580pu1b1dd5ny9ymy,1,85.9,84.4,2024-08-20T18:07:44.274Z,2024-08-20T20:01:23Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,1.0,5161710781,56,Center,5161710785,141,54.5,5161726043,154,,5161710787,212,20.9,5161710783,140,90.5,5161710789,213,4.95,5161726041,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332029,464,13,2,50,38,8gxd9ry2580pu1b1dd5ny9ymy,1,90.5,54.5,2024-08-20T18:07:50.474Z,2024-08-20T20:18:21Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5162019797,214,,5161726047,75,,5161726057,102,25.2,5161726067,230,94.2,5161726065,147,19.1,5161726051,154,,5161726061,328,,5161710839,56,Center,5161710837,17,,5161726069,231,52.9,5161726059,103,5161726063,146,97.8,5161726053,55,18.1,463,5161725341,153,,5162055115,22,,5161725335,20,,5161726049,29,
2711332095,537,1,2,50,45,aqtkb4mgrz8c6iqfufj6qjbv9,0,19.1,92.7,2024-08-20T18:07:57.745Z,2024-08-20T18:08:02Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5161711197,141,56.4,5161711203,1,,5161711195,140,78.5,5161711191,155,,5161711201,213,5.91,5161711199,212,67.1,5161711193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332133,466,1,2,50,52,8gxd9ry2580pu1b1dd5ny9ymy,1,21.7,59.4,2024-08-20T18:08:04.590Z,2024-08-20T18:08:06Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5161711389,56,Back,5161711395,212,17.4,5161711397,213,6.14,5161711393,141,55.8,5161711391,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332165,467,1,2,50,54,8gxd9ry2580pu1b1dd5ny9ymy,1,37.8,57.2,2024-08-20T18:08:06.329Z,2024-08-20T18:08:10Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5161711555,212,17.8,5161711557,213,1.82,5161711553,141,82.6,5161711549,56,Back,5161711551,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332177,468,1,2,50,58,8gxd9ry2580pu1b1dd5ny9ymy,1,36.4,83.3,2024-08-20T18:08:09.818Z,2024-08-20T18:08:13Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161711671,212,9.8,5161711667,140,34.6,5161711665,56,Back,5161711669,141,69.1,5161711673,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332209,469,1,2,51,1,8gxd9ry2580pu1b1dd5ny9ymy,1,39.0,69.6,2024-08-20T18:08:13.241Z,2024-08-20T18:08:16Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5161711817,212,11.0,5161711815,141,55.5,5161711811,56,Back,5161711819,213,4.19,5161711813,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332225,470,1,2,51,5,8gxd9ry2580pu1b1dd5ny9ymy,0,35.0,51.9,2024-08-20T18:08:17.537Z,2024-08-20T18:08:18Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5161711905,213,0.02,5161711899,140,55.1,5161711903,212,21.1,5161711901,141,52.4,5161711897,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332229,538,8,2,51,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.1,43.0,2024-08-20T18:08:20.359Z,2024-08-20T18:16:54Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5161711919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332251,539,1,2,51,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.8,41.9,2024-08-20T18:08:21.680Z,2024-08-20T18:10:27Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5161712027,56,Center,5161717295,212,7.5,5161717297,213,2.28,5161717293,141,50.3,5161717291,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332261,541,1,2,51,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.4,48.7,2024-08-20T18:08:23.029Z,2024-08-20T18:08:23Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5161712063,141,59.0,5161712059,56,Center,5161712065,212,13.2,5161712067,213,0.56,5161712061,140,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332283,542,1,2,51,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,81.1,59.0,2024-08-20T18:08:23.664Z,2024-08-20T18:08:26Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5161712133,212,14.4,5161712127,56,Center,5161712131,141,37.9,5161712135,213,4.79,5161712129,140,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332313,543,1,2,51,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,82.1,37.9,2024-08-20T18:08:26.119Z,2024-08-20T18:21:31Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,1.0,5161712325,212,7.3,5161712327,213,0.43,5161712319,56,Center,5161712321,140,88.4,5161737675,210,15,5161737677,154,,5161712323,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332315,544,15,2,51,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,89.3,42.3,2024-08-20T18:08:28.544Z,2024-08-20T20:07:41Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5161737709,146,91.9,5161737741,233,471,5161737715,231,48.7,5161737311,20,,5161975405,78,,5161737705,102,48.8,5161737713,230,98.4,5161737707,103,19,5161737711,147,43.9,5161737699,154,,5161712335,56,5162040619,133,,5161712333,17,Center,,5161737697,29,,5161737315,82,,5161975049,23,,5161737701,55,543
2711332353,471,10,2,51,16,8gxd9ry2580pu1b1dd5ny9ymy,1,8.8,58.5,2024-08-20T18:08:28.644Z,2024-08-20T20:14:16Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161737761,233,544,5161712525,56,Back,5161712521,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332359,472,6,2,51,18,8gxd9ry2580pu1b1dd5ny9ymy,0,10.6,57.9,2024-08-20T18:08:30.168Z,2024-08-20T18:58:29Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161712597,75,,5161737267,233,545,5161712595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332317,545,6,2,51,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,89.4,42.1,2024-08-20T18:08:30.168Z,2024-08-20T18:58:28Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5161712353,75,,5161712351,56,Center,5161737227,233,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332817,546,1,2,52,19,aqtkb4mgrz8c6iqfufj6qjbv9,0,99.5,0.5,2024-08-20T18:09:31.073Z,2024-08-20T18:20:38Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5161715073,223,,5161715081,212,37.6,5161715069,6,,5161715079,141,55.1,5161715087,1,,5161715083,213,1.73,5161715071,155,,5161715075,56,Center,5161715067,2,,5161715077,140,93.7,,,,,,,,,,,,,,,,,,,,,
2711338635,560,12,2,52,22,8gxd9ry2580pu1b1dd5ny9ymy,1,3.3,44.0,2024-08-20T18:09:34.306Z,2024-08-20T18:21:26Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5161747701,140,3.4,5161747703,141,43.0,5161747707,213,4.87,5161747699,56,Back,5161747705,212,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332821,547,61,2,52,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,93.8,55.2,2024-08-20T18:09:35.085Z,2024-08-20T20:24:51Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5161715103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332941,473,12,2,52,24,8gxd9ry2580pu1b1dd5ny9ymy,1,5.6,33.9,2024-08-20T18:09:36.528Z,2024-08-20T18:09:51Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5161715655,56,Back,5161715657,140,37.1,5161715663,213,5.76,5161715661,212,38.2,5161715659,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332913,548,1,2,52,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.8,87.1,2024-08-20T18:09:48.112Z,2024-08-20T18:09:49Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5161715501,212,32.7,5161715497,140,24.9,5161715495,56,Back,5161715505,1,,5161715503,213,3.88,5161715499,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332957,549,1,2,52,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.9,54.6,2024-08-20T18:09:48.864Z,2024-08-20T18:09:52Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5161715739,141,79.0,5161715733,157,,5161715745,1,,5161715741,212,49.8,5161715737,140,69.6,5161715743,213,0.34,5161715735,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332963,550,44,2,52,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.4,81.3,2024-08-20T18:09:51.023Z,2024-08-20T18:58:15Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5161715817,233,474,5161715765,56,Left,5161715767,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332947,474,44,2,52,39,8gxd9ry2580pu1b1dd5ny9ymy,0,31.6,18.7,2024-08-20T18:09:51.024Z,2024-08-20T18:58:16Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5161715687,285,,5161715685,56,Back,5161715883,233,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332965,551,1,2,52,40,aqtkb4mgrz8c6iqfufj6qjbv9,0,69.6,79.0,2024-08-20T18:09:52.016Z,2024-08-20T19:00:22Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5161715773,140,72.0,5161715769,3,,5161715779,212,12.4,5161715783,213,4.92,5161715771,56,Center,5161715775,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711332991,475,1,2,52,42,8gxd9ry2580pu1b1dd5ny9ymy,0,22.9,44.2,2024-08-20T18:09:54.168Z,2024-08-20T18:09:55Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5161715917,141,37.0,5161715921,213,6.05,5161715923,1,,5161715915,140,42.3,5161715911,157,,5161715919,212,21.0,5161715913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711333007,552,4,2,52,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.3,66.7,2024-08-20T18:09:56.712Z,2024-08-20T18:58:08Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5161716049,56,Center,5161716051,152,,5161716055,286,,5161716053,265,,5161716173,233,476,5161716047,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711333015,476,4,2,52,44,8gxd9ry2580pu1b1dd5ny9ymy,0,39.7,33.3,2024-08-20T18:09:56.713Z,2024-08-20T18:58:08Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5161716129,13,,5161716133,152,,5161716185,233,552,5161716135,265,,5161716137,285,,5161716131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711333309,553,1,2,53,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.1,66.0,2024-08-20T18:10:32.359Z,2024-08-20T18:10:36Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5161717569,141,52.8,5161717573,213,3.66,5161717563,152,,5161717561,5,,5161717571,212,18.2,5161717567,140,40.0,5161717565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711333331,554,1,2,53,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.0,52.8,2024-08-20T18:10:36.159Z,2024-08-20T18:10:38Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5161717679,213,5.53,5161717671,56,Center,5161717673,140,59.2,5161717677,212,27.7,5161717675,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711333343,555,1,2,53,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.2,24.9,2024-08-20T18:10:38.215Z,2024-08-20T18:10:39Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5161717733,140,53.2,5161717739,213,3.98,5161717731,56,Right,5161717735,141,14.6,5161717737,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711333345,556,1,2,53,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,53.2,14.6,2024-08-20T18:10:39.336Z,2024-08-20T18:10:39Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5161717745,140,61.9,5161717747,141,24.3,5161717751,213,0.63,5161717743,56,Center,5161717749,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711333375,478,1,2,53,29,8gxd9ry2580pu1b1dd5ny9ymy,1,39.8,75.7,2024-08-20T18:10:41.767Z,2024-08-20T18:10:44Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161717881,212,7.9,5161717873,140,43.6,5161717885,213,1.04,5161717871,56,Back,5161717877,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711333403,479,1,2,53,32,8gxd9ry2580pu1b1dd5ny9ymy,1,43.0,85.7,2024-08-20T18:10:44.272Z,2024-08-20T18:10:48Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5161718033,141,95.6,5161718031,140,47.0,5161718035,212,7.9,5161718029,56,Back,5161718037,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711333385,557,83,2,53,33,aqtkb4mgrz8c6iqfufj6qjbv9,0,56.2,24.7,2024-08-20T18:10:44.872Z,2024-08-20T18:10:51Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5161718183,399,9tt9eo9bsff7dp7aqjal1obo4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711333405,480,50,2,53,36,8gxd9ry2580pu1b1dd5ny9ymy,1,41.6,91.8,2024-08-20T18:10:47.879Z,2024-08-20T18:58:02Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5161718045,56,Back,5161718281,233,558,5161718047,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711333437,558,7,2,53,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.4,8.2,2024-08-20T18:10:47.880Z,2024-08-20T18:58:01Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5161718227,56,Right,5161718253,233,480,5161718229,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711333439,559,3,2,53,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,56.7,11.2,2024-08-20T18:10:51.046Z,2024-08-20T18:58:02Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5161718233,286,,5161749703,233,481,5161718231,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
