id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2706366143,861,1,2,59,13,b8oqgvx1ijeyn6y1cn6929ix4,1,77.7,8.1,2024-08-02T18:17:22.895Z,2024-08-05T15:18:03Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5134210831,140,70.3,5134210829,56,Right,5134210835,212,7.8,5134210837,213,3.05,5134210833,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218099,517,1,2,59,15,b8oqgvx1ijeyn6y1cn6929ix4,1,68.1,14.6,2024-08-02T18:17:25.005Z,2024-08-02T20:21:28Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,1.0,,5128314013,140,74.2,5128314019,213,0.85,5127969247,56,Center,5128314017,212,9.7,5128314141,210,13,5128314015,141,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218125,518,13,2,59,17,b8oqgvx1ijeyn6y1cn6929ix4,1,75.9,34.4,2024-08-02T18:17:26.189Z,2024-08-02T20:20:58Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5128000393,74,,5128000409,230,99.0,5127969381,56,Center,5128000411,231,50.4,5127969379,18,,5127969561,72,,5128000403,103,61.1,5128313045,29,,5128000405,215,,5128000401,102,47.6,5128313047,55,517,5127969377,22,,,,,,,,,,,,,,,,,,,
2705218139,519,5,2,59,20,b8oqgvx1ijeyn6y1cn6929ix4,0,101.2,49.7,2024-08-02T18:17:30.038Z,2024-08-02T18:21:44Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5127969483,346,,5127969475,56,Center,5127975023,233,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218455,598,5,2,59,20,6wwwud48qahpwrfxs20334qk5,1,-1.2,50.3,2024-08-02T18:17:30.038Z,2024-08-02T19:11:57Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5127971283,346,,5127974981,233,519,5127971279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705217981,512,43,2,59,30,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-02T18:17:39.885Z,2024-08-02T19:21:17Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5127968625,141,52.4,5127968627,212,11.0,5127968623,140,65.5,5127968621,56,Center,5128157743,144,1,5127968629,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218475,599,1,2,59,40,6wwwud48qahpwrfxs20334qk5,1,3.7,51.0,2024-08-02T18:17:49.816Z,2024-08-05T15:20:54Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5127971419,213,6.22,5127971421,1,,5127971409,56,Center,5127971411,140,61.7,5127971429,74,,5127971413,141,44.9,5127971415,212,61.0,5127971403,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218493,600,1,2,59,44,6wwwud48qahpwrfxs20334qk5,1,65.1,25.6,2024-08-02T18:17:54.072Z,2024-08-02T21:19:22Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5127971555,213,4.00,5127971545,140,57.5,5127971539,56,Right,5127971553,212,12.2,5127971757,189,,5127971549,141,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705237253,946,1,2,59,45,6wwwud48qahpwrfxs20334qk5,1,70.2,26.2,2024-08-02T18:17:54.175Z,2024-08-02T21:19:31Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5128075153,56,Center,5128075157,141,23.9,5128075155,140,59.7,5128370297,189,,5128075159,212,11.1,5128075161,213,3.28,5128075265,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218507,601,1,2,59,49,6wwwud48qahpwrfxs20334qk5,1,56.7,11.8,2024-08-02T18:17:58.864Z,2024-08-02T18:21:13Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5127971625,140,63.0,5127971619,56,Right,5127971633,213,0.66,5127971629,141,19.4,5127971631,212,8.4,5127971829,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218517,602,1,2,59,51,6wwwud48qahpwrfxs20334qk5,0,73.3,32.6,2024-08-02T18:18:01Z,2024-08-02T18:21:12Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5127971661,56,Center,5127971665,140,71.4,5127971671,212,15.2,5127971669,141,54.8,5127971673,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218239,521,1,2,59,53,b8oqgvx1ijeyn6y1cn6929ix4,1,34.2,49.7,2024-08-02T18:18:02.917Z,2024-08-02T18:21:06Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5127970093,213,1.96,5127970085,140,30.2,5127970087,141,64.8,5127970089,212,11.1,5127970083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218259,522,1,2,59,55,b8oqgvx1ijeyn6y1cn6929ix4,1,30.3,64.9,2024-08-02T18:18:04.661Z,2024-08-02T18:21:06Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5127970207,56,Back,5127970213,212,20.3,5127970215,213,0.53,5127970211,141,79.9,5127970209,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218287,523,1,2,60,2,b8oqgvx1ijeyn6y1cn6929ix4,1,72.7,83.6,2024-08-02T18:18:11.542Z,2024-08-02T18:21:07Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5127970337,140,86.7,5127970343,212,15.0,5127970335,56,Left,5127970345,213,0.19,5127970341,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218297,524,1,2,60,6,b8oqgvx1ijeyn6y1cn6929ix4,1,97.8,88.6,2024-08-02T18:18:15.381Z,2024-08-02T18:21:07Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5127970425,212,8.8,5127970419,56,Left,5127970421,140,89.6,5127970427,213,3.34,5127970423,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218305,525,1,2,60,11,b8oqgvx1ijeyn6y1cn6929ix4,1,91.9,85.4,2024-08-02T18:18:20.254Z,2024-08-02T18:21:07Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5127970477,140,74.7,5127970483,213,3.90,5127970475,56,Center,5127970479,141,60.3,5127970481,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218321,526,1,2,60,15,b8oqgvx1ijeyn6y1cn6929ix4,1,76.0,45.8,2024-08-02T18:18:24.725Z,2024-08-02T18:21:08Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5127970601,213,5.15,5127970595,140,86.1,5127970597,141,12.6,5127970599,212,24.9,5127970593,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218347,527,1,2,60,19,b8oqgvx1ijeyn6y1cn6929ix4,1,83.5,11.9,2024-08-02T18:18:28.686Z,2024-08-02T18:21:08Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5127970745,213,2.57,5127970739,140,72.8,5127970741,141,22.5,5127970737,56,Center,5127970743,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218363,528,1,2,60,21,b8oqgvx1ijeyn6y1cn6929ix4,1,72.8,22.5,2024-08-02T18:18:30.501Z,2024-08-02T18:21:09Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5127970831,141,5.3,5127970823,56,Right,5127970827,140,78.5,5127970835,212,13.1,5127970837,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218381,529,1,2,60,25,b8oqgvx1ijeyn6y1cn6929ix4,1,80.4,9.1,2024-08-02T18:18:34.894Z,2024-08-02T18:21:09Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5127970921,140,70.0,5127970935,213,2.78,5127970929,141,15.2,5127970931,212,11.7,5127970917,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218397,530,1,2,60,27,b8oqgvx1ijeyn6y1cn6929ix4,1,70.0,15.2,2024-08-02T18:18:36.974Z,2024-08-02T19:14:03Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5127971007,213,1.39,5127971005,212,11.1,5127971001,140,71.9,5127971003,141,31.3,5127970999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218429,531,1,2,60,31,b8oqgvx1ijeyn6y1cn6929ix4,0,71.9,31.3,2024-08-02T18:18:40.518Z,2024-08-02T18:21:10Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5127971171,212,30.6,5127971167,140,100.0,5127971165,56,Center,5127971173,213,6.25,5127971169,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218449,532,5,2,60,33,b8oqgvx1ijeyn6y1cn6929ix4,0,101.4,25.4,2024-08-02T18:18:42.670Z,2024-08-02T18:21:45Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5127971261,346,,5127975195,233,603,5127971255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218557,603,5,2,60,33,6wwwud48qahpwrfxs20334qk5,1,-1.4,74.6,2024-08-02T18:18:42.670Z,2024-08-02T19:11:58Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5127971919,346,,5127971917,56,Back,5127975053,233,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218573,604,1,2,60,42,6wwwud48qahpwrfxs20334qk5,1,4.0,50.0,2024-08-02T18:18:51.919Z,2024-08-02T18:21:14Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5127971993,140,11.1,5127971995,141,85.7,5127971989,124,,5127972003,237,,5127971997,212,25.4,5127971999,213,1.27,5127971991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218587,605,1,2,60,47,6wwwud48qahpwrfxs20334qk5,1,11.1,85.7,2024-08-02T18:18:56.712Z,2024-08-02T18:48:05Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127972093,212,12.6,5127972097,213,6.26,5127972087,140,23.1,5128047893,189,,5127972091,141,85.2,5127972083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218607,606,1,2,60,48,6wwwud48qahpwrfxs20334qk5,0,33.2,91.0,2024-08-02T18:18:58.064Z,2024-08-02T18:48:03Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5127972149,56,Back,5128050043,212,0.8,5128050281,233,559,5128050039,140,34.0,5128050045,213,0.00,5128050279,236,,5128050041,141,91.0,5128050285,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705219065,559,74,2,60,48,b8oqgvx1ijeyn6y1cn6929ix4,1,63.6,12.8,2024-08-02T18:18:58.065Z,2024-08-02T19:11:37Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5128050303,233,606,5127975431,56,Right,5128050233,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218485,534,1,2,60,51,b8oqgvx1ijeyn6y1cn6929ix4,1,73.7,34.6,2024-08-02T18:19:00.407Z,2024-08-02T19:13:44Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5127971501,141,54.9,5127971497,56,Center,5127971499,140,78.9,5127971503,212,14.8,5127971505,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218503,535,61,2,60,54,b8oqgvx1ijeyn6y1cn6929ix4,0,78.9,54.9,2024-08-02T18:19:03.678Z,2024-08-02T19:13:46Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5127971589,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218623,607,52,2,60,58,6wwwud48qahpwrfxs20334qk5,1,11.7,51.0,2024-08-02T18:19:08.145Z,2024-08-05T15:22:40Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5134211059,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218659,608,1,2,61,3,6wwwud48qahpwrfxs20334qk5,1,13.2,43.0,2024-08-02T18:19:13.161Z,2024-08-02T18:21:17Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5127972469,140,21.4,5127972479,212,11.5,5127972483,213,5.56,5127972465,123,,5127972475,141,31.9,5127972467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218675,609,1,2,61,5,6wwwud48qahpwrfxs20334qk5,1,21.2,31.1,2024-08-02T18:19:14.368Z,2024-08-02T18:21:17Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5127972561,213,6.17,5127972551,56,Back,5127972553,140,31.6,5127972557,212,11.0,5127972555,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218687,610,3,2,61,7,6wwwud48qahpwrfxs20334qk5,0,35.9,27.8,2024-08-02T18:19:16.693Z,2024-08-05T15:23:04Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5134211071,464,,5127975253,233,536,5127972627,286,,5127972625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218551,536,7,2,61,7,b8oqgvx1ijeyn6y1cn6929ix4,1,64.1,72.2,2024-08-02T18:19:16.694Z,2024-08-05T15:23:07Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5127971877,285,,5127971875,56,Center,5127975243,233,610,5134211073,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218579,538,1,2,61,9,b8oqgvx1ijeyn6y1cn6929ix4,1,71.1,66.0,2024-08-02T18:19:18.927Z,2024-08-02T18:21:14Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5127972035,140,77.6,5127972043,212,27.9,5127972039,141,26.2,5127972047,213,4.96,5127972033,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218599,539,3,2,61,12,b8oqgvx1ijeyn6y1cn6929ix4,0,79.7,28.6,2024-08-02T18:19:21.286Z,2024-08-05T16:33:09Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5134211079,465,,5127972179,286,,5127972129,56,Center,5134225131,233,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218701,611,7,2,61,12,6wwwud48qahpwrfxs20334qk5,1,20.3,71.4,2024-08-02T18:19:21.287Z,2024-08-05T15:23:14Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127972687,285,,5127972685,56,Back,5127975361,233,539,5134211075,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218719,613,1,2,61,19,6wwwud48qahpwrfxs20334qk5,1,39.5,86.4,2024-08-02T18:19:28.529Z,2024-08-02T18:21:19Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127972775,140,25.7,5127972777,141,83.3,5127972785,213,3.29,5127972781,212,14.6,5127972773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218729,614,1,2,61,24,6wwwud48qahpwrfxs20334qk5,1,24.5,64.4,2024-08-02T18:19:33.921Z,2024-08-02T18:21:19Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127972835,140,24.3,5127972833,56,Back,5127972843,212,21.8,5127972845,213,4.70,5127972839,141,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218735,615,1,2,61,27,6wwwud48qahpwrfxs20334qk5,1,24.7,30.5,2024-08-02T18:19:36.416Z,2024-08-02T18:21:19Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5127972899,212,8.8,5127972897,141,20.2,5127972895,140,29.8,5127972893,56,Back,5127972901,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218745,616,1,2,61,29,6wwwud48qahpwrfxs20334qk5,1,30.7,22.0,2024-08-02T18:19:38.689Z,2024-08-02T18:21:20Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5127972973,1,,5127972963,56,Back,5127972965,140,32.1,5127972967,141,70.5,5127972969,212,33.0,5127972971,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218759,617,1,2,61,34,6wwwud48qahpwrfxs20334qk5,1,36.5,64.7,2024-08-02T18:19:44.168Z,2024-08-02T18:21:20Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127973049,212,17.2,5127973043,56,Back,5127973045,140,32.7,5127973047,141,40.1,5127973051,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218765,618,1,2,61,37,6wwwud48qahpwrfxs20334qk5,1,34.3,34.4,2024-08-02T18:19:46.872Z,2024-08-02T18:21:21Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5127973101,140,42.1,5127973113,213,5.90,5127973099,56,Back,5127973105,141,29.5,5127973109,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218771,619,1,2,61,39,6wwwud48qahpwrfxs20334qk5,1,44.9,28.0,2024-08-02T18:19:48.257Z,2024-08-02T18:21:21Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5127973147,213,2.76,5127973145,212,14.2,5127973139,56,Back,5127973141,140,32.4,5127973143,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218785,620,1,2,61,41,6wwwud48qahpwrfxs20334qk5,1,32.4,35.8,2024-08-02T18:19:50.809Z,2024-08-02T18:21:21Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5127973223,140,36.4,5127973227,212,25.9,5127973225,141,73.4,5127973229,213,1.41,5127973221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218789,621,1,2,61,45,6wwwud48qahpwrfxs20334qk5,1,35.5,76.7,2024-08-02T18:19:54.792Z,2024-08-02T18:21:22Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127973269,213,1.02,5127973263,140,42.3,5127973261,56,Back,5127973265,141,93.9,5127973267,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218795,622,1,2,61,49,6wwwud48qahpwrfxs20334qk5,0,42.3,93.9,2024-08-02T18:19:58.946Z,2024-08-02T18:21:22Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127973307,155,,5127973319,1,,5127973313,141,87.8,5127973315,212,61.5,5127973311,140,100.0,5127973309,56,Left,5127973317,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218617,540,56,2,61,54,b8oqgvx1ijeyn6y1cn6929ix4,1,6.6,8.6,2024-08-02T18:20:03.816Z,2024-08-02T18:26:27Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5127972205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218627,541,5,2,61,55,b8oqgvx1ijeyn6y1cn6929ix4,1,-0.7000000000000001,13.8,2024-08-02T18:20:04.709Z,2024-08-02T19:11:58Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5127975391,233,623,5127972257,56,Back,5127972261,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218799,623,5,2,61,55,6wwwud48qahpwrfxs20334qk5,0,100.7,86.2,2024-08-02T18:20:04.709Z,2024-08-02T18:21:41Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127973353,56,Left,5127973355,346,,5127975423,233,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218763,542,1,2,62,14,b8oqgvx1ijeyn6y1cn6929ix4,1,4.5,49.1,2024-08-02T18:20:23.704Z,2024-08-05T15:25:27Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5127973075,212,55.2,5127973083,74,,5127973065,124,,5127973077,213,6.19,5127973073,141,41.3,5127973071,140,56.8,5127973079,1,,5127973069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218769,543,44,2,62,17,b8oqgvx1ijeyn6y1cn6929ix4,1,57.5,43.1,2024-08-02T18:20:26.320Z,2024-08-02T18:21:42Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5127973133,286,,5127975441,233,624,5127973131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218823,624,44,2,62,17,6wwwud48qahpwrfxs20334qk5,0,42.5,56.9,2024-08-02T18:20:26.321Z,2024-08-02T18:21:42Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127973589,56,Back,5127975459,233,543,5127973591,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218775,544,1,2,62,17,b8oqgvx1ijeyn6y1cn6929ix4,0,56.8,41.3,2024-08-02T18:20:27.113Z,2024-08-02T18:21:35Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5127973189,212,7.7,5127973181,56,Center,5127973191,213,6.15,5127973177,168,,5127973173,3,,5127973187,141,39.8,5127973185,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218831,625,1,2,62,20,6wwwud48qahpwrfxs20334qk5,0,35.2,39.2,2024-08-02T18:20:29.177Z,2024-08-02T18:21:42Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5127973649,3,,5127973653,140,55.7,5127973659,213,0.38,5127973657,212,23.2,5127973655,141,51.9,5127973651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218811,545,1,2,62,22,b8oqgvx1ijeyn6y1cn6929ix4,1,40.6,52.2,2024-08-02T18:20:31.434Z,2024-08-02T18:21:36Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5127973441,157,,5127973451,213,0.31,5127973449,212,36.9,5127973445,140,74.0,5127973447,141,69.0,5127973453,1,,5127973443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218829,546,1,2,62,24,b8oqgvx1ijeyn6y1cn6929ix4,1,75.1,73.3,2024-08-02T18:20:33.512Z,2024-08-02T18:21:36Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5127973629,212,7.4,5127973619,140,72.4,5127973633,213,4.32,5127973615,3,,5127973617,56,Center,5127973623,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218835,547,1,2,62,27,b8oqgvx1ijeyn6y1cn6929ix4,1,75.3,76.4,2024-08-02T18:20:37.056Z,2024-08-02T18:21:36Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5127973683,140,84.5,5127973689,213,0.74,5127973687,212,13.1,5127973685,141,89.4,5127973681,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218855,548,1,2,62,31,b8oqgvx1ijeyn6y1cn6929ix4,1,84.9,84.5,2024-08-02T18:20:40.808Z,2024-08-02T18:21:36Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5127973867,212,11.6,5127973857,56,Center,5127973863,141,72.4,5127973869,213,3.93,5127973859,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218867,549,1,2,62,33,b8oqgvx1ijeyn6y1cn6929ix4,1,77.1,72.4,2024-08-02T18:20:42.664Z,2024-08-02T18:21:36Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5127973939,213,4.16,5127973937,212,15.3,5127973929,56,Center,5127973935,141,53.3,5127973933,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218891,550,1,2,62,37,b8oqgvx1ijeyn6y1cn6929ix4,1,68.6,48.2,2024-08-02T18:20:46.208Z,2024-08-02T18:21:36Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5127974105,140,55.1,5127974107,141,37.6,5127974103,56,Center,5127974109,212,15.9,5127974111,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218899,551,1,2,62,38,b8oqgvx1ijeyn6y1cn6929ix4,1,55.1,37.6,2024-08-02T18:20:47.288Z,2024-08-02T18:21:37Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5127974161,141,63.7,5127974159,140,54.6,5127974165,213,1.60,5127974157,56,Center,5127974163,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218931,552,1,2,62,39,b8oqgvx1ijeyn6y1cn6929ix4,1,54.6,63.7,2024-08-02T18:20:48.576Z,2024-08-02T18:21:37Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5127974429,140,62.2,5127974431,141,93.2,5127974435,213,1.19,5127974433,212,21.6,5127974427,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218947,553,1,2,62,44,b8oqgvx1ijeyn6y1cn6929ix4,1,65.7,94.7,2024-08-02T18:20:53.264Z,2024-08-02T18:21:37Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5127974543,212,11.7,5127974537,56,Left,5127974545,213,0.05,5127974541,141,95.6,5127974539,140,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705218953,554,1,2,62,45,b8oqgvx1ijeyn6y1cn6929ix4,1,76.8,95.6,2024-08-02T18:20:54.232Z,2024-08-02T18:21:37Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5127974587,56,Left,5127974631,156,,5127974593,212,7.0,5127974595,213,4.09,5127974591,141,87.2,5127974589,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
