id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2812488591,558,1,2,55,8,7gkglopz9cjsysn2u6sbhuvc5,1,14.2,53.6,2025-05-10T13:14:58.149Z,2025-05-10T13:15:01Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5714725697,212,14.7,5714725701,213,0.20,5714725693,141,57.8,5714725691,140,27.9,5714725687,123,,5714725689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812488615,559,1,2,55,12,7gkglopz9cjsysn2u6sbhuvc5,1,27.2,56.1,2025-05-10T13:15:01.628Z,2025-05-10T13:15:02Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5714725817,140,12.9,5714725819,141,68.5,5714725815,56,Back,5714725821,212,17.2,5714725823,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812488669,560,1,2,55,13,7gkglopz9cjsysn2u6sbhuvc5,1,12.9,68.5,2025-05-10T13:15:02.660Z,2025-05-10T13:15:06Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714726185,140,15.0,5714726187,141,40.1,5714726183,56,Back,5714726189,212,19.4,5714726191,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812488739,561,1,2,55,16,7gkglopz9cjsysn2u6sbhuvc5,1,13.2,38.5,2025-05-10T13:15:05.797Z,2025-05-10T13:15:09Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5714726549,213,0.11,5714726547,212,42.3,5714726543,140,53.3,5714726545,141,45.1,5714726541,56,Center,5714726551,1,,5714726539,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812488747,562,4,2,55,19,7gkglopz9cjsysn2u6sbhuvc5,1,60.7,49.4,2025-05-10T13:15:09.397Z,2025-05-10T14:08:13Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5714726679,265,,5714726673,13,,5714726677,152,,5714726675,56,Center,5714726681,286,,5714726903,233,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812488771,428,4,2,55,19,8cfkisxf1fkxdqtt6tx1tup48,0,39.3,50.6,2025-05-10T13:15:09.398Z,2025-05-10T14:08:14Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5714726795,265,,5714726791,56,Back,5714726793,152,,5714727291,233,562,5714726789,13,,5714726797,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812488849,563,1,2,55,22,7gkglopz9cjsysn2u6sbhuvc5,0,55.9,38.0,2025-05-10T13:15:11.628Z,2025-05-10T13:15:14Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5714727189,56,Right,5714727187,152,,5714727195,212,29.0,5714727191,140,79.8,5714727193,141,16.5,5714727185,5,,5714727197,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812488899,429,3,2,55,26,8cfkisxf1fkxdqtt6tx1tup48,0,13.4,73.1,2025-05-10T13:15:16.067Z,2025-05-10T14:08:36Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5714727747,233,564,5714727427,56,Back,5714727429,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812488933,564,7,2,55,26,7gkglopz9cjsysn2u6sbhuvc5,1,86.6,26.9,2025-05-10T13:15:16.068Z,2025-05-10T14:08:35Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5714727641,286,,5714727639,56,Center,5714727685,233,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812488957,565,1,2,55,29,7gkglopz9cjsysn2u6sbhuvc5,0,82.0,20.0,2025-05-10T13:15:19.244Z,2025-05-10T14:14:16Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5714727809,140,89.1,5714727807,56,Center,5714727815,213,1.15,5714727811,141,44.2,5714727813,212,18.1,5714727803,2,,5714727805,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812489021,430,12,2,55,34,8cfkisxf1fkxdqtt6tx1tup48,1,6.8,35.2,2025-05-10T13:15:24.325Z,2025-05-10T13:16:33Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5714736921,15,,5714736689,212,15.1,5714736687,141,19.7,5714736691,213,5.51,5714736683,56,Back,5714736685,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812489091,566,15,2,55,35,7gkglopz9cjsysn2u6sbhuvc5,1,72.9,46.8,2025-05-10T13:15:25.249Z,2025-05-10T19:13:47Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5714731381,147,47.1,5714731385,231,47.7,5714731377,458,,5714731379,146,83.6,5714728543,18,,5714731371,102,47.6,5714731375,215,,5716929925,328,,5714731369,80,5714731117,20,,,5714728547,56,5714731383,230,5714731121,82,,Center,5714743431,233,97.7,5714731373,103,19,5714728539,22,431,,,,,,,
2812489035,431,10,2,55,35,8cfkisxf1fkxdqtt6tx1tup48,1,12.9,52.7,2025-05-10T13:15:25.349Z,2025-05-10T13:17:22Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5714743037,94,,5714743545,233,566,5714743041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812489309,567,1,2,55,40,7gkglopz9cjsysn2u6sbhuvc5,1,90.2,85.4,2025-05-10T13:15:30.293Z,2025-05-10T13:15:58Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,1.0,,5714729649,213,4.73,5714729647,212,28.0,5714732457,210,13,5714729643,140,90.6,5714732459,154,,5714729641,56,Center,5714729645,141,44.2,5714729637,2,,5714729639,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812489353,568,44,2,55,43,7gkglopz9cjsysn2u6sbhuvc5,1,87.1,42.4,2025-05-10T13:15:33.307Z,2025-05-10T14:14:20Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5714730077,233,432,5714729901,56,Center,5714729903,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812489241,432,44,2,55,43,8cfkisxf1fkxdqtt6tx1tup48,0,12.9,57.6,2025-05-10T13:15:33.308Z,2025-05-10T14:09:12Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5714729343,285,,5714730119,233,568,5714729341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812489371,569,13,2,55,44,7gkglopz9cjsysn2u6sbhuvc5,1,92.4,43.2,2025-05-10T13:15:33.445Z,2025-05-10T19:09:58Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5714732479,55,567,5714732477,154,,5714732485,103,13.9,5714730009,56,Center,5714731911,328,,5714732489,147,50.2,5714730005,17,,5714730001,22,,5714732475,29,5714732487,146,95.1,,5714732495,231,5714731907,15,5714732483,102,76.0,47.1,5714732473,73,,5714731913,153,,5714732493,230,,98.5,,,,,,
2812489409,433,12,2,55,50,8cfkisxf1fkxdqtt6tx1tup48,1,6.0,51.9,2025-05-10T13:15:39.947Z,2025-05-10T14:07:54Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5714730263,212,15.3,5714730261,141,71.5,5714730265,213,2.09,5714730333,167,,5714730257,56,Back,5714730259,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812489419,434,6,2,55,50,8cfkisxf1fkxdqtt6tx1tup48,0,0.0,67.8,2025-05-10T13:15:40.294Z,2025-05-10T14:08:24Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5714730509,233,570,5714730427,73,,5714730421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812489399,570,6,2,55,50,7gkglopz9cjsysn2u6sbhuvc5,1,100.0,32.2,2025-05-10T13:15:40.294Z,2025-05-10T14:08:24Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5714730385,75,,5714730383,56,Center,5714730447,233,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812490307,571,1,2,56,31,7gkglopz9cjsysn2u6sbhuvc5,1,99.5,0.5,2025-05-10T13:16:21.205Z,2025-05-10T13:16:25Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5714735291,141,22.5,5714735295,212,16.9,5714735297,213,2.06,5714735285,140,92.0,5714735281,56,Center,5714735279,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812490325,572,1,2,56,33,7gkglopz9cjsysn2u6sbhuvc5,1,92.0,22.5,2025-05-10T13:16:22.821Z,2025-05-10T13:16:24Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5714735399,213,4.14,5714735497,156,,5714735397,212,3.5,5714735393,140,90.2,5714735395,141,18.2,5714735391,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812490509,573,1,2,56,35,7gkglopz9cjsysn2u6sbhuvc5,1,89.7,17.7,2025-05-10T13:16:24.709Z,2025-05-10T13:16:40Z,11cna826ls27ahux2w0ckapqt,K. Kusk,1.0,,5714736449,155,,5714736447,2,,5714736457,140,96.4,5714737819,210,13,5714736473,213,1.33,5714736461,141,59.6,5714736465,212,29.3,5714736453,56,Center,5714737821,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812490521,574,13,2,56,40,7gkglopz9cjsysn2u6sbhuvc5,1,96.4,59.6,2025-05-10T13:16:29.654Z,2025-05-10T19:18:57Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5714737599,328,,5714737885,55,573,5714737881,29,,5714737879,73,,5714737585,25,,5714737891,103,16.7,5714737895,231,53.6,5714736541,56,Center,5714736537,61,5714737589,15,,,5714737889,102,5714737883,154,5714737893,230,99.4,61.8,,,,,,,,,,,,,,,,
2812490531,435,5,2,56,41,8cfkisxf1fkxdqtt6tx1tup48,1,-1.0,38.6,2025-05-10T13:16:30.932Z,2025-05-10T14:17:47Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5714736585,346,,5714736583,56,Back,5714800343,233,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812490701,575,5,2,56,41,7gkglopz9cjsysn2u6sbhuvc5,0,101.0,61.4,2025-05-10T13:16:30.932Z,2025-05-10T14:17:47Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5714737541,56,Center,5714800367,233,435,5714737543,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491043,436,1,2,57,1,8cfkisxf1fkxdqtt6tx1tup48,0,4.4,48.3,2025-05-10T13:16:50.651Z,2025-05-10T13:16:54Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5714739545,141,21.3,5714739541,56,Center,5714739543,140,62.9,5714739539,124,,5714739551,1,,5714739555,74,,5714739547,212,64.1,5714739549,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491049,576,44,2,57,3,7gkglopz9cjsysn2u6sbhuvc5,1,36.9,69.9,2025-05-10T13:16:53.377Z,2025-05-10T14:09:13Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714739721,233,437,5714739595,285,,5714739593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491053,437,44,2,57,3,8cfkisxf1fkxdqtt6tx1tup48,0,63.1,30.1,2025-05-10T13:16:53.378Z,2025-05-10T14:09:14Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5714739617,286,,5714739749,233,576,5714739615,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491103,577,1,2,57,4,7gkglopz9cjsysn2u6sbhuvc5,0,34.3,58.2,2025-05-10T13:16:53.670Z,2025-05-10T13:16:57Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714739891,212,20.8,5714739893,213,6.16,5714739883,3,,5714739889,141,54.3,5714739885,56,Center,5714739887,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491097,438,44,2,57,5,8cfkisxf1fkxdqtt6tx1tup48,1,43.2,41.6,2025-05-10T13:16:55.397Z,2025-05-10T14:09:14Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5714740151,233,578,5714739849,285,,5714739847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491113,578,44,2,57,5,7gkglopz9cjsysn2u6sbhuvc5,0,56.8,58.4,2025-05-10T13:16:55.398Z,2025-05-10T14:09:15Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5714739969,56,Center,5714740221,233,438,5714739971,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491135,439,1,2,57,6,8cfkisxf1fkxdqtt6tx1tup48,1,38.3,34.6,2025-05-10T13:16:55.923Z,2025-05-10T13:16:57Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5714740081,213,0.05,5714740075,140,56.3,5714740077,141,36.0,5714740071,3,,5714740079,212,18.9,5714740073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491173,440,1,2,57,8,8cfkisxf1fkxdqtt6tx1tup48,0,56.3,36.0,2025-05-10T13:16:57.637Z,2025-05-10T13:16:59Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714740297,213,5.38,5714740299,1,,5714740289,56,Right,5714740287,157,,5714740291,140,64.8,5714740295,212,14.4,5714740293,141,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491201,579,61,2,57,9,7gkglopz9cjsysn2u6sbhuvc5,0,37.8,59.0,2025-05-10T13:16:59.054Z,2025-05-10T14:14:22Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714740421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812505629,692,44,2,57,10,7gkglopz9cjsysn2u6sbhuvc5,1,45.6,83.4,2025-05-10T13:17:00.025Z,2025-05-10T14:09:15Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5714828913,233,532,5714826943,285,,5714826941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812505765,532,44,2,57,10,8cfkisxf1fkxdqtt6tx1tup48,0,54.4,16.6,2025-05-10T13:17:00.026Z,2025-05-10T14:09:16Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5714828781,286,,5714828941,233,692,5714828779,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491321,580,1,2,57,11,7gkglopz9cjsysn2u6sbhuvc5,0,34.3,73.2,2025-05-10T13:17:00.447Z,2025-05-10T13:32:18Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5714741145,140,38.6,5714741143,56,Back,5714741153,212,4.8,5714817425,3,,5714741149,141,75.6,5714741157,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491337,581,8,2,57,15,7gkglopz9cjsysn2u6sbhuvc5,1,56.2,71.2,2025-05-10T13:17:05.318Z,2025-05-10T14:14:27Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5714741253,56,Center,5714836443,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491395,441,1,2,57,17,8cfkisxf1fkxdqtt6tx1tup48,0,34.1,18.7,2025-05-10T13:17:06.532Z,2025-05-10T13:17:09Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5714741623,212,35.8,5714741615,140,67.9,5714741631,1,,5714741611,56,Right,5714741607,157,,5714741619,141,12.3,5714741627,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491443,582,44,2,57,19,7gkglopz9cjsysn2u6sbhuvc5,1,32.4,85.6,2025-05-10T13:17:08.538Z,2025-05-10T13:30:41Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5714741899,56,Back,5714741929,233,442,5714741905,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491407,442,44,2,57,19,8cfkisxf1fkxdqtt6tx1tup48,0,67.6,14.4,2025-05-10T13:17:08.539Z,2025-05-10T13:20:36Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5714742155,233,582,5714741691,56,Right,5714741693,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491581,583,1,2,57,19,7gkglopz9cjsysn2u6sbhuvc5,0,35.1,75.4,2025-05-10T13:17:08.975Z,2025-05-10T14:14:24Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5714742617,141,100.0,5714742619,212,17.4,5714742611,3,,5714742621,213,1.52,5714742615,140,36.0,5714742613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491459,443,5,2,57,20,8cfkisxf1fkxdqtt6tx1tup48,1,65.9,-1.0,2025-05-10T13:17:09.595Z,2025-05-10T14:17:47Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5714741995,56,Right,5714741999,347,,5714742743,233,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491587,584,5,2,57,20,7gkglopz9cjsysn2u6sbhuvc5,0,34.1,101.0,2025-05-10T13:17:09.595Z,2025-05-10T14:17:48Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5714742641,347,,5714742863,233,443,5714742639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491743,444,1,2,57,29,8cfkisxf1fkxdqtt6tx1tup48,1,69.2,0.0,2025-05-10T13:17:19.018Z,2025-05-10T13:17:22Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5714743511,213,0.86,5714743509,212,14.0,5714743503,56,Right,5714743507,141,14.7,5714743505,140,77.9,5714743499,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491757,445,61,2,57,32,8cfkisxf1fkxdqtt6tx1tup48,0,77.9,14.7,2025-05-10T13:17:21.891Z,2025-05-10T13:17:22Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5714743581,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491851,585,61,2,57,36,7gkglopz9cjsysn2u6sbhuvc5,1,28.0,88.9,2025-05-10T13:17:25.886Z,2025-05-10T13:17:26Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5714744001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812492107,586,1,2,57,46,7gkglopz9cjsysn2u6sbhuvc5,0,27.8,95.9,2025-05-10T13:17:36.015Z,2025-05-10T14:14:28Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5714745345,213,5.71,5714745341,141,94.8,5714745343,212,1.4,5714745339,140,28.9,5714745337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491881,446,61,2,57,47,8cfkisxf1fkxdqtt6tx1tup48,1,73.1,3.3,2025-05-10T13:17:37.293Z,2025-05-10T14:14:33Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5714744133,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812491903,447,5,2,57,49,8cfkisxf1fkxdqtt6tx1tup48,0,73.0,-1.2,2025-05-10T13:17:38.688Z,2025-05-10T14:17:49Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5714744263,347,,5714744259,56,Right,5714846501,233,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812492193,587,5,2,57,49,7gkglopz9cjsysn2u6sbhuvc5,1,27.0,101.2,2025-05-10T13:17:38.688Z,2025-05-10T14:17:48Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5714846443,233,447,5714745783,56,Back,5714745785,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812492357,588,1,2,57,50,7gkglopz9cjsysn2u6sbhuvc5,1,28.5,100.0,2025-05-10T13:17:39.918Z,2025-05-10T13:17:48Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5714746677,213,3.90,5714746665,107,,5714746671,141,88.0,5714746673,212,13.0,5714746669,140,19.5,5714746667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812492409,589,1,2,57,59,7gkglopz9cjsysn2u6sbhuvc5,1,22.3,73.3,2025-05-10T13:17:48.518Z,2025-05-10T13:17:51Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714747035,212,7.4,5714747031,141,76.3,5714747027,140,29.1,5714747039,213,0.28,5714747023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812492603,590,1,2,58,1,7gkglopz9cjsysn2u6sbhuvc5,1,30.4,57.0,2025-05-10T13:17:51.110Z,2025-05-10T13:17:59Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5714748141,213,4.84,5714748143,1,,5714748139,212,33.0,5714748137,141,8.9,5714748133,56,Back,5714748135,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812492609,591,50,2,58,7,7gkglopz9cjsysn2u6sbhuvc5,1,42.2,9.4,2025-05-10T13:17:56.914Z,2025-05-10T14:08:37Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714750375,233,448,5714750295,286,,5714748161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812492519,448,7,2,58,7,8cfkisxf1fkxdqtt6tx1tup48,0,57.8,90.6,2025-05-10T13:17:56.915Z,2025-05-10T14:08:36Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5714750337,233,591,5714750047,285,,5714750043,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812492931,449,5,2,58,9,8cfkisxf1fkxdqtt6tx1tup48,0,52.8,101.7,2025-05-10T13:17:58.484Z,2025-05-10T14:17:49Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5714750223,233,592,5714749999,347,,5714749997,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812492631,592,5,2,58,9,7gkglopz9cjsysn2u6sbhuvc5,1,47.2,-1.7,2025-05-10T13:17:58.484Z,2025-05-10T14:17:49Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714750189,233,449,5714748279,56,Back,5714748281,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812493055,593,1,2,58,29,7gkglopz9cjsysn2u6sbhuvc5,1,47.7,0.0,2025-05-10T13:18:19.119Z,2025-05-10T13:18:21Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714750757,140,35.8,5714750759,141,6.1,5714750755,56,Back,5714750753,107,,5714750763,213,2.74,5714750761,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812493135,594,1,2,58,32,7gkglopz9cjsysn2u6sbhuvc5,1,34.7,7.3,2025-05-10T13:18:21.759Z,2025-05-10T13:18:25Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5714751159,140,32.2,5714751157,56,Back,5714751165,213,1.72,5714751161,141,32.7,5714751163,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812493197,595,1,2,58,36,7gkglopz9cjsysn2u6sbhuvc5,1,32.4,35.2,2025-05-10T13:18:25.623Z,2025-05-10T13:18:28Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714751453,213,4.57,5714751443,140,30.8,5714751449,212,11.7,5714751441,56,Back,5714751445,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812493357,596,1,2,58,39,7gkglopz9cjsysn2u6sbhuvc5,1,31.3,20.9,2025-05-10T13:18:28.423Z,2025-05-10T13:18:34Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5714752339,56,Back,5714752345,212,19.8,5714752341,140,28.3,5714752343,141,49.6,5714752347,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812493401,597,1,2,58,45,7gkglopz9cjsysn2u6sbhuvc5,0,26.6,80.5,2025-05-10T13:18:34.576Z,2025-05-10T13:18:36Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714752569,1,,5714752567,213,6.23,5714752557,140,63.1,5714752561,141,77.3,5714752565,212,38.4,5714752551,155,,5714752555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812493449,450,12,2,58,48,8cfkisxf1fkxdqtt6tx1tup48,1,22.1,24.7,2025-05-10T13:18:37.940Z,2025-05-10T13:18:40Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5714752859,213,6.02,5714752853,140,34.3,5714752851,56,Back,5714752857,212,13.3,5714752855,141,19.6,5714752937,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812493515,598,50,2,58,51,7gkglopz9cjsysn2u6sbhuvc5,1,66.2,79.0,2025-05-10T13:18:40.506Z,2025-05-10T13:18:45Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5714753397,233,451,5714753213,56,Left,5714753215,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812493523,451,7,2,58,51,8cfkisxf1fkxdqtt6tx1tup48,1,33.8,21.0,2025-05-10T13:18:40.507Z,2025-05-10T13:18:46Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5714753253,56,Back,5714753255,285,,5714753331,233,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
