id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/15/value
2734820089,488,1,1,41,40,b2vft81kyjurzbmekvgrqwr64,1,73.9,9.5,2024-10-18T17:43:23.369Z,2024-10-18T17:43:26Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5290385629,141,22.5,5290385635,212,15.9,5290385639,213,2.55,5290385623,56,Center,5290385625,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820113,489,1,1,41,42,b2vft81kyjurzbmekvgrqwr64,1,61.3,22.5,2024-10-18T17:43:25.849Z,2024-10-18T17:43:27Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5290385779,212,11.4,5290385781,213,5.33,5290385771,56,Right,5290385775,140,67.6,5290385777,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820139,490,1,1,41,44,b2vft81kyjurzbmekvgrqwr64,1,67.6,8.8,2024-10-18T17:43:27.393Z,2024-10-18T17:43:29Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5290385935,213,2.67,5290385927,56,Right,5290385933,212,11.8,5290385929,140,57.6,5290385931,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820157,491,1,1,41,46,b2vft81kyjurzbmekvgrqwr64,1,57.6,16.7,2024-10-18T17:43:29.338Z,2024-10-18T17:43:31Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5290386023,140,73.3,5290386025,141,25.2,5290386027,212,17.5,5290386029,213,0.34,5290386021,56,Center,5290386019,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820177,492,1,1,41,48,b2vft81kyjurzbmekvgrqwr64,1,73.3,25.2,2024-10-18T17:43:31.322Z,2024-10-18T17:43:33Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5290386139,140,67.5,5290386137,56,Center,5290386143,212,7.8,5290386145,213,2.46,5290386135,155,,5290386141,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820221,493,1,1,41,49,b2vft81kyjurzbmekvgrqwr64,1,67.5,32.4,2024-10-18T17:43:32.801Z,2024-10-18T17:43:36Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5290386377,212,23.2,5290386369,56,Right,5290386379,213,5.69,5290386375,141,13.4,5290386371,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820233,494,1,1,41,52,b2vft81kyjurzbmekvgrqwr64,0,87.2,11.6,2024-10-18T17:43:35.850Z,2024-10-18T20:43:45Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5290386429,213,1.47,5290386421,56,Center,5290386425,141,35.8,5290386423,140,88.8,5290386417,2,,5290386427,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820301,318,12,1,41,53,8cfkisxf1fkxdqtt6tx1tup48,1,12.3,71.7,2024-10-18T17:43:36.939Z,2024-10-18T17:43:43Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5290386849,213,0.06,5290386841,56,Back,5290386843,140,37.3,5290386845,141,74.2,5290386847,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820319,495,44,1,41,59,b2vft81kyjurzbmekvgrqwr64,1,66.9,31.4,2024-10-18T17:43:42.201Z,2024-10-18T19:03:58Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5290386929,286,,5290386995,233,320,5290386927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820327,320,44,1,41,59,8cfkisxf1fkxdqtt6tx1tup48,0,33.1,68.6,2024-10-18T17:43:42.202Z,2024-10-18T19:03:59Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5290387003,233,495,5290386951,285,,5290386947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820333,496,61,1,41,59,b2vft81kyjurzbmekvgrqwr64,0,78.3,33.3,2024-10-18T17:43:42.393Z,2024-10-18T18:04:46Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5290386977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820313,319,43,1,42,0,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-10-18T17:43:43.171Z,2024-10-18T17:43:54Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5290386899,56,Back,5290387595,144,3,5290386901,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820359,321,4,1,42,3,8cfkisxf1fkxdqtt6tx1tup48,1,32.8,64.4,2024-10-18T17:43:46.320Z,2024-10-18T20:33:26Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5290387151,152,,5290387165,233,497,5290387147,13,,5291324411,295,,5290387221,285,,5290387149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820351,497,4,1,42,3,b2vft81kyjurzbmekvgrqwr64,0,67.2,35.6,2024-10-18T17:43:46.321Z,2024-10-18T20:33:23Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5290387107,152,,5291324175,295,,5290387177,233,321,5290387105,56,Center,5290387103,13,,5290387307,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820525,322,1,1,42,20,8cfkisxf1fkxdqtt6tx1tup48,1,33.6,56.0,2024-10-18T17:44:03.267Z,2024-10-18T17:44:09Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5290388279,56,Back,5290388281,140,22.8,5290388283,141,53.4,5290388277,152,,5290388285,212,11.5,5290388275,5,,5290388287,213,3.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820569,323,1,1,42,26,8cfkisxf1fkxdqtt6tx1tup48,1,22.8,53.4,2024-10-18T17:44:09.243Z,2024-10-18T17:44:13Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5290388519,213,0.75,5290388511,56,Back,5290388513,140,37.3,5290388515,141,74.2,5290388517,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820587,324,1,1,42,30,8cfkisxf1fkxdqtt6tx1tup48,0,38.4,76.1,2024-10-18T17:44:13.219Z,2024-10-18T17:44:15Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5290388629,155,,5290388631,56,Left,5290388641,1,,5290388635,141,100.0,5290388633,140,78.3,5290388639,213,0.40,5290388637,212,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820595,325,5,1,42,31,8cfkisxf1fkxdqtt6tx1tup48,0,77.8,102.0,2024-10-18T17:44:14.865Z,2024-10-18T19:04:32Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5290389319,233,498,5290388679,347,,5290388677,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820685,498,5,1,42,31,b2vft81kyjurzbmekvgrqwr64,1,22.2,-2.0,2024-10-18T17:44:14.865Z,2024-10-18T19:04:32Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5290389299,233,325,5290389293,56,Back,5290389295,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734825133,356,43,1,42,33,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-10-18T17:44:16.001Z,2024-10-18T17:51:22Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5290414303,56,Center,5290414305,140,89.0,5290414301,155,0,5290416695,144,1,5290414307,141,55.4,5290414311,213,5.99,5290414309,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820723,499,1,1,42,40,b2vft81kyjurzbmekvgrqwr64,1,22.9,0.0,2024-10-18T17:44:23.025Z,2024-10-18T17:44:26Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5290389491,56,Back,5290389489,107,,5290389495,141,14.0,5290389493,140,19.2,5290389499,213,1.91,5290389497,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820765,500,1,1,42,43,b2vft81kyjurzbmekvgrqwr64,1,23.0,16.2,2024-10-18T17:44:26.088Z,2024-10-18T17:44:29Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5290389785,56,Back,5290389791,212,27.9,5290389789,141,51.3,5290389787,140,9.2,5290389793,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820805,501,1,1,42,46,b2vft81kyjurzbmekvgrqwr64,1,9.2,51.3,2024-10-18T17:44:29.153Z,2024-10-18T17:44:32Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5290389989,140,25.3,5290389991,141,44.5,5290389995,213,6.02,5290389993,212,17.5,5290389987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820819,502,1,1,42,49,b2vft81kyjurzbmekvgrqwr64,1,25.3,44.5,2024-10-18T17:44:32.112Z,2024-10-18T17:44:33Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5290390083,212,21.6,5290390085,213,3.50,5290390077,56,Back,5290390125,156,,5290390081,141,33.4,5290390079,140,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820889,503,1,1,42,50,b2vft81kyjurzbmekvgrqwr64,1,6.0,33.4,2024-10-18T17:44:33.840Z,2024-10-18T17:44:38Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5290390495,212,17.8,5290390493,141,10.9,5290390489,56,Back,5290390491,140,14.7,5290390497,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820987,504,1,1,42,55,b2vft81kyjurzbmekvgrqwr64,1,16.3,9.4,2024-10-18T17:44:38.513Z,2024-10-18T17:44:47Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5290391021,213,0.44,5290391019,212,37.3,5290391023,1,,5290391017,141,33.0,5290391009,155,,5290391011,56,Back,5290391015,140,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820969,326,43,1,43,0,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-10-18T17:44:43.258Z,2024-10-18T17:44:48Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5290390913,285,0,5290390909,56,Back,5290391089,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820999,506,4,1,43,2,b2vft81kyjurzbmekvgrqwr64,1,47.0,31.4,2024-10-18T17:44:45.594Z,2024-10-18T17:44:56Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5290391179,233,327,5290391123,13,,5290391125,56,Back,5290391129,152,,5290391405,294,,5290391133,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820977,327,4,1,43,2,8cfkisxf1fkxdqtt6tx1tup48,0,53.0,68.6,2024-10-18T17:44:45.595Z,2024-10-18T17:54:39Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5290391365,294,,5290390989,152,,5290390987,56,Center,5290390993,285,,5290391447,233,506,5290390985,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734821117,507,1,1,43,11,b2vft81kyjurzbmekvgrqwr64,1,39.8,22.5,2024-10-18T17:44:54.712Z,2024-10-18T17:44:59Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5290391773,5,,5290391775,152,,5290391783,212,13.7,5290391777,56,Back,5290391785,213,2.03,5290391779,140,34.0,5290391781,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734821173,508,1,1,43,18,b2vft81kyjurzbmekvgrqwr64,1,30.4,33.1,2024-10-18T17:45:01.328Z,2024-10-18T17:45:03Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5290392117,141,64.6,5290392121,213,0.88,5290392119,212,27.8,5290392115,140,47.3,5290392113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734821183,509,1,1,43,19,b2vft81kyjurzbmekvgrqwr64,0,55.8,57.9,2024-10-18T17:45:02.737Z,2024-10-18T17:45:03Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5290392167,56,Center,5290392177,1,,5290392169,140,88.8,5290392171,141,31.2,5290392165,155,,5290392173,212,39.1,5290392175,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734821583,329,1,1,43,38,8cfkisxf1fkxdqtt6tx1tup48,1,14.1,63.6,2024-10-18T17:45:21.235Z,2024-10-18T17:45:29Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5290394361,212,57.8,5290394355,56,Center,5290394363,213,0.14,5290394351,199,,5290394365,1,,5290394357,140,68.6,5290394359,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734821591,330,4,1,43,46,8cfkisxf1fkxdqtt6tx1tup48,1,63.8,66.1,2024-10-18T17:45:29.363Z,2024-10-18T19:43:35Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5290394425,13,,5291130917,294,,5290394431,152,,5290394573,233,510,5290394435,286,,5290394427,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734821603,510,4,1,43,46,b2vft81kyjurzbmekvgrqwr64,0,36.2,33.9,2024-10-18T17:45:29.364Z,2024-10-18T19:43:26Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5290394529,152,,5291129903,294,,5290394527,56,Back,5290394533,285,,5290394525,13,,5290394635,233,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822215,331,1,1,44,32,8cfkisxf1fkxdqtt6tx1tup48,1,69.1,64.2,2024-10-18T17:46:15.235Z,2024-10-18T18:05:17Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5290468595,5,,5290410459,140,78.9,5290410457,56,Center,5290468597,152,,5290410463,212,11.2,5290410465,213,5.88,5290410461,141,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822225,332,1,1,44,32,8cfkisxf1fkxdqtt6tx1tup48,1,76.6,62.6,2024-10-18T17:46:15.419Z,2024-10-18T17:50:14Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5290412965,213,2.51,5290412963,212,6.4,5290412961,141,68.1,5290412959,140,71.7,5290412957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734825701,357,1,1,44,33,8cfkisxf1fkxdqtt6tx1tup48,0,72.3,62.0,2024-10-18T17:46:16.001Z,2024-10-18T17:51:37Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5290417559,140,90.7,5290417565,213,5.99,5290417563,212,20.2,5290417561,141,53.4,5290417555,155,,5290417557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822235,513,12,1,44,33,b2vft81kyjurzbmekvgrqwr64,1,8.5,39.8,2024-10-18T17:46:16.958Z,2024-10-18T18:05:13Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5290397871,15,,5290397815,212,15.1,5290397813,141,47.6,5290397811,140,22.0,5290397809,56,Back,5290397817,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822615,333,16,1,44,34,8cfkisxf1fkxdqtt6tx1tup48,1,82.1,54.6,2024-10-18T17:46:17.674Z,2024-10-18T19:22:49Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5290401243,102,47.4,5290400673,24,,5290999809,80,,5290400681,374,2024-10-18 18:46:16.531,5290401253,231,52.0,5290401245,103,3.2,5290400675,20,,5290993469,18,,5290399903,56,Center,5290401251,230,98.8,5290400685,375,5290401247,215,5290401249,458,,5290999811,108,,,,,,,,,,,,,,,44:33.530,,,
2734824717,354,70,1,44,59,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-10-18T17:46:42.001Z,2024-10-18T17:49:53Z,,,,,5290412043,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822865,514,1,1,45,16,b2vft81kyjurzbmekvgrqwr64,1,50.1,50.1,2024-10-18T17:46:59.806Z,2024-10-18T18:05:35Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5290401373,212,3.8,5290401375,213,2.03,5290401371,141,55.1,5290401369,140,48.5,5290401377,279,G,5290401367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822877,515,1,1,45,19,b2vft81kyjurzbmekvgrqwr64,1,49.6,52.8,2024-10-18T17:47:02.147Z,2024-10-18T17:47:03Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5290401445,213,5.82,5290401443,212,13.3,5290401437,140,60.9,5290401433,56,Center,5290401441,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822881,516,50,1,45,20,b2vft81kyjurzbmekvgrqwr64,1,60.5,40.6,2024-10-18T17:47:03.462Z,2024-10-18T19:03:40Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5290401465,56,Center,5290401757,233,334,5290401467,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822923,334,7,1,45,20,8cfkisxf1fkxdqtt6tx1tup48,1,39.5,59.4,2024-10-18T17:47:03.463Z,2024-10-18T19:03:39Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5290401723,233,516,5290401693,56,Back,5290401695,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822949,336,1,1,45,25,8cfkisxf1fkxdqtt6tx1tup48,1,43.4,72.4,2024-10-18T17:47:08.273Z,2024-10-18T17:47:10Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5290401831,140,59.9,5290401827,56,Left,5290401835,141,90.5,5290401839,213,0.62,5290401837,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734822995,337,1,1,45,26,8cfkisxf1fkxdqtt6tx1tup48,1,59.9,90.5,2024-10-18T17:47:09.513Z,2024-10-18T17:47:13Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5290402115,212,18.4,5290402113,141,88.7,5290402109,56,Left,5290402111,140,77.4,5290402117,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823005,338,61,1,45,30,8cfkisxf1fkxdqtt6tx1tup48,0,77.8,88.7,2024-10-18T17:47:13.705Z,2024-10-18T17:47:14Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5290402151,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823045,518,1,1,45,31,b2vft81kyjurzbmekvgrqwr64,1,29.9,20.6,2024-10-18T17:47:14.501Z,2024-10-18T17:47:17Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5290402383,140,11.8,5290402385,141,39.1,5290402381,56,Back,5290402387,212,22.8,5290402389,213,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823055,519,1,1,45,34,b2vft81kyjurzbmekvgrqwr64,1,11.8,39.1,2024-10-18T17:47:17.102Z,2024-10-18T17:47:19Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5290402445,212,20.8,5290402443,141,38.6,5290402441,140,31.6,5290402439,56,Back,5290402447,213,6.27,5290402437,157,,5290402449,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823063,520,1,1,45,35,b2vft81kyjurzbmekvgrqwr64,0,31.6,38.6,2024-10-18T17:47:18.510Z,2024-10-18T17:47:19Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5290402471,157,,5290402473,56,Back,5290402475,140,40.2,5290402479,212,11.3,5290402481,213,5.64,5290402483,1,,5290402477,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823079,339,1,1,45,36,8cfkisxf1fkxdqtt6tx1tup48,0,59.1,69.7,2024-10-18T17:47:19.298Z,2024-10-18T17:47:20Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5290402559,212,15.9,5290402557,141,63.7,5290402551,3,,5290402553,56,Center,5290402561,213,6.02,5290402555,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823117,521,1,1,45,38,b2vft81kyjurzbmekvgrqwr64,1,33.8,33.7,2024-10-18T17:47:21.893Z,2024-10-18T17:47:23Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5290402709,56,Back,5290402711,140,27.2,5290402713,141,12.6,5290402715,212,15.9,5290402707,3,,5290402717,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823189,522,1,1,45,40,b2vft81kyjurzbmekvgrqwr64,0,27.2,12.6,2024-10-18T17:47:23.238Z,2024-10-18T17:47:29Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5290403069,141,19.4,5290403067,140,64.7,5290403075,1,,5290403061,157,,5290403073,213,0.12,5290403063,56,Right,5290403071,212,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823155,341,44,1,45,43,8cfkisxf1fkxdqtt6tx1tup48,1,38.8,78.8,2024-10-18T17:47:26.514Z,2024-10-18T19:03:59Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5290403143,233,523,5290402923,56,Back,5290402925,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823193,523,44,1,45,43,b2vft81kyjurzbmekvgrqwr64,0,61.2,21.2,2024-10-18T17:47:26.515Z,2024-10-18T19:04:00Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5290403101,286,,5290403177,233,341,5290403099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823175,342,1,1,45,43,8cfkisxf1fkxdqtt6tx1tup48,0,44.7,75.9,2024-10-18T17:47:26.761Z,2024-10-18T17:53:49Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5290402997,213,0.16,5290402991,140,69.4,5290402989,56,Left,5290402987,3,,5290402993,141,82.1,5290402995,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823257,524,83,1,45,51,b2vft81kyjurzbmekvgrqwr64,0,44.5,28.0,2024-10-18T17:47:34.037Z,2024-10-18T17:51:26Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5290403563,399,619s1phj5bkgkug3aszc1y9cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823271,343,1,1,45,51,8cfkisxf1fkxdqtt6tx1tup48,1,71.7,81.8,2024-10-18T17:47:34.201Z,2024-10-18T17:47:35Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5290403487,212,20.7,5290403489,213,4.51,5290403485,141,51.9,5290403483,140,67.8,5290403481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823275,344,1,1,45,52,8cfkisxf1fkxdqtt6tx1tup48,1,67.8,51.9,2024-10-18T17:47:35.545Z,2024-10-18T17:47:42Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5290403521,141,68.7,5290403519,140,77.2,5290403515,56,Center,5290403523,212,15.1,5290403525,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734826281,358,3,1,45,53,8cfkisxf1fkxdqtt6tx1tup48,0,86.0,74.4,2024-10-18T17:47:36.001Z,2024-10-18T17:54:39Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5290425665,233,528,5290420655,56,Center,5290420657,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823419,528,7,1,45,53,b2vft81kyjurzbmekvgrqwr64,0,14.0,25.6,2024-10-18T17:47:36.002Z,2024-10-18T17:54:40Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5290425689,233,358,5290422469,285,,5290422465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823351,345,3,1,45,58,8cfkisxf1fkxdqtt6tx1tup48,0,85.9,76.4,2024-10-18T17:47:41.801Z,2024-10-18T17:53:42Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5290404007,286,,5290404005,56,Center,5290404311,233,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823391,525,7,1,45,58,b2vft81kyjurzbmekvgrqwr64,1,14.1,23.6,2024-10-18T17:47:41.802Z,2024-10-18T19:03:40Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5290404241,56,Back,5290404243,285,,5290404307,233,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823413,527,1,1,46,4,b2vft81kyjurzbmekvgrqwr64,1,16.8,22.4,2024-10-18T17:47:47.053Z,2024-10-18T17:47:49Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5290404349,213,5.82,5290404347,212,14.4,5290404341,56,Back,5290404343,140,29.1,5290404345,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
