id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2713279861,479,1,2,46,21,dbl7ir1qugqz8nvp1vzn8im50,1,26.8,26.7,2024-08-25T13:07:16.253Z,2024-08-25T13:07:18Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5172342971,213,0.44,5172342969,212,40.2,5172342961,157,,5172342963,56,Center,5172342965,140,61.4,5172342973,1,,5172342967,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713279899,480,1,2,46,23,dbl7ir1qugqz8nvp1vzn8im50,1,61.4,51.9,2024-08-25T13:07:18.011Z,2024-08-25T13:07:20Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5172343217,212,14.6,5172343213,141,72.3,5172343209,140,57.2,5172343205,56,Center,5172343221,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713279969,481,1,2,46,25,dbl7ir1qugqz8nvp1vzn8im50,1,54.3,73.6,2024-08-25T13:07:20.452Z,2024-08-25T13:07:25Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5172343639,213,0.85,5172343631,56,Left,5172343635,141,91.2,5172343637,212,16.0,5172343633,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713279995,482,1,2,46,31,dbl7ir1qugqz8nvp1vzn8im50,1,72.3,90.6,2024-08-25T13:07:25.612Z,2024-08-25T13:07:27Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172343781,141,85.7,5172343785,213,6.10,5172343783,212,18.0,5172343777,56,Left,5172343779,140,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713280003,483,1,2,46,33,dbl7ir1qugqz8nvp1vzn8im50,0,89.1,85.7,2024-08-25T13:07:27.621Z,2024-08-25T13:07:30Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5172343817,2,,5172344093,236,,5172343823,140,91.0,5172343825,141,79.6,5172344095,233,453,5172343827,212,4.6,5172344099,286,,5172343829,213,5.16,5172343821,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713280053,453,12,2,46,33,b2vft81kyjurzbmekvgrqwr64,1,10.0,18.3,2024-08-25T13:07:27.721Z,2024-08-25T13:07:31Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5172344157,233,483,5172344077,185,,5172344079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713280067,454,6,2,46,34,b2vft81kyjurzbmekvgrqwr64,0,9.6,19.1,2024-08-25T13:07:29.029Z,2024-08-25T14:05:35Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5172344309,233,484,5172344237,73,,5172344235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713280027,484,6,2,46,34,dbl7ir1qugqz8nvp1vzn8im50,1,90.4,80.9,2024-08-25T13:07:29.029Z,2024-08-25T14:05:35Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5172344029,56,Left,5172344033,73,,5172344267,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713280437,485,1,2,46,58,dbl7ir1qugqz8nvp1vzn8im50,0,99.5,99.5,2024-08-25T13:07:52.694Z,2024-08-25T13:07:59Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172346161,155,,5172346169,141,51.6,5172346173,213,4.53,5172346571,233,455,5172346175,1,,5172346157,2,,5172346171,212,33.1,5172346159,6,,5172346167,140,93.8,5172346165,56,Center,5172346163,223,,,,,,,,,,,,,,,,,,,,,,
2713285775,526,1,2,47,1,dbl7ir1qugqz8nvp1vzn8im50,1,92.3,66.7,2024-08-25T13:07:56.302Z,2024-08-25T13:12:54Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5172375643,212,4.3,5172375635,3,,5172375641,141,65.4,5172375639,140,88.3,5172375637,56,Center,5172375645,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284017,524,61,2,47,1,dbl7ir1qugqz8nvp1vzn8im50,1,92.8,58.7,2024-08-25T13:07:56.314Z,2024-08-25T13:11:12Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,1.0,,5172364341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713280511,455,41,2,47,1,b2vft81kyjurzbmekvgrqwr64,0,11.4,51.0,2024-08-25T13:07:56.531Z,2024-08-25T13:07:59Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5172346543,213,6.27,5172346537,140,16.4,5172346593,233,485,5172346539,141,50.9,5172346541,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713280525,486,13,2,47,2,dbl7ir1qugqz8nvp1vzn8im50,1,85.3,64.2,2024-08-25T13:07:57.316Z,2024-08-25T15:45:43Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172366441,328,,5172366431,55,524,5172366449,147,46.6,5172783887,64,,5172365715,20,,5172366453,231,50.7,5172366437,103,4.2,5172793983,84,,5172366435,102,40.8,5172366451,230,98.6,5172366445,146,5172793985,153,,95.1,5172365711,25,5172366423,29,,,5172346625,56,,,Center,,,,,,,
2713280771,456,12,2,47,2,b2vft81kyjurzbmekvgrqwr64,1,7.4,45.4,2024-08-25T13:07:57.416Z,2024-08-25T14:55:52Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5172794423,141,70.5,5172794425,212,19.0,5172794529,15,,5172794419,167,,5172794429,213,2.03,5172347831,56,Back,5172794421,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713280781,457,6,2,47,3,b2vft81kyjurzbmekvgrqwr64,0,12.4,48.2,2024-08-25T13:07:58.189Z,2024-08-25T14:11:50Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5172348189,73,,5172348185,56,Back,5172589225,233,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713280547,487,6,2,47,3,dbl7ir1qugqz8nvp1vzn8im50,1,87.6,51.8,2024-08-25T13:07:58.189Z,2024-08-25T14:05:35Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172346813,75,,5172589205,233,457,5172346811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281159,488,1,2,47,39,dbl7ir1qugqz8nvp1vzn8im50,0,99.5,0.5,2024-08-25T13:08:34.302Z,2024-08-25T13:08:37Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172349783,141,61.5,5172349771,2,,5172349779,56,Center,5172349787,213,1.78,5172349785,212,42.4,5172349775,155,,5172349777,223,,5172349781,140,91.2,5172349773,6,,5172349789,1,,,,,,,,,,,,,,,,,,,,,,,,,
2713281189,489,15,2,47,43,dbl7ir1qugqz8nvp1vzn8im50,1,95.7,39.2,2024-08-25T13:08:38.196Z,2024-08-25T14:52:46Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5172370055,102,48.4,5172370057,103,19,5172785757,78,,5172349901,56,Center,5172370069,231,48.6,5172369411,72,,5172370061,100,,5172369413,60,,5172370063,146,97.2,5172370067,230,99.4,5172372125,233,5172370065,147,42.4,473,5172369417,82,5172370059,458,,,5172370051,25,,,,,,,,,,
2713285175,473,10,2,47,43,b2vft81kyjurzbmekvgrqwr64,1,2.7,57.8,2024-08-25T13:08:38.296Z,2024-08-25T14:11:52Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172372097,94,,5172372099,56,Back,5172372171,233,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281211,458,12,2,47,44,b2vft81kyjurzbmekvgrqwr64,1,2.8,67.7,2024-08-25T13:08:39.436Z,2024-08-25T13:11:20Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172365751,56,Back,5172365967,15,,5172365759,213,5.06,5172365753,140,3.8,5172365755,141,63.4,5172365757,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281221,459,61,2,47,45,b2vft81kyjurzbmekvgrqwr64,1,9.3,61.5,2024-08-25T13:08:39.603Z,2024-08-25T14:11:53Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5172368527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281269,460,12,2,47,45,b2vft81kyjurzbmekvgrqwr64,1,14.2,67.6,2024-08-25T13:08:40.242Z,2024-08-25T14:11:56Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5172350323,212,6.6,5172350319,140,15.1,5172350317,56,Back,5172350321,141,77.2,5172350325,213,1.43,5172350353,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281307,490,1,2,47,48,dbl7ir1qugqz8nvp1vzn8im50,1,87.5,11.0,2024-08-25T13:08:43.532Z,2024-08-25T13:08:45Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172350499,56,Right,5172350501,140,82.6,5172350503,141,14.7,5172350507,213,2.69,5172350505,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281357,491,1,2,47,50,dbl7ir1qugqz8nvp1vzn8im50,0,85.4,13.1,2024-08-25T13:08:45.517Z,2024-08-25T13:08:47Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172350783,213,1.50,5172350771,2,,5172350775,56,Center,5172350777,140,87.5,5172350779,141,60.9,5172350781,212,32.6,5172350773,155,,5172350787,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281415,461,12,2,47,55,b2vft81kyjurzbmekvgrqwr64,1,15.8,58.1,2024-08-25T13:08:50.323Z,2024-08-25T13:08:53Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5172351031,56,Back,5172351039,213,6.19,5172351037,212,15.9,5172351035,141,56.0,5172351033,140,30.9,5172351073,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281511,492,1,2,47,57,dbl7ir1qugqz8nvp1vzn8im50,1,63.7,64.0,2024-08-25T13:08:51.685Z,2024-08-25T13:08:57Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5172351497,213,3.90,5172351495,212,24.5,5172351493,141,39.2,5172351489,56,Back,5172351491,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281531,493,1,2,48,2,dbl7ir1qugqz8nvp1vzn8im50,1,47.7,31.2,2024-08-25T13:08:56.868Z,2024-08-25T13:08:58Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5172351597,140,43.8,5172351595,56,Back,5172351601,212,13.9,5172351603,213,4.41,5172351599,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281631,494,1,2,48,3,dbl7ir1qugqz8nvp1vzn8im50,1,43.8,11.6,2024-08-25T13:08:57.892Z,2024-08-25T13:09:03Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172352097,56,Back,5172352103,141,32.5,5172352107,213,2.58,5172352105,212,26.5,5172352101,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281785,495,1,2,48,8,dbl7ir1qugqz8nvp1vzn8im50,0,21.3,37.7,2024-08-25T13:09:03.006Z,2024-08-25T13:09:10Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5172352831,155,,5172352841,213,0.45,5172352839,212,69.7,5172352835,140,81.0,5172352837,141,82.4,5172352833,56,Left,5172352843,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281897,463,1,2,48,15,b2vft81kyjurzbmekvgrqwr64,1,19.9,18.5,2024-08-25T13:09:10.507Z,2024-08-25T13:09:15Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5172353369,212,35.3,5172353361,157,,5172353371,213,0.13,5172353365,140,53.2,5172353373,1,,5172353367,141,25.3,5172353363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281909,464,50,2,48,20,b2vft81kyjurzbmekvgrqwr64,1,55.0,23.0,2024-08-25T13:09:15.035Z,2024-08-25T13:09:17Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5172353659,233,496,5172353437,286,,5172353435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713281929,496,7,2,48,20,dbl7ir1qugqz8nvp1vzn8im50,1,45.9,75.8,2024-08-25T13:09:15.036Z,2024-08-25T13:09:17Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5172353545,56,Back,5172353547,285,,5172353627,233,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282033,498,1,2,48,23,dbl7ir1qugqz8nvp1vzn8im50,1,44.3,72.4,2024-08-25T13:09:18.229Z,2024-08-25T13:09:21Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5172354097,212,19.0,5172354101,213,5.16,5172354093,141,47.2,5172354087,56,Center,5172354089,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282075,499,1,2,48,26,dbl7ir1qugqz8nvp1vzn8im50,1,54.6,46.9,2024-08-25T13:09:21.549Z,2024-08-25T13:09:24Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5172354325,140,60.7,5172354327,141,24.6,5172354331,213,5.11,5172354323,56,Center,5172354329,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282151,500,1,2,48,29,dbl7ir1qugqz8nvp1vzn8im50,1,59.5,22.5,2024-08-25T13:09:23.892Z,2024-08-25T13:09:27Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5172354691,212,17.2,5172354689,141,36.4,5172354693,213,2.56,5172354687,140,45.8,5172354685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282213,501,1,2,48,33,dbl7ir1qugqz8nvp1vzn8im50,1,43.6,35.2,2024-08-25T13:09:27.588Z,2024-08-25T13:09:30Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5172354995,140,45.3,5172354997,141,14.0,5172355001,213,4.84,5172354993,56,Back,5172354999,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282253,502,1,2,48,36,dbl7ir1qugqz8nvp1vzn8im50,1,45.4,12.5,2024-08-25T13:09:30.709Z,2024-08-25T13:09:33Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5172355225,141,10.1,5172355227,212,18.4,5172355229,213,6.19,5172355221,56,Right,5172355223,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282307,465,45,2,48,38,b2vft81kyjurzbmekvgrqwr64,0,38.4,90.4,2024-08-25T13:09:32.972Z,2024-08-25T13:09:36Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5172355481,285,,5172355633,233,503,5172355479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282295,503,3,2,48,38,dbl7ir1qugqz8nvp1vzn8im50,1,61.2,9.4,2024-08-25T13:09:32.972Z,2024-08-25T13:09:36Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5172355613,233,465,5172355431,56,Right,5172355433,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282397,504,1,2,48,40,dbl7ir1qugqz8nvp1vzn8im50,1,73.3,11.3,2024-08-25T13:09:35.030Z,2024-08-25T13:09:40Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5172355983,140,90.6,5172355991,212,18.6,5172355981,56,Right,5172355993,213,0.22,5172355987,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282405,505,1,2,48,45,dbl7ir1qugqz8nvp1vzn8im50,0,90.0,14.3,2024-08-25T13:09:40.180Z,2024-08-25T13:09:44Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5172356041,212,4.8,5172356039,141,20.9,5172356367,236,,5172356373,286,,5172356035,56,Right,5172356037,140,88.4,5172356043,213,1.93,5172356369,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282457,466,74,2,48,45,b2vft81kyjurzbmekvgrqwr64,1,23.3,76.7,2024-08-25T13:09:40.181Z,2024-08-25T14:08:57Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172356399,233,505,5172356311,56,Back,5172356313,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282491,506,1,2,48,49,dbl7ir1qugqz8nvp1vzn8im50,1,84.7,14.1,2024-08-25T13:09:44.092Z,2024-08-25T13:09:46Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5172356539,140,72.6,5172356535,56,Center,5172356547,212,14.5,5172356549,213,2.64,5172356543,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282605,507,1,2,48,51,dbl7ir1qugqz8nvp1vzn8im50,1,71.0,26.1,2024-08-25T13:09:46.012Z,2024-08-25T13:09:52Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5172357053,213,1.74,5172357045,56,Center,5172357051,212,33.5,5172357049,141,74.7,5172357047,140,65.5,5172357055,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282657,508,1,2,48,57,dbl7ir1qugqz8nvp1vzn8im50,1,64.6,70.5,2024-08-25T13:09:52.244Z,2024-08-25T13:09:55Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172357325,56,Center,5172357327,140,64.9,5172357333,213,4.74,5172357329,141,51.6,5172357331,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282683,509,1,2,49,0,dbl7ir1qugqz8nvp1vzn8im50,1,64.7,51.9,2024-08-25T13:09:55.036Z,2024-08-25T13:09:57Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172357503,140,61.8,5172357501,56,Center,5172357505,141,64.9,5172357509,213,1.90,5172357507,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282709,510,1,2,49,2,dbl7ir1qugqz8nvp1vzn8im50,1,61.8,64.9,2024-08-25T13:09:56.885Z,2024-08-25T13:09:58Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5172357653,140,66.6,5172357655,141,71.5,5172357659,213,0.73,5172357657,212,6.7,5172357651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282881,467,83,2,49,3,b2vft81kyjurzbmekvgrqwr64,0,15.4,16.1,2024-08-25T13:09:57.730Z,2024-08-25T14:12:03Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5172618291,399,2z8u8kyv91shp0la8alkn6kus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282949,511,1,2,49,4,dbl7ir1qugqz8nvp1vzn8im50,1,66.6,71.5,2024-08-25T13:09:58.564Z,2024-08-25T13:10:12Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5172358805,213,1.50,5172358799,140,67.4,5172358797,56,Left,5172358801,141,89.9,5172358803,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713282939,468,45,2,49,16,b2vft81kyjurzbmekvgrqwr64,0,15.4,12.5,2024-08-25T13:10:11.330Z,2024-08-25T13:10:16Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5172359163,233,512,5172358749,285,,5172358747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283007,512,3,2,49,16,dbl7ir1qugqz8nvp1vzn8im50,1,85.6,86.4,2024-08-25T13:10:11.330Z,2024-08-25T13:10:17Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172359049,56,Left,5172359051,286,,5172359129,233,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283049,513,1,2,49,21,dbl7ir1qugqz8nvp1vzn8im50,1,78.9,89.6,2024-08-25T13:10:15.732Z,2024-08-25T13:10:18Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172359319,212,8.7,5172359321,213,3.12,5172359315,140,70.6,5172359317,141,89.9,5172359313,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283123,514,1,2,49,23,dbl7ir1qugqz8nvp1vzn8im50,1,69.7,88.6,2024-08-25T13:10:18.348Z,2024-08-25T13:10:23Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5172359703,141,81.8,5172359705,212,10.9,5172359707,213,3.58,5172359701,140,60.3,5172359699,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283145,515,1,2,49,28,dbl7ir1qugqz8nvp1vzn8im50,1,62.4,75.9,2024-08-25T13:10:23.332Z,2024-08-25T13:10:24Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5172359805,140,63.4,5172359807,141,68.1,5172359803,56,Center,5172359811,213,4.91,5172359809,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283171,516,1,2,49,29,dbl7ir1qugqz8nvp1vzn8im50,1,63.4,68.1,2024-08-25T13:10:24.116Z,2024-08-25T13:10:25Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172359925,213,0.68,5172359921,212,7.3,5172359915,56,Center,5172359917,140,68.8,5172359919,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283253,517,1,2,49,30,dbl7ir1qugqz8nvp1vzn8im50,1,68.8,74.8,2024-08-25T13:10:25.260Z,2024-08-25T13:10:29Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5172360371,212,11.8,5172360367,141,89.7,5172360363,140,63.0,5172360375,213,2.11,5172360357,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283263,518,1,2,49,34,dbl7ir1qugqz8nvp1vzn8im50,1,63.0,89.7,2024-08-25T13:10:28.692Z,2024-08-25T13:10:29Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5172360415,140,74.1,5172360425,212,12.3,5172360411,56,Left,5172360421,141,95.7,5172360429,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283317,519,1,2,49,34,dbl7ir1qugqz8nvp1vzn8im50,1,74.1,95.7,2024-08-25T13:10:29.516Z,2024-08-25T13:10:31Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172360647,56,Left,5172360663,213,3.43,5172360651,140,63.6,5172360655,141,90.9,5172360659,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283429,520,1,2,49,36,dbl7ir1qugqz8nvp1vzn8im50,1,63.6,90.9,2024-08-25T13:10:31.484Z,2024-08-25T13:10:35Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5172361199,212,10.3,5172361201,213,4.12,5172361193,56,Center,5172361195,140,58.1,5172361197,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283481,521,1,2,49,41,dbl7ir1qugqz8nvp1vzn8im50,1,60.1,83.0,2024-08-25T13:10:35.597Z,2024-08-25T13:10:38Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172361563,212,12.1,5172361555,140,70.2,5172361553,56,Center,5172361567,213,5.78,5172361551,155,,5172361559,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283491,522,61,2,49,43,dbl7ir1qugqz8nvp1vzn8im50,0,70.2,74.5,2024-08-25T13:10:38.276Z,2024-08-25T13:10:38Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5172361599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283601,470,1,2,49,45,b2vft81kyjurzbmekvgrqwr64,1,24.3,30.9,2024-08-25T13:10:39.856Z,2024-08-25T13:10:45Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5172362233,140,42.5,5172362243,213,0.43,5172362237,141,43.9,5172362231,56,Back,5172362239,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283609,471,4,2,49,49,b2vft81kyjurzbmekvgrqwr64,1,41.6,45.2,2024-08-25T13:10:43.692Z,2024-08-25T13:10:48Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5172362365,233,523,5172362341,56,Back,5172362339,13,,5172362343,152,,5172362347,286,,5172362345,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713283579,523,4,2,49,49,dbl7ir1qugqz8nvp1vzn8im50,0,58.4,54.8,2024-08-25T13:10:43.693Z,2024-08-25T13:10:49Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5172362295,285,,5172362413,233,471,5172362293,265,,5172362289,56,Center,5172362291,152,,5172362287,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713284095,472,27,2,50,13,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-25T13:11:08.177Z,2024-08-25T13:11:11Z,,,,,5172364967,41,Injury,5172364969,53,9b89pmcjk6re94bjp0ixeatjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713285987,474,28,2,51,52,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-25T13:12:46.943Z,2024-08-25T13:12:47Z,,,,,5172375115,55,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
