id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2740070665,403,1,1,40,52,b2vft81kyjurzbmekvgrqwr64,1,52.1,73.8,2024-10-27T14:42:35.644Z,2024-10-27T14:42:38Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5318950055,56,Back,5318950061,212,25.5,5318950057,140,40.5,5318950063,213,4.21,5318950059,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070727,404,1,1,40,54,b2vft81kyjurzbmekvgrqwr64,1,40.8,36.9,2024-10-27T14:42:38.300Z,2024-10-27T14:42:41Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5318950341,212,17.5,5318950335,56,Center,5318950337,140,57.4,5318950339,141,34.6,5318950343,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070797,405,1,1,40,57,b2vft81kyjurzbmekvgrqwr64,1,60.1,32.8,2024-10-27T14:42:41.420Z,2024-10-27T14:42:44Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5318950741,56,Center,5318950749,213,0.87,5318950745,141,50.3,5318950743,140,69.7,5318950747,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070809,406,1,1,41,1,b2vft81kyjurzbmekvgrqwr64,0,69.7,50.3,2024-10-27T14:42:44.539Z,2024-10-27T14:42:45Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5318950831,212,3.8,5318950825,56,Center,5318950827,140,72.8,5318950829,141,47.3,5318950833,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070839,362,61,1,41,2,6wwwud48qahpwrfxs20334qk5,1,24.7,45.7,2024-10-27T14:42:45.983Z,2024-10-27T14:42:46Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5318950935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070887,407,3,1,41,4,b2vft81kyjurzbmekvgrqwr64,0,74.2,55.6,2024-10-27T14:42:47.500Z,2024-10-27T16:50:46Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5318951149,56,Center,5318951997,233,363,5318951151,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070993,363,7,1,41,4,6wwwud48qahpwrfxs20334qk5,0,25.8,44.4,2024-10-27T14:42:47.501Z,2024-10-27T16:50:46Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5318951657,56,Back,5318951977,233,407,5318951659,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073405,436,61,1,41,4,b2vft81kyjurzbmekvgrqwr64,1,79.8,61.5,2024-10-27T14:42:47.916Z,2024-10-27T14:44:55Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5318966607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071003,364,1,1,41,5,6wwwud48qahpwrfxs20334qk5,0,18.3,41.9,2024-10-27T14:42:48.787Z,2024-10-27T14:42:53Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318951689,56,Back,5318951741,286,,5318951737,233,408,5318951697,213,5.96,5318951691,140,23.5,5318951699,1,,5318951735,236,,5318951695,212,5.8,5318951687,157,,5318951693,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,
2740070913,408,74,1,41,5,b2vft81kyjurzbmekvgrqwr64,1,72.3,51.9,2024-10-27T14:42:48.788Z,2024-10-27T14:42:53Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5318951235,285,,5318951233,56,Center,5318951825,233,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071099,409,1,1,41,10,b2vft81kyjurzbmekvgrqwr64,1,94.0,95.1,2024-10-27T14:42:53.628Z,2024-10-27T14:42:56Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5318952247,141,88.9,5318952239,56,Left,5318952243,140,75.5,5318952249,212,19.9,5318952251,213,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071139,410,1,1,41,13,b2vft81kyjurzbmekvgrqwr64,1,75.5,88.9,2024-10-27T14:42:57.148Z,2024-10-27T14:42:58Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5318952465,56,Center,5318952471,141,69.1,5318952477,213,5.06,5318952473,212,14.3,5318952469,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071167,411,1,1,41,14,b2vft81kyjurzbmekvgrqwr64,1,80.1,69.1,2024-10-27T14:42:58.284Z,2024-10-27T14:42:59Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5318952595,140,82.2,5318952593,56,Center,5318952597,141,78.7,5318952601,213,1.25,5318952599,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071187,412,1,1,41,15,b2vft81kyjurzbmekvgrqwr64,1,82.2,78.7,2024-10-27T14:42:59.124Z,2024-10-27T14:43:00Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5318952705,141,88.1,5318952701,56,Left,5318952709,213,2.62,5318952703,140,71.5,5318952707,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071199,413,1,1,41,17,b2vft81kyjurzbmekvgrqwr64,1,71.5,88.1,2024-10-27T14:43:00.604Z,2024-10-27T14:43:01Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5318952783,140,78.6,5318952789,213,0.44,5318952787,212,8.2,5318952785,141,93.2,5318952781,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071265,414,1,1,41,18,b2vft81kyjurzbmekvgrqwr64,1,78.6,93.2,2024-10-27T14:43:01.515Z,2024-10-27T14:43:04Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5318953147,141,91.7,5318953143,140,66.7,5318953139,56,Left,5318953151,213,3.22,5318953149,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071411,415,1,1,41,21,b2vft81kyjurzbmekvgrqwr64,1,65.8,91.5,2024-10-27T14:43:04.620Z,2024-10-27T14:43:12Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5318953901,213,3.78,5318953893,141,68.7,5318953897,212,26.2,5318953891,140,45.7,5318953889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071563,416,1,1,41,28,b2vft81kyjurzbmekvgrqwr64,1,50.5,51.9,2024-10-27T14:43:12.396Z,2024-10-27T14:43:18Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5318954715,56,Left,5318954721,212,22.4,5318954717,140,58.1,5318954723,213,1.21,5318954719,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071611,417,1,1,41,35,b2vft81kyjurzbmekvgrqwr64,1,57.9,82.3,2024-10-27T14:43:18.804Z,2024-10-27T14:43:20Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5318954989,141,46.7,5318954991,212,27.9,5318954993,213,4.19,5318954987,140,44.6,5318954985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071645,418,1,1,41,37,b2vft81kyjurzbmekvgrqwr64,1,44.6,46.7,2024-10-27T14:43:20.796Z,2024-10-27T14:43:22Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5318955171,141,18.6,5318955167,140,44.2,5318955177,213,4.69,5318955165,56,Back,5318955173,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071767,419,1,1,41,39,b2vft81kyjurzbmekvgrqwr64,1,43.7,17.3,2024-10-27T14:43:22.820Z,2024-10-27T14:43:28Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5318955809,56,Center,5318955815,212,20.8,5318955811,140,62.4,5318955813,141,27.6,5318955817,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071775,420,1,1,41,44,b2vft81kyjurzbmekvgrqwr64,0,56.3,9.4,2024-10-27T14:43:28.444Z,2024-10-27T14:43:31Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5318955865,212,3.4,5318956171,233,365,5318955859,56,Right,5318955867,213,0.14,5318955863,141,10.1,5318956169,236,,5318955861,140,59.5,5318956175,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071813,365,74,1,41,44,6wwwud48qahpwrfxs20334qk5,1,42.2,89.6,2024-10-27T14:43:28.445Z,2024-10-27T16:50:52Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318956083,285,,5318956079,56,Back,5318956243,233,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071947,367,1,1,41,47,6wwwud48qahpwrfxs20334qk5,1,44.1,85.6,2024-10-27T14:43:31.305Z,2024-10-27T14:43:35Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318956809,141,79.4,5318956815,213,6.08,5318956813,212,21.0,5318956805,140,63.7,5318956801,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071959,368,61,1,41,51,6wwwud48qahpwrfxs20334qk5,0,64.9,81.2,2024-10-27T14:43:34.984Z,2024-10-27T14:43:35Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5318956867,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071977,369,5,1,41,52,6wwwud48qahpwrfxs20334qk5,0,73.4,101.2,2024-10-27T14:43:36.053Z,2024-10-27T16:24:33Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5318956967,56,Left,5318956969,347,,5318958951,233,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072325,421,5,1,41,52,b2vft81kyjurzbmekvgrqwr64,1,26.6,-1.2,2024-10-27T14:43:36.053Z,2024-10-27T16:24:33Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5318958919,233,369,5318958853,56,Back,5318958855,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072399,422,1,1,42,7,b2vft81kyjurzbmekvgrqwr64,1,21.6,0.0,2024-10-27T14:43:50.908Z,2024-10-27T14:43:55Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5318959335,212,27.1,5318959341,1,,5318959327,107,,5318959333,141,28.5,5318959331,140,38.8,5318959339,213,0.84,5318959329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072411,423,4,1,42,11,b2vft81kyjurzbmekvgrqwr64,1,36.7,25.6,2024-10-27T14:43:55.444Z,2024-10-27T16:23:55Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5318959631,286,,5318959621,56,Back,5318959615,13,,5318959627,152,,5318959617,294,,5318959861,233,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072465,370,4,1,42,11,6wwwud48qahpwrfxs20334qk5,0,63.3,74.4,2024-10-27T14:43:55.445Z,2024-10-27T16:23:56Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5318959825,152,,5318959823,56,Center,5318959819,13,,5318959827,285,,5318959909,233,423,5318959821,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072629,424,1,1,42,22,b2vft81kyjurzbmekvgrqwr64,1,34.5,29.2,2024-10-27T14:44:05.988Z,2024-10-27T14:44:07Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5318960595,152,,5318960607,141,36.6,5318960611,213,0.64,5318960603,140,41.0,5318960593,5,,5318960609,212,8.5,5318960599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072659,425,1,1,42,23,b2vft81kyjurzbmekvgrqwr64,1,41.0,36.6,2024-10-27T14:44:07.452Z,2024-10-27T14:44:08Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5318960757,212,13.0,5318960753,140,32.8,5318960759,213,3.99,5318960755,141,22.2,5318960751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072745,426,1,1,42,25,b2vft81kyjurzbmekvgrqwr64,1,32.8,22.2,2024-10-27T14:44:08.611Z,2024-10-27T14:44:12Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5318961193,212,11.9,5318961187,56,Back,5318961195,213,1.82,5318961189,140,30.0,5318961191,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072851,427,1,1,42,28,b2vft81kyjurzbmekvgrqwr64,1,30.4,44.6,2024-10-27T14:44:12.284Z,2024-10-27T14:44:16Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5318961771,56,Back,5318961775,141,69.9,5318961777,212,17.7,5318961779,213,1.34,5318961773,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073011,428,1,1,42,33,b2vft81kyjurzbmekvgrqwr64,1,37.7,69.6,2024-10-27T14:44:16.660Z,2024-10-27T14:44:23Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5318962703,212,30.3,5318962699,140,32.2,5318962701,141,25.8,5318962705,213,4.52,5318962697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073057,429,1,1,42,39,b2vft81kyjurzbmekvgrqwr64,1,44.1,18.2,2024-10-27T14:44:22.932Z,2024-10-27T14:44:24Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5318962929,141,4.7,5318962931,212,10.4,5318962933,213,5.20,5318962927,140,48.7,5318962925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073099,430,1,1,42,41,b2vft81kyjurzbmekvgrqwr64,1,48.7,4.7,2024-10-27T14:44:24.812Z,2024-10-27T14:44:26Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5318963201,140,61.7,5318963197,56,Center,5318963203,141,22.4,5318963211,213,0.72,5318963207,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073123,431,1,1,42,42,b2vft81kyjurzbmekvgrqwr64,1,61.7,22.4,2024-10-27T14:44:26.380Z,2024-10-27T14:44:27Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5318963335,141,7.7,5318963337,212,15.0,5318963331,140,72.4,5318963339,213,5.56,5318963329,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073195,432,1,1,42,44,b2vft81kyjurzbmekvgrqwr64,1,72.5,7.3,2024-10-27T14:44:27.732Z,2024-10-27T14:44:31Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5318963819,212,17.6,5318963821,213,0.20,5318963815,140,88.9,5318963813,56,Right,5318963817,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073231,433,1,1,42,47,b2vft81kyjurzbmekvgrqwr64,0,89.6,12.9,2024-10-27T14:44:31.028Z,2024-10-27T14:44:32Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5318964021,2,,5318964039,213,1.59,5318964029,140,89.2,5318964025,56,Center,5318964023,155,,5318964033,141,47.2,5318964037,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073365,371,12,1,42,50,6wwwud48qahpwrfxs20334qk5,1,9.9,49.4,2024-10-27T14:44:34.374Z,2024-10-27T14:44:38Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5318964767,140,19.6,5318964771,212,10.3,5318964769,141,51.6,5318964765,56,Back,5318964773,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073339,434,15,1,42,53,b2vft81kyjurzbmekvgrqwr64,1,86.3,56.9,2024-10-27T14:44:36.652Z,2024-10-27T14:45:07Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5318968087,231,51.4,5318968073,103,19,5318967529,72,,5318968075,215,,5318968079,146,91.6,5318964621,56,Center,5318964617,22,,5318968153,233,372,5318968071,102,51.7,5318967531,17,,5318968077,458,5318968083,230,99.1,5318968069,78,5318967535,82,,,,5318968081,147,54.9,,,,,,,,,
2740073379,372,10,1,42,53,6wwwud48qahpwrfxs20334qk5,1,8.4,45.1,2024-10-27T14:44:36.752Z,2024-10-27T14:45:07Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5318968233,233,434,5318964849,56,Back,5318964847,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073411,373,6,1,42,54,6wwwud48qahpwrfxs20334qk5,0,6.0,43.3,2024-10-27T14:44:37.628Z,2024-10-27T16:24:01Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5318964979,56,Back,5318965023,233,435,5318964981,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073357,435,6,1,42,54,b2vft81kyjurzbmekvgrqwr64,1,94.0,56.7,2024-10-27T14:44:37.628Z,2024-10-27T16:24:00Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5318964885,56,Center,5318964997,233,373,5318964887,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740074077,437,1,1,43,24,b2vft81kyjurzbmekvgrqwr64,0,99.5,99.5,2024-10-27T14:45:08.013Z,2024-10-27T14:45:12Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5318968481,56,Center,5318968489,213,4.66,5318968485,141,51.0,5318968477,155,,5318968483,140,97.7,5318968907,233,374,5318968491,1,,5318968479,223,,5318968475,6,,5318968473,2,,5318968487,212,,,,,,,,,33.0,,,,,,,,,,,,,
2740074147,374,11,1,43,28,6wwwud48qahpwrfxs20334qk5,1,3.9,49.0,2024-10-27T14:45:12.358Z,2024-10-27T14:45:13Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5318968961,233,437,5318968831,56,Back,5318968835,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740074647,375,27,1,43,50,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-10-27T14:45:33.887Z,2024-10-27T14:45:40Z,,,,,5318972183,233,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740074785,438,27,1,43,50,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-27T14:45:33.887Z,2024-10-27T14:45:39Z,,,,,5318972049,41,Injury,5318972051,53,b0yv1pcxifawqx6r1cfqq3otm,5318972107,233,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740076541,376,28,1,45,10,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-10-27T14:46:54.469Z,2024-10-27T14:46:57Z,,,,,5318981501,233,439,5318981429,55,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740076511,439,28,1,45,10,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-27T14:46:54.469Z,2024-10-27T14:46:57Z,,,,,5318981259,55,438,5318981465,233,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740076705,378,1,1,45,16,6wwwud48qahpwrfxs20334qk5,1,13.9,42.1,2024-10-27T14:47:00.012Z,2024-10-27T14:47:04Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5318982345,212,22.8,5318982347,213,5.85,5318982339,56,Back,5318982343,141,28.0,5318982341,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740076755,379,1,1,45,20,6wwwud48qahpwrfxs20334qk5,1,36.5,30.1,2024-10-27T14:47:03.876Z,2024-10-27T14:47:06Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5318982595,140,35.0,5318982593,56,Back,5318982597,141,45.4,5318982601,213,1.72,5318982599,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740076787,380,1,1,45,22,6wwwud48qahpwrfxs20334qk5,1,34.8,49.4,2024-10-27T14:47:06.124Z,2024-10-27T14:47:08Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318982773,56,Back,5318982779,212,16.2,5318982777,141,70.3,5318982783,213,1.07,5318982775,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740076869,381,1,1,45,24,6wwwud48qahpwrfxs20334qk5,1,42.8,75.6,2024-10-27T14:47:07.852Z,2024-10-27T14:47:11Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5318983265,56,Left,5318983271,212,28.1,5318983267,140,68.1,5318983273,213,0.33,5318983269,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740076941,382,1,1,45,27,6wwwud48qahpwrfxs20334qk5,1,67.3,90.3,2024-10-27T14:47:11.318Z,2024-10-27T14:47:14Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5318983567,56,Center,5318983571,141,69.4,5318983575,213,3.93,5318983569,140,53.9,5318983573,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740076927,441,70,1,45,30,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-27T14:47:13.784Z,2024-10-27T14:47:13Z,,,,,5318983517,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740077011,383,1,1,45,30,6wwwud48qahpwrfxs20334qk5,1,54.0,65.5,2024-10-27T14:47:14.300Z,2024-10-27T14:47:18Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318983967,213,0.96,5318983959,56,Left,5318983963,141,89.9,5318983961,140,65.1,5318983965,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740077067,384,1,1,45,34,6wwwud48qahpwrfxs20334qk5,1,65.5,92.0,2024-10-27T14:47:18.260Z,2024-10-27T14:47:21Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5318984229,212,15.4,5318984231,213,4.09,5318984227,141,73.6,5318984223,56,Center,5318984225,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740077127,385,1,1,45,37,6wwwud48qahpwrfxs20334qk5,1,60.4,64.0,2024-10-27T14:47:21.189Z,2024-10-27T14:47:24Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318984517,140,61.5,5318984515,56,Right,5318984521,212,29.3,5318984523,213,4.75,5318984519,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740077193,386,1,1,45,41,6wwwud48qahpwrfxs20334qk5,1,63.5,23.9,2024-10-27T14:47:24.564Z,2024-10-27T14:47:27Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5318984879,212,13.2,5318984881,213,2.01,5318984877,141,41.5,5318984873,56,Center,5318984875,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740077217,387,1,1,45,43,6wwwud48qahpwrfxs20334qk5,1,60.7,43.9,2024-10-27T14:47:27.412Z,2024-10-27T14:47:29Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318985027,141,70.9,5318985033,213,1.59,5318985023,140,60.3,5318985031,212,18.4,5318985017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740077241,388,1,1,45,46,6wwwud48qahpwrfxs20334qk5,0,59.4,72.7,2024-10-27T14:47:29.492Z,2024-10-27T14:47:30Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5318985169,141,59.1,5318985163,56,Center,5318985175,213,5.59,5318985173,212,14.4,5318985165,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740077295,442,8,1,45,48,b2vft81kyjurzbmekvgrqwr64,1,32.9,42.5,2024-10-27T14:47:32.327Z,2024-10-27T14:47:32Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5318985493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740077411,444,1,1,45,51,b2vft81kyjurzbmekvgrqwr64,1,46.1,48.2,2024-10-27T14:47:35.420Z,2024-10-27T14:47:40Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5318986129,56,Center,5318986131,140,67.1,5318986133,141,50.9,5318986137,213,0.08,5318986135,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740077423,445,1,1,45,54,b2vft81kyjurzbmekvgrqwr64,0,67.1,50.9,2024-10-27T14:47:38.028Z,2024-10-27T16:31:21Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5318986187,140,70.0,5318986193,212,6.3,5318986183,56,Center,5318986195,213,1.07,5318986191,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740081043,411,61,1,45,55,6wwwud48qahpwrfxs20334qk5,1,30.6,44.2,2024-10-27T14:47:38.476Z,2024-10-27T14:50:37Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5319005339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740077495,389,1,1,45,58,6wwwud48qahpwrfxs20334qk5,1,34.0,36.6,2024-10-27T14:47:41.628Z,2024-10-27T14:47:43Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5318986537,141,53.4,5318986533,56,Back,5318986541,213,1.12,5318986535,140,39.2,5318986539,212,12.7,5318986543,1,,5318986531,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
