id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2815044927,395,1,1,43,48,f1h34qp5zbfl489q8vnkhiq9s,1,54.0,87.2,2025-05-15T17:45:16.863Z,2025-05-15T17:45:18Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5728844959,56,Center,5728844961,140,65.6,5728844963,141,61.7,5728844965,212,21.2,5728844967,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044935,396,1,1,43,50,f1h34qp5zbfl489q8vnkhiq9s,1,66.3,58.8,2025-05-15T17:45:18.207Z,2025-05-15T17:45:19Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5728844991,141,66.3,5728844989,140,61.9,5728844999,156,,5728844995,213,2.31,5728844993,212,6.9,5728844987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044957,397,1,1,43,51,f1h34qp5zbfl489q8vnkhiq9s,1,64.1,65.4,2025-05-15T17:45:19.727Z,2025-05-15T17:45:23Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5728845125,140,77.1,5728845123,56,Left,5728845131,213,0.69,5728845129,212,17.6,5728845127,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044963,398,1,1,43,55,f1h34qp5zbfl489q8vnkhiq9s,0,89.7,89.7,2025-05-15T17:45:23.225Z,2025-05-15T17:45:24Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5728845177,141,68.1,5728845175,140,88.5,5728845169,2,,5728845173,56,Center,5728845181,213,4.63,5728845179,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044987,432,12,1,43,58,8gxd9ry2580pu1b1dd5ny9ymy,1,8.3,33.0,2025-05-15T17:45:26.293Z,2025-05-15T17:45:28Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5728845299,56,Back,5728845301,140,3.9,5728845307,213,4.52,5728845303,141,0.0,5728845305,212,24.0,5728845339,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045119,399,5,1,43,58,f1h34qp5zbfl489q8vnkhiq9s,1,91.7,101.8,2025-05-15T17:45:26.504Z,2025-05-15T18:52:37Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5728846119,233,433,5728846109,347,,5728846107,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815044991,433,5,1,43,58,8gxd9ry2580pu1b1dd5ny9ymy,0,8.3,-1.8,2025-05-15T17:45:26.504Z,2025-05-15T18:52:38Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5728845321,347,,5728845319,56,Back,5728846123,233,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045129,400,1,1,44,23,f1h34qp5zbfl489q8vnkhiq9s,1,84.4,100.0,2025-05-15T17:45:51.583Z,2025-05-15T17:45:54Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5728846171,140,92.1,5728846167,107,,5728846177,213,5.24,5728846175,212,16.1,5728846173,141,81.5,5728846169,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045153,401,1,1,44,25,f1h34qp5zbfl489q8vnkhiq9s,1,92.5,81.1,2025-05-15T17:45:53.903Z,2025-05-15T17:45:55Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5728846287,140,86.1,5728846291,212,8.5,5728846289,141,88.7,5728846293,213,2.49,5728846285,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045167,402,1,1,44,27,f1h34qp5zbfl489q8vnkhiq9s,1,86.1,88.7,2025-05-15T17:45:55.174Z,2025-05-15T17:45:57Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5728846417,212,13.9,5728846415,141,88.6,5728846413,140,72.9,5728846419,213,3.15,5728846411,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045227,403,1,1,44,29,f1h34qp5zbfl489q8vnkhiq9s,1,74.7,88.6,2025-05-15T17:45:57.137Z,2025-05-15T17:46:08Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5728846723,213,5.11,5728846725,1,,5728846717,140,89.2,5728846721,212,39.2,5728846719,141,35.5,5728846711,2,,5728846713,155,,5728846715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045247,404,1,1,44,39,f1h34qp5zbfl489q8vnkhiq9s,1,92.4,25.5,2025-05-15T17:46:07.863Z,2025-05-15T20:25:40Z,6hmsrr08cllpl4iumu92zskbt,L. From,1.0,,5729137759,210,15,5728846827,213,1.31,5729137761,154,,5728846819,140,97.5,5728846815,155,,5728846823,212,20.7,5728846817,56,Center,5728846821,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045417,405,44,1,44,40,f1h34qp5zbfl489q8vnkhiq9s,1,94.8,59.0,2025-05-15T17:46:07.939Z,2025-05-15T19:03:41Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5728847889,286,,5728848515,233,435,5728847887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045515,435,44,1,44,40,8gxd9ry2580pu1b1dd5ny9ymy,0,5.2,41.0,2025-05-15T17:46:07.940Z,2025-05-15T19:03:41Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5728848519,233,405,5728848407,56,Back,5728848409,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045425,406,15,1,44,40,f1h34qp5zbfl489q8vnkhiq9s,1,96.0,60.1,2025-05-15T17:46:08.247Z,2025-05-15T20:25:41Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5728849223,233,434,5728847911,56,Center,5729137783,55,404,5729137777,29,,5728849033,147,55.4,5728849035,230,99.4,5728849029,100,,5728847907,22,,5728849025,103,5728849023,102,52.2,5729137773,61,5729137775,76,,19,,5729137779,154,,5728848953,328,,5728849037,231,52.7,5728848955,82,,5728849031,146,98.4,5728848949,15,5729137787,214
2815045239,434,10,1,44,40,8gxd9ry2580pu1b1dd5ny9ymy,1,1.4,48.6,2025-05-15T17:46:08.347Z,2025-05-15T17:47:37Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5728849255,233,406,5728846763,94,,5728846765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045441,407,16,1,44,41,f1h34qp5zbfl489q8vnkhiq9s,1,96.7,56.0,2025-05-15T17:46:09.463Z,2025-05-15T20:27:50Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5728848725,214,,5728848723,103,2.5,5728848729,230,99.0,5728848721,102,51.9,5729140499,136,,5728848267,72,,5729140495,61,,5728848275,375,44:41.224,5728848011,56,5728848731,231,52.2,5728848007,22,5728848271,374,2025-05-15 18:46:09.142,Center,,5729140497,76,,5728848727,458,,,,,,,,,,,,,,
2815045719,408,70,1,44,59,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-15T17:46:26.918Z,2025-05-15T17:47:50Z,,,,,5728849653,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045615,436,1,1,45,42,8gxd9ry2580pu1b1dd5ny9ymy,1,49.7,51.0,2025-05-15T17:47:10.715Z,2025-05-15T17:47:26Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5728848979,141,42.1,5728848975,56,Back,5728848983,213,3.39,5728848985,279,G,5728848977,140,27.2,5728848981,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045727,409,30,1,45,57,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-15T17:47:25.832Z,2025-05-15T17:47:50Z,,,,,5728849683,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815045617,437,30,1,45,57,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-15T17:47:25.832Z,2025-05-15T17:47:26Z,,,,,5728848991,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815047945,414,32,2,45,0,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-15T18:02:37.598Z,2025-05-15T18:02:37Z,,,,,5728862587,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815047953,444,32,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-15T18:02:37.598Z,2025-05-15T18:02:38Z,,,,,5728862613,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815047955,415,1,2,45,0,f1h34qp5zbfl489q8vnkhiq9s,1,49.8,50.3,2025-05-15T18:02:37.599Z,2025-05-15T18:04:11Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5728862615,56,Back,5728862619,141,64.9,5728862621,212,21.3,5728862617,140,31.8,5728862625,279,S,5728862623,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815047971,416,1,2,45,1,f1h34qp5zbfl489q8vnkhiq9s,0,31.8,64.9,2025-05-15T18:02:39.215Z,2025-05-15T18:04:17Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5728862745,1,,5728862743,213,5.70,5728862735,56,Center,5728862739,141,26.2,5728862741,212,47.8,5728864725,157,,5728862737,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048245,458,44,2,45,6,8gxd9ry2580pu1b1dd5ny9ymy,1,24.2,72.4,2025-05-15T18:02:43.738Z,2025-05-15T19:03:41Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5728864659,285,,5728864657,56,Back,5728865179,233,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815047975,417,44,2,45,6,f1h34qp5zbfl489q8vnkhiq9s,0,75.8,27.6,2025-05-15T18:02:43.739Z,2025-05-15T19:03:42Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5728865083,286,,5728862749,56,Center,5728865195,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048249,459,61,2,45,6,8gxd9ry2580pu1b1dd5ny9ymy,1,13.2,73.0,2025-05-15T18:02:44.109Z,2025-05-15T18:04:46Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5728864743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815047993,446,1,2,45,11,8gxd9ry2580pu1b1dd5ny9ymy,1,11.4,65.1,2025-05-15T18:02:48.741Z,2025-05-15T18:02:51Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5728862829,140,10.6,5728862831,141,28.8,5728862835,213,4.68,5728862833,212,24.7,5728862825,123,,5728862827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048009,447,1,2,45,12,8gxd9ry2580pu1b1dd5ny9ymy,1,10.6,28.8,2025-05-15T18:02:49.630Z,2025-05-15T18:05:20Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5728862967,213,0.09,5728862957,157,,5728862959,56,Center,5728862969,1,,5728862961,140,62.4,5728862965,212,54.6,5728862963,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048013,448,1,2,45,13,8gxd9ry2580pu1b1dd5ny9ymy,0,62.5,35.7,2025-05-15T18:02:51.061Z,2025-05-15T18:05:03Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5728862983,212,22.4,5728862985,213,5.69,5728862981,141,17.3,5728862977,56,Right,5728862979,140,80.2,5728862975,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048027,418,1,2,45,19,f1h34qp5zbfl489q8vnkhiq9s,0,29.7,81.2,2025-05-15T18:02:57.165Z,2025-05-15T18:06:13Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5728863087,1,,5728863079,140,60.9,5728863075,157,,5728863083,212,33.1,5728863085,213,0.14,5728863077,56,Left,5728863081,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048075,451,83,2,45,23,8gxd9ry2580pu1b1dd5ny9ymy,0,54.7,8.6,2025-05-15T18:03:00.638Z,2025-05-15T18:07:06Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5728870779,399,5sha6xhovfmuzd7rolx1om39w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048029,419,44,2,45,24,f1h34qp5zbfl489q8vnkhiq9s,1,58.8,85.8,2025-05-15T18:03:01.637Z,2025-05-15T19:03:42Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5728863181,286,,5728870105,233,449,5728863091,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048045,449,44,2,45,24,8gxd9ry2580pu1b1dd5ny9ymy,0,41.2,14.2,2025-05-15T18:03:01.638Z,2025-05-15T19:03:42Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5728863155,56,Back,5728863157,285,,5728870145,233,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048053,420,61,2,45,24,f1h34qp5zbfl489q8vnkhiq9s,0,52.2,93.2,2025-05-15T18:03:02.525Z,2025-05-15T18:07:07Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5728863171,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048051,450,43,2,45,25,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-15T18:03:02.942Z,2025-05-15T18:06:28Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5728863167,56,Back,5728863169,285,0,5728869735,144,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048063,421,5,2,45,30,f1h34qp5zbfl489q8vnkhiq9s,0,53.5,100.8,2025-05-15T18:03:07.789Z,2025-05-15T18:52:38Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5728863549,233,452,5728863215,56,Left,5728863217,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048119,452,5,2,45,30,8gxd9ry2580pu1b1dd5ny9ymy,1,46.5,-0.8,2025-05-15T18:03:07.789Z,2025-05-15T18:04:26Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5728863531,233,421,5728863523,56,Back,5728863525,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048143,453,1,2,45,39,8gxd9ry2580pu1b1dd5ny9ymy,1,52.9,0.0,2025-05-15T18:03:16.636Z,2025-05-15T18:03:20Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5728863647,140,63.1,5728863651,212,18.9,5728863653,213,0.97,5728863645,56,Right,5728863643,107,,5728863649,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048145,454,61,2,45,43,8gxd9ry2580pu1b1dd5ny9ymy,1,63.5,21.5,2025-05-15T18:03:20.740Z,2025-05-15T18:03:21Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5728863657,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048161,455,1,2,45,44,8gxd9ry2580pu1b1dd5ny9ymy,0,64.9,19.7,2025-05-15T18:03:22.381Z,2025-05-15T18:03:25Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5728863709,56,Center,5728863735,233,422,5728863733,236,,5728863739,286,,5728863717,213,0.31,5728863711,140,68.5,5728863715,212,4.0,5728863713,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048151,422,74,2,45,44,f1h34qp5zbfl489q8vnkhiq9s,1,36.8,92.4,2025-05-15T18:03:22.382Z,2025-05-15T18:03:25Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5728863677,56,Back,5728863679,285,,5728863743,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048169,424,1,2,45,45,f1h34qp5zbfl489q8vnkhiq9s,1,36.9,92.6,2025-05-15T18:03:23.284Z,2025-05-15T18:03:26Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5728863769,140,37.8,5728863775,213,4.78,5728863773,212,15.0,5728863767,56,Back,5728863771,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048175,425,1,2,45,48,f1h34qp5zbfl489q8vnkhiq9s,0,37.8,70.6,2025-05-15T18:03:25.933Z,2025-05-15T18:07:36Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5728863805,56,Center,5728863813,213,5.65,5728863807,140,62.0,5728863809,141,43.3,5728863811,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048177,456,8,2,45,49,8gxd9ry2580pu1b1dd5ny9ymy,1,34.0,77.8,2025-05-15T18:03:27.541Z,2025-05-15T18:03:27Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5728863821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048181,457,4,2,45,51,8gxd9ry2580pu1b1dd5ny9ymy,1,38.8,68.0,2025-05-15T18:03:29.053Z,2025-05-15T19:03:06Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5728863847,286,,5728863839,13,,5728863841,56,Back,5728863913,233,426,5728863845,265,,5728863843,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048189,426,4,2,45,51,f1h34qp5zbfl489q8vnkhiq9s,0,61.2,32.0,2025-05-15T18:03:29.054Z,2025-05-15T19:03:07Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5728863911,285,,5728863909,265,,5728863905,56,Center,5728863903,13,,5728863907,152,,5728863931,233,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815102003,810,17,2,46,10,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-15T18:03:47.598Z,2025-05-15T20:49:53Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5729165371,189,,5729178443,13,243,5729165231,31,,5729178441,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048419,460,1,2,46,36,8gxd9ry2580pu1b1dd5ny9ymy,1,42.4,80.8,2025-05-15T18:04:13.708Z,2025-05-15T18:04:15Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5728865101,56,Back,5728865109,213,3.39,5728865099,152,,5728865105,141,75.1,5728865103,140,27.7,5728865097,5,,5728865107,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048455,461,1,2,46,37,8gxd9ry2580pu1b1dd5ny9ymy,1,27.7,74.8,2025-05-15T18:04:15.108Z,2025-05-15T18:04:19Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5728865203,56,Back,5728865205,140,18.2,5728865209,212,19.0,5728865207,141,51.0,5728865211,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048489,462,1,2,46,41,8gxd9ry2580pu1b1dd5ny9ymy,1,13.2,47.2,2025-05-15T18:04:19.428Z,2025-05-15T18:04:26Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5728865387,212,14.4,5728865381,56,Back,5728865389,213,4.80,5728865385,141,26.1,5728865383,140,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048493,463,1,2,46,48,8gxd9ry2580pu1b1dd5ny9ymy,0,18.4,12.8,2025-05-15T18:04:26.532Z,2025-05-15T18:04:27Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5728865421,1,,5728865413,140,56.6,5728865415,141,18.6,5728865417,212,40.3,5728865409,155,,5728865411,56,Right,5728865419,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048519,427,1,2,46,49,f1h34qp5zbfl489q8vnkhiq9s,1,40.5,91.2,2025-05-15T18:04:27.196Z,2025-05-15T18:08:38Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5728865573,141,96.3,5728865575,212,25.0,5728865569,56,Left,5728865577,213,0.14,5728865571,140,64.1,5728865567,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048523,428,1,2,46,50,f1h34qp5zbfl489q8vnkhiq9s,0,48.1,81.7,2025-05-15T18:04:27.964Z,2025-05-15T18:37:52Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5728865601,141,77.5,5728865599,140,60.7,5728865595,155,,5728865603,212,13.5,5728865605,213,6.07,5728865597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048517,464,12,2,46,52,8gxd9ry2580pu1b1dd5ny9ymy,1,29.3,22.1,2025-05-15T18:04:30.307Z,2025-05-15T18:04:33Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5728865593,15,,5728865553,56,Back,5728865555,140,32.9,5728865557,141,16.7,5728865561,213,5.51,5728865559,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048541,466,1,2,46,55,8gxd9ry2580pu1b1dd5ny9ymy,1,26.5,18.2,2025-05-15T18:04:33.291Z,2025-05-15T18:04:35Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5728865701,140,36.2,5728865707,213,0.05,5728865703,141,18.9,5728865705,212,10.2,5728865699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048551,467,1,2,46,57,8gxd9ry2580pu1b1dd5ny9ymy,1,36.3,19.1,2025-05-15T18:04:34.843Z,2025-05-15T18:04:36Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5728865749,212,10.8,5728865751,213,2.23,5728865743,56,Back,5728865745,140,30.0,5728865747,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048563,468,1,2,46,58,8gxd9ry2580pu1b1dd5ny9ymy,1,30.1,31.8,2025-05-15T18:04:36.435Z,2025-05-15T19:27:18Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5728865831,140,40.5,5728865829,56,Back,5728865837,213,0.51,5728865833,141,40.7,5728865835,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048567,429,45,2,47,0,f1h34qp5zbfl489q8vnkhiq9s,0,52.8,63.0,2025-05-15T18:04:38.291Z,2025-05-15T18:56:34Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5728865853,56,Center,5728865855,285,,5728865897,233,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048571,469,3,2,47,0,8gxd9ry2580pu1b1dd5ny9ymy,1,47.2,37.0,2025-05-15T18:04:38.291Z,2025-05-15T18:04:55Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5728865871,286,,5728865891,233,429,5728865869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048611,470,1,2,47,2,8gxd9ry2580pu1b1dd5ny9ymy,1,40.6,40.6,2025-05-15T18:04:39.667Z,2025-05-15T18:04:48Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5728866107,212,23.9,5728866109,213,0.94,5728866101,56,Center,5728866105,141,69.0,5728866103,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048613,471,1,2,47,5,8gxd9ry2580pu1b1dd5ny9ymy,1,65.6,76.3,2025-05-15T18:04:42.923Z,2025-05-15T18:04:48Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5728866115,140,81.6,5728866113,56,Left,5728866119,212,17.6,5728866117,141,84.2,5728866123,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048603,430,45,2,47,8,f1h34qp5zbfl489q8vnkhiq9s,0,22.2,16.0,2025-05-15T18:04:46.091Z,2025-05-15T19:19:31Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5728866179,233,472,5728866039,56,Back,5728866041,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048617,472,3,2,47,8,8gxd9ry2580pu1b1dd5ny9ymy,1,77.8,84.0,2025-05-15T18:04:46.091Z,2025-05-15T19:19:31Z,7ymn0ytcqi6l43nqraxt9s1zo,A. Johansen,,,5728866141,286,,5728866139,56,Left,5728866175,233,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048623,473,1,2,47,10,8gxd9ry2580pu1b1dd5ny9ymy,0,93.9,76.0,2025-05-15T18:04:48.139Z,2025-05-15T18:04:49Z,7ymn0ytcqi6l43nqraxt9s1zo,A. Johansen,,,5728866167,212,15.2,5728866165,141,56.1,5728866163,140,87.4,5728866169,213,4.25,5728866161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048689,431,12,2,47,13,f1h34qp5zbfl489q8vnkhiq9s,1,14.3,44.8,2025-05-15T18:04:51.052Z,2025-05-15T18:04:59Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5728866379,141,4.6,5728866383,213,5.43,5728866381,212,36.1,5728866377,140,36.8,5728866375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
