id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value
2754686113,475,4,1,43,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.6,25.9,2024-12-02T18:13:57.855Z,2024-12-02T18:27:46Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5398674077,233,288,5398674049,286,,5398674045,152,,5398674047,265,,5398674043,56,Center,5398674041,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754686107,288,4,1,43,7,8cfkisxf1fkxdqtt6tx1tup48,0,28.4,74.1,2024-12-02T18:13:57.856Z,2024-12-02T18:27:46Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5398674141,233,475,5398674061,285,,5398674053,13,,5398674055,56,Back,5398674059,265,,5398674057,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754686617,476,15,1,44,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.6,21.3,2024-12-02T18:14:57.128Z,2024-12-02T18:15:03Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5398677411,103,11.4,5398677407,76,,5398677143,18,,5398677415,146,98.2,5398677413,458,,5398677145,56,Center,5398677141,26,,5398677417,147,47.3,5398677445,233,290,5398677405,72,,5398677409,102,,,,,,,,,51.9,,,,,,,,,,,,,,,,
2754686623,290,10,1,44,6,8cfkisxf1fkxdqtt6tx1tup48,1,1.8,49.3,2024-12-02T18:14:57.228Z,2024-12-02T18:15:03Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5398677189,56,Back,5398677185,178,,5398677187,182,,5398677183,173,,5398677465,233,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754686779,292,1,1,44,24,8cfkisxf1fkxdqtt6tx1tup48,1,16.2,48.8,2024-12-02T18:15:15.048Z,2024-12-02T18:15:18Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5398678127,56,Center,5398678135,213,0.21,5398678133,212,56.7,5398678131,141,66.0,5398678129,140,69.0,5398678125,199,,5398678137,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754686823,477,4,1,44,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.8,34.6,2024-12-02T18:15:18.535Z,2024-12-02T18:15:27Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398678387,286,,5398678425,233,293,5398678379,13,,5398678381,56,Back,5398678385,265,,5398678383,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754686781,293,4,1,44,27,8cfkisxf1fkxdqtt6tx1tup48,0,64.2,65.4,2024-12-02T18:15:18.536Z,2024-12-02T18:15:28Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5398678211,13,,5398678457,233,477,5398678217,265,,5398678215,152,,5398678213,56,Center,5398678453,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754686901,294,17,1,44,39,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-12-02T18:15:29.983Z,2024-12-02T18:15:31Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5398678847,13,243,5398678843,31,,5398678845,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687991,306,70,1,44,59,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-12-02T18:15:49.689Z,2024-12-02T18:18:01Z,,,,,5398685141,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687139,295,43,1,45,11,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-12-02T18:16:02.207Z,2024-12-02T18:16:30Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5398680205,285,0,5398680203,56,Back,5398681345,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687183,478,1,1,45,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.2,30.0,2024-12-02T18:16:08.902Z,2024-12-02T18:16:09Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398680427,152,,5398680435,212,15.1,5398680431,140,40.2,5398680433,141,52.2,5398680429,56,Back,5398680425,5,,5398680437,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687203,479,1,1,45,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.2,52.2,2024-12-02T18:16:09.400Z,2024-12-02T18:16:12Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398680523,56,Back,5398680525,140,40.4,5398680529,212,11.0,5398680531,213,4.73,5398680527,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687235,480,1,1,45,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.0,34.6,2024-12-02T18:16:11.855Z,2024-12-02T18:16:15Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398680701,56,Right,5398680711,1,,5398680707,212,45.6,5398680705,141,7.3,5398680709,213,5.86,5398680699,155,,5398680703,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687249,481,1,1,45,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,80.7,7.3,2024-12-02T18:16:15.038Z,2024-12-02T18:16:17Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5398680813,212,8.0,5398680807,56,Right,5398680811,141,14.7,5398680809,140,74.8,5398680815,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687255,482,1,1,45,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,75.3,14.6,2024-12-02T18:16:17.175Z,2024-12-02T18:16:18Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5398680847,213,0.83,5398680837,155,,5398680843,141,35.2,5398680841,140,87.4,5398680839,56,Center,5398680845,212,18.9,5398680835,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687273,297,12,1,45,27,8cfkisxf1fkxdqtt6tx1tup48,1,10.4,52.1,2024-12-02T18:16:18.263Z,2024-12-02T18:29:32Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5398680935,141,61.1,5398680939,212,13.7,5398680933,140,0.0,5398680931,56,Back,5398680943,213,2.68,5398680969,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687281,298,6,1,45,28,8cfkisxf1fkxdqtt6tx1tup48,0,3.9,62.5,2024-12-02T18:16:18.910Z,2024-12-02T18:27:51Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5398681041,73,,5398681075,233,483,5398681039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687261,483,6,1,45,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,96.1,37.5,2024-12-02T18:16:18.910Z,2024-12-02T18:27:50Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5398681067,233,298,5398680975,56,Center,5398680977,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687543,484,1,1,46,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,99.5,0.5,2024-12-02T18:16:54.039Z,2024-12-02T20:20:28Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,1.0,,5398682609,2,,5398682627,1,,5398682617,56,Center,5398682613,155,,5399014793,154,,5398682623,212,39.2,5398682615,223,,5398682619,140,94.0,5398682625,213,1.72,5398682611,6,,5399014791,210,5398682621,141,,,57.5,,,,13,,,,,,,,,,,,,,,,
2754687545,485,44,1,46,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,93.2,56.8,2024-12-02T18:17:01.230Z,2024-12-02T18:30:25Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398682659,56,Center,5398682685,233,299,5398682661,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687539,299,44,1,46,10,8cfkisxf1fkxdqtt6tx1tup48,0,6.8,43.2,2024-12-02T18:17:01.231Z,2024-12-02T18:30:25Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5398682681,233,485,5398682589,285,,5398682587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687557,300,43,1,46,11,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-12-02T18:17:01.751Z,2024-12-02T18:17:31Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5398682723,212,2.2,5398682721,141,41.5,5398682717,56,Back,5398682725,213,4.21,5398682719,140,7.2,5398683845,144,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687549,486,13,1,46,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,95.0,61.3,2024-12-02T18:17:02.072Z,2024-12-02T20:20:58Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5399014811,102,62.5,5399014807,55,484,5399014815,230,99.7,5398682679,56,Center,5399014803,29,,5399014637,25,,5399014817,231,53.4,5399014801,73,,5399014643,328,,5399014455,61,,5399014805,154,5399014813,103,5399014639,15,20.8,,,,,,,,,,,,,,,,,,,,
2754687561,301,5,1,46,13,8cfkisxf1fkxdqtt6tx1tup48,1,-1.8,34.8,2024-12-02T18:17:04.407Z,2024-12-02T18:30:38Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5398682795,233,487,5398682743,346,,5398682741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687565,487,5,1,46,13,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.8,65.2,2024-12-02T18:17:04.407Z,2024-12-02T18:30:38Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398682757,56,Center,5398682799,233,301,5398682759,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687805,302,1,1,46,45,8cfkisxf1fkxdqtt6tx1tup48,1,3.4,41.9,2024-12-02T18:17:35.743Z,2024-12-02T18:17:40Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5398684153,124,,5398684161,212,64.3,5398684165,1,,5398684169,74,,5398684163,213,6.14,5398684157,140,64.0,5398684155,56,Center,5398684159,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687811,303,1,1,46,49,8cfkisxf1fkxdqtt6tx1tup48,0,64.1,28.3,2024-12-02T18:17:40.159Z,2024-12-02T18:17:41Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5398684213,212,15.5,5398684203,3,,5398684215,213,0.42,5398684209,140,77.6,5398684205,168,,5398684207,56,Center,5398684211,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687839,489,1,1,46,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.3,64.0,2024-12-02T18:17:42.217Z,2024-12-02T18:17:43Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398684347,141,58.5,5398684341,56,Back,5398684349,212,7.0,5398684351,213,5.72,5398684345,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687869,490,1,1,46,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.9,58.5,2024-12-02T18:17:43.093Z,2024-12-02T18:17:46Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5398684513,213,4.37,5398684507,140,28.9,5398684511,212,6.2,5398684509,141,49.9,5398684505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687875,491,1,1,46,55,aqtkb4mgrz8c6iqfufj6qjbv9,0,29.2,47.0,2024-12-02T18:17:45.989Z,2024-12-02T18:17:46Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5398684547,212,12.6,5398684541,140,39.4,5398684543,141,37.3,5398684539,56,Back,5398684549,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687983,305,1,1,46,59,8cfkisxf1fkxdqtt6tx1tup48,1,58.2,47.9,2024-12-02T18:17:50.303Z,2024-12-02T18:18:01Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5398685115,212,20.2,5398685109,56,Back,5398685111,140,40.2,5398685113,141,37.3,5398685117,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754688003,307,30,1,47,6,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-12-02T18:17:57.470Z,2024-12-02T18:18:01Z,,,,,5398685181,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754687959,492,30,1,47,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-12-02T18:17:57.470Z,2024-12-02T18:17:57Z,,,,,5398684973,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694259,494,18,2,45,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-12-02T18:32:13.741Z,2024-12-02T18:32:14Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5398720373,59,6,5398720371,44,Midfielder,5398720403,55,495,5398720369,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694263,495,19,2,45,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-12-02T18:32:13.742Z,2024-12-02T18:32:15Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5398720385,145,7,5398720389,292,7,5398720393,44,Midfielder,5398720381,42,,5398720387,59,34,5398720395,55,494,5398720391,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694509,312,18,2,45,0,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-12-02T18:32:13.841Z,2024-12-02T18:32:52Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5398721819,59,16,5398721815,42,,5398721877,55,313,5398721817,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694513,313,19,2,45,0,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-12-02T18:32:13.842Z,2024-12-02T18:34:26Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5398721845,59,3,5398721839,42,,5398721849,55,312,5398721843,145,2,5398726749,292,6,5398726753,293,5,5398721847,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694611,316,18,2,45,0,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-12-02T18:32:13.941Z,2024-12-02T18:34:12Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5398722417,42,,5398722421,59,21,5398722419,44,Midfielder,5398722441,55,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694613,317,19,2,45,0,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-12-02T18:32:13.942Z,2024-12-02T19:05:15Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5398722433,59,18,5398722427,42,,5398726999,293,2,5398722435,44,Forward,5398722437,55,316,5398722431,145,3,5398726997,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694479,311,32,2,45,0,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-12-02T18:32:41.704Z,2024-12-02T18:32:46Z,,,,,5398721605,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694431,496,32,2,45,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-12-02T18:32:41.704Z,2024-12-02T18:32:41Z,,,,,5398721335,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694463,497,1,2,45,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.8,50.1,2024-12-02T18:32:41.705Z,2024-12-02T18:35:29Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5398721495,212,21.0,5398721499,279,S,5398729561,189,,5398721491,141,51.0,5398721497,213,3.11,5398721485,56,Back,5398721487,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694489,498,1,2,45,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.8,51.0,2024-12-02T18:32:44.998Z,2024-12-02T18:32:48Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398721693,213,0.80,5398721691,212,8.8,5398721687,140,35.6,5398721685,56,Back,5398721689,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694525,499,1,2,45,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.6,60.3,2024-12-02T18:32:47.830Z,2024-12-02T18:36:05Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398721923,213,3.30,5398721921,212,23.6,5398721917,140,13.4,5398721919,141,54.8,5398721915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694533,500,1,2,45,10,aqtkb4mgrz8c6iqfufj6qjbv9,0,14.8,54.5,2024-12-02T18:32:52.551Z,2024-12-02T18:32:53Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5398721971,140,53.1,5398721973,141,91.2,5398721977,213,0.56,5398721967,155,,5398721975,212,47.3,5398721979,1,,5398721969,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694569,314,1,2,45,12,8cfkisxf1fkxdqtt6tx1tup48,1,24.8,8.2,2024-12-02T18:32:54.102Z,2024-12-02T18:32:59Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5398722195,212,24.8,5398722189,56,Back,5398722191,140,47.8,5398722193,141,16.8,5398722197,213,0.24,5398722187,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694571,315,1,2,45,16,8cfkisxf1fkxdqtt6tx1tup48,0,38.3,11.3,2024-12-02T18:32:58.330Z,2024-12-02T18:37:28Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5398722203,140,38.0,5398735483,286,,5398722201,56,Back,5398735477,236,,5398722207,212,6.6,5398735479,233,546,5398722205,141,21.0,5398722209,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754696687,546,74,2,45,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.8,87.3,2024-12-02T18:32:58.331Z,2024-12-02T18:37:27Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398735497,233,315,5398735441,56,Left,5398735443,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754696685,329,1,2,45,17,8cfkisxf1fkxdqtt6tx1tup48,0,37.7,23.1,2024-12-02T18:32:59.203Z,2024-12-02T18:38:24Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5398738515,212,13.4,5398738509,56,Back,5398738517,213,1.90,5398738511,140,33.6,5398738513,141,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694597,502,1,2,45,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.8,71.4,2024-12-02T18:33:01.346Z,2024-12-02T18:33:03Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5398722325,141,47.2,5398722331,213,4.30,5398722321,56,Center,5398722323,140,53.0,5398722327,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694621,503,1,2,45,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.4,39.2,2024-12-02T18:33:03.567Z,2024-12-02T18:33:07Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5398722481,56,Back,5398722483,140,45.1,5398722487,212,20.5,5398722485,141,65.7,5398722489,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694633,504,1,2,45,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.3,65.1,2024-12-02T18:33:06.846Z,2024-12-02T18:33:08Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398722557,140,65.8,5398722563,213,0.76,5398722559,141,93.5,5398722555,56,Left,5398722561,212,28.1,5398722553,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694661,505,1,2,45,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.8,93.5,2024-12-02T18:33:08.790Z,2024-12-02T18:33:11Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5398722695,213,3.49,5398722687,141,89.1,5398722679,56,Left,5398722691,212,8.7,5398722683,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694705,506,1,2,45,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.0,89.1,2024-12-02T18:33:11.318Z,2024-12-02T18:33:16Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398722939,140,51.0,5398722945,213,3.89,5398722937,56,Left,5398722943,212,10.0,5398722941,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694715,507,1,2,45,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.8,75.3,2024-12-02T18:33:16.486Z,2024-12-02T18:33:17Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398722989,213,4.33,5398722985,141,56.3,5398722987,212,13.9,5398722983,140,44.9,5398722981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694735,508,1,2,45,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.9,56.3,2024-12-02T18:33:17.461Z,2024-12-02T18:33:20Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398723133,141,72.3,5398723137,212,17.3,5398723131,140,57.7,5398723141,213,0.68,5398723127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694755,509,1,2,45,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.7,72.4,2024-12-02T18:33:20.237Z,2024-12-02T18:33:23Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5398723225,213,1.50,5398723219,140,58.3,5398723223,212,9.0,5398723221,141,85.6,5398723217,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694759,510,1,2,45,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.3,85.6,2024-12-02T18:33:22.909Z,2024-12-02T18:33:23Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398723235,140,68.6,5398723245,213,5.67,5398723237,141,74.5,5398723241,212,13.2,5398723233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694781,511,1,2,45,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.6,74.5,2024-12-02T18:33:23.573Z,2024-12-02T18:33:25Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5398723381,213,2.76,5398723375,140,64.7,5398723379,212,4.4,5398723377,141,76.9,5398723373,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694803,512,1,2,45,43,aqtkb4mgrz8c6iqfufj6qjbv9,0,65.5,75.3,2024-12-02T18:33:25.317Z,2024-12-02T18:39:49Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5398723515,140,72.1,5398723519,212,7.8,5398742851,236,,5398723521,213,0.47,5398723517,141,80.5,5398742857,286,,5398723513,56,Left,5398742853,233,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754698023,349,74,2,45,43,8cfkisxf1fkxdqtt6tx1tup48,1,20.5,38.9,2024-12-02T18:33:25.318Z,2024-12-02T19:25:43Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5398742895,233,512,5398742835,56,Back,5398742837,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694823,513,1,2,45,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.1,69.7,2024-12-02T18:33:27.957Z,2024-12-02T18:33:29Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5398723647,213,4.45,5398723641,140,70.6,5398723643,141,43.4,5398723639,56,Center,5398723645,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694835,514,1,2,45,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.4,40.6,2024-12-02T18:33:29.773Z,2024-12-02T18:33:31Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5398723713,56,Center,5398723717,141,22.1,5398723721,213,5.53,5398723719,212,18.3,5398723715,140,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694869,515,1,2,45,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,85.9,20.6,2024-12-02T18:33:31.606Z,2024-12-02T18:33:34Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5398723873,212,8.4,5398723871,141,27.9,5398723867,56,Center,5398723875,213,2.51,5398723869,140,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754694883,516,1,2,45,52,aqtkb4mgrz8c6iqfufj6qjbv9,0,79.4,27.9,2024-12-02T18:33:34.654Z,2024-12-02T18:33:35Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5398723915,56,Center,5398723919,141,31.3,5398723921,212,12.1,5398723923,213,0.19,5398723917,140,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
