id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2815340149,478,3,2,51,22,7gkglopz9cjsysn2u6sbhuvc5,1,21.9,89.8,2025-05-16T18:06:51.670Z,2025-05-16T19:28:41Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5730784181,233,898,5730784143,56,Back,5730784145,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815391335,898,45,2,51,22,b2vft81kyjurzbmekvgrqwr64,0,78.1,10.2,2025-05-16T18:06:51.670Z,2025-05-16T19:28:42Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5730784217,233,478,5730782945,286,,5730782943,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340097,475,1,2,51,23,7gkglopz9cjsysn2u6sbhuvc5,1,24.2,95.4,2025-05-16T18:06:52.634Z,2025-05-16T19:11:28Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5730495745,213,0.02,5730495737,56,Back,5730495739,140,32.4,5730495741,141,95.6,5730495743,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815391501,899,83,2,51,24,b2vft81kyjurzbmekvgrqwr64,0,79.1,3.1,2025-05-16T18:06:52.856Z,2025-05-16T19:11:49Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730784537,399,6t6k24gn6zwxz1g6c3n4ph0q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815391737,900,83,2,51,25,b2vft81kyjurzbmekvgrqwr64,0,87.5,97.8,2025-05-16T18:06:53.856Z,2025-05-16T19:11:45Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5730787355,399,6t6k24gn6zwxz1g6c3n4ph0q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340145,477,1,2,51,26,7gkglopz9cjsysn2u6sbhuvc5,1,32.0,95.7,2025-05-16T18:06:55.826Z,2025-05-16T18:06:58Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5730496009,140,21.2,5730496011,141,94.8,5730496013,212,11.4,5730496007,56,Back,5730496015,213,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815392111,796,1,2,51,28,7gkglopz9cjsysn2u6sbhuvc5,1,22.6,93.0,2025-05-16T18:06:56.856Z,2025-05-16T19:11:53Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5730787291,56,Back,5730787293,140,28.4,5730787295,141,82.3,5730787303,213,5.41,5730787299,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340167,480,1,2,51,31,7gkglopz9cjsysn2u6sbhuvc5,1,23.1,80.0,2025-05-16T18:07:00.426Z,2025-05-16T18:07:01Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5730496147,56,Back,5730496155,213,3.09,5730496149,140,8.1,5730496151,141,81.1,5730496153,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340181,481,1,2,51,32,7gkglopz9cjsysn2u6sbhuvc5,1,8.1,81.1,2025-05-16T18:07:01.770Z,2025-05-16T18:07:03Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5730496225,141,56.9,5730496223,140,2.2,5730496221,56,Back,5730496227,212,17.6,5730496229,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340191,482,1,2,51,34,7gkglopz9cjsysn2u6sbhuvc5,0,2.2,56.9,2025-05-16T18:07:03.451Z,2025-05-16T18:07:06Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5730496307,140,26.8,5730496315,1,,5730496305,56,Back,5730496313,213,0.87,5730496311,212,40.1,5730496303,157,,5730496309,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340229,480,5,2,51,36,b2vft81kyjurzbmekvgrqwr64,1,76.0,-1.8,2025-05-16T18:07:05.277Z,2025-05-16T19:27:44Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5730496569,347,,5730496575,233,483,5730496567,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340193,483,5,2,51,36,7gkglopz9cjsysn2u6sbhuvc5,0,24.0,101.8,2025-05-16T18:07:05.277Z,2025-05-16T19:27:45Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5730496349,347,,5730496347,56,Back,5730496621,233,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340253,481,1,2,51,43,b2vft81kyjurzbmekvgrqwr64,1,80.5,0.0,2025-05-16T18:07:12.325Z,2025-05-16T18:07:15Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5730496697,140,70.9,5730496693,107,,5730496695,56,Right,5730496703,213,2.54,5730496701,212,12.2,5730496699,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340275,482,1,2,51,46,b2vft81kyjurzbmekvgrqwr64,1,70.9,7.6,2025-05-16T18:07:14.949Z,2025-05-16T18:07:20Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5730496849,141,8.0,5730496853,213,0.03,5730496843,155,,5730496851,212,9.7,5730496845,56,Right,5730496847,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340265,484,83,2,51,49,7gkglopz9cjsysn2u6sbhuvc5,0,26.7,82.3,2025-05-16T18:07:17.986Z,2025-05-16T18:07:25Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5730497025,399,9xub4z9b3bog8wqhn5yfihecp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340281,483,1,2,51,51,b2vft81kyjurzbmekvgrqwr64,0,96.2,6.5,2025-05-16T18:07:20.502Z,2025-05-16T18:07:22Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730496889,56,Center,5730496897,213,1.55,5730496895,212,20.1,5730496885,2,,5730496887,155,,5730496891,140,96.6,5730496893,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340303,485,12,2,51,53,7gkglopz9cjsysn2u6sbhuvc5,1,8.2,59.3,2025-05-16T18:07:22.827Z,2025-05-16T18:07:25Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5730497035,141,85.4,5730497037,212,19.5,5730497029,56,Back,5730497033,140,15.8,5730497039,213,1.15,5730497053,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340315,486,1,2,51,56,7gkglopz9cjsysn2u6sbhuvc5,0,15.8,85.4,2025-05-16T18:07:25.843Z,2025-05-16T18:07:26Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5730497107,213,5.91,5730497105,212,14.9,5730497097,3,,5730497099,56,Back,5730497103,141,77.5,5730497101,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340339,484,1,2,51,57,b2vft81kyjurzbmekvgrqwr64,1,72.0,16.7,2025-05-16T18:07:26.445Z,2025-05-16T18:07:31Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5730497259,56,Right,5730497265,212,13.1,5730497263,141,18.9,5730497261,140,59.6,5730497267,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340345,485,1,2,52,2,b2vft81kyjurzbmekvgrqwr64,1,58.3,21.5,2025-05-16T18:07:31.077Z,2025-05-16T18:07:33Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5730497303,56,Center,5730497311,213,1.90,5730497309,212,20.6,5730497305,140,51.9,5730497307,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340373,486,1,2,52,4,b2vft81kyjurzbmekvgrqwr64,1,52.2,50.6,2025-05-16T18:07:33.421Z,2025-05-16T18:07:38Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730497415,56,Center,5730497421,212,15.6,5730497423,213,1.36,5730497417,140,55.3,5730497419,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340379,487,4,2,52,9,b2vft81kyjurzbmekvgrqwr64,1,54.7,67.4,2025-05-16T18:07:38.134Z,2025-05-16T19:28:55Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5730497453,152,,5730497451,56,Center,5730497449,13,,5730497457,286,,5730497455,265,,5730497525,233,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340375,487,4,2,52,9,7gkglopz9cjsysn2u6sbhuvc5,0,45.3,32.6,2025-05-16T18:07:38.135Z,2025-05-16T19:28:55Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5730497505,285,,5730497499,265,,5730497541,233,487,5730497493,56,Back,5730497489,13,,5730497497,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340405,488,1,2,52,11,b2vft81kyjurzbmekvgrqwr64,1,56.3,69.6,2025-05-16T18:07:40.079Z,2025-05-16T18:07:43Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5730497631,140,52.3,5730497625,5,,5730497633,141,56.4,5730497627,152,,5730497637,213,4.27,5730497635,212,9.9,5730497629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340441,489,1,2,52,14,b2vft81kyjurzbmekvgrqwr64,1,52.0,55.8,2025-05-16T18:07:43.269Z,2025-05-16T18:07:47Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5730497827,141,36.0,5730497831,213,4.28,5730497825,140,46.1,5730497829,212,14.8,5730497823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340481,490,1,2,52,18,b2vft81kyjurzbmekvgrqwr64,1,54.6,34.6,2025-05-16T18:07:47.573Z,2025-05-16T18:07:53Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5730498033,212,16.5,5730498031,141,56.0,5730498027,56,Back,5730498035,213,2.07,5730498029,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340513,491,1,2,52,24,b2vft81kyjurzbmekvgrqwr64,1,56.2,63.7,2025-05-16T18:07:53.101Z,2025-05-16T18:08:00Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730498281,140,78.2,5730498277,56,Right,5730498275,155,,5730498289,213,5.28,5730498287,212,42.8,5730498285,141,10.7,5730498291,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340543,492,1,2,52,30,b2vft81kyjurzbmekvgrqwr64,1,78.7,9.7,2025-05-16T18:07:59.853Z,2025-05-16T18:08:03Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5730498459,141,6.7,5730498461,212,5.7,5730498455,56,Right,5730498463,213,5.92,5730498457,140,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340561,493,1,2,52,34,b2vft81kyjurzbmekvgrqwr64,0,81.9,17.6,2025-05-16T18:08:03.006Z,2025-05-16T18:08:05Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730498563,141,62.9,5730498561,140,100.0,5730498555,2,,5730498557,155,,5730498569,1,,5730498567,213,1.00,5730498565,212,36.7,5730498559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340611,488,5,2,52,36,7gkglopz9cjsysn2u6sbhuvc5,1,-1.2,34.8,2025-05-16T18:08:05.012Z,2025-05-16T19:27:45Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5730498869,346,,5730498913,233,494,5730498867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340607,494,5,2,52,36,b2vft81kyjurzbmekvgrqwr64,0,101.2,65.2,2025-05-16T18:08:05.012Z,2025-05-16T18:08:14Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730498929,233,488,5730498847,56,Center,5730498849,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340723,489,1,2,52,58,7gkglopz9cjsysn2u6sbhuvc5,1,4.2,60.0,2025-05-16T18:08:27.195Z,2025-05-16T18:08:29Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5730499593,124,,5730499601,212,6.6,5730499603,213,4.34,5730499599,141,51.0,5730499597,140,1.9,5730499595,56,Back,5730499607,237,,5730499623,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340763,490,1,2,53,0,7gkglopz9cjsysn2u6sbhuvc5,1,1.9,54.2,2025-05-16T18:08:29.467Z,2025-05-16T18:08:33Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5730499823,213,1.06,5730499817,140,8.8,5730499821,212,14.9,5730499815,56,Back,5730499819,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340801,491,1,2,53,4,7gkglopz9cjsysn2u6sbhuvc5,0,9.8,73.6,2025-05-16T18:08:33.477Z,2025-05-16T18:08:36Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5730500089,212,75.6,5730500081,157,,5730500083,56,Center,5730500093,1,,5730500091,213,6.26,5730500087,141,70.5,5730500085,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340827,496,1,2,53,8,b2vft81kyjurzbmekvgrqwr64,1,21.7,33.6,2025-05-16T18:08:37.497Z,2025-05-16T18:08:40Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5730500289,212,17.2,5730500291,213,2.68,5730500287,141,44.8,5730500283,56,Back,5730500285,140,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340855,497,1,2,53,11,b2vft81kyjurzbmekvgrqwr64,1,7.0,44.8,2025-05-16T18:08:40.398Z,2025-05-16T18:08:42Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5730500439,212,19.1,5730500441,213,4.93,5730500425,56,Back,5730500429,140,11.0,5730500435,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340883,498,1,2,53,13,b2vft81kyjurzbmekvgrqwr64,1,11.0,17.4,2025-05-16T18:08:42.350Z,2025-05-16T18:08:44Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5730500583,212,15.4,5730500577,56,Back,5730500581,141,33.0,5730500585,213,0.76,5730500579,140,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340925,499,1,2,53,15,b2vft81kyjurzbmekvgrqwr64,1,21.6,33.0,2025-05-16T18:08:44.278Z,2025-05-16T18:08:47Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5730500795,56,Back,5730500801,212,16.2,5730500803,213,5.04,5730500797,140,26.6,5730500799,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340963,500,1,2,53,18,b2vft81kyjurzbmekvgrqwr64,1,26.6,10.4,2025-05-16T18:08:47.350Z,2025-05-16T18:08:51Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5730501023,56,Back,5730501029,212,4.9,5730501027,141,15.9,5730501031,213,0.87,5730501025,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340969,501,4,2,53,22,b2vft81kyjurzbmekvgrqwr64,1,39.5,20.9,2025-05-16T18:08:51.375Z,2025-05-16T18:09:01Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730501155,233,492,5730501115,265,,5730501109,13,,5730501113,152,,5730501111,56,Back,5730501159,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815340979,492,4,2,53,22,7gkglopz9cjsysn2u6sbhuvc5,0,60.5,79.1,2025-05-16T18:08:51.376Z,2025-05-16T18:08:57Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5730501139,13,,5730501145,265,,5730501143,152,,5730501141,56,Left,5730501147,285,,5730501339,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341057,502,1,2,53,32,b2vft81kyjurzbmekvgrqwr64,1,35.6,19.0,2025-05-16T18:09:01.766Z,2025-05-16T20:27:38Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5730501579,5,,5730501591,213,0.26,5730501627,189,,5730501585,140,43.3,5730501587,141,22.1,5730501589,212,8.4,5730501581,152,,5730501583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318065,262,61,2,53,33,b2vft81kyjurzbmekvgrqwr64,1,42.3,20.3,2025-05-16T18:09:02.557Z,2025-05-16T20:27:45Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730372435,56,Back,5731115269,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341071,503,1,2,53,34,b2vft81kyjurzbmekvgrqwr64,1,36.9,57.2,2025-05-16T18:09:03.502Z,2025-05-16T18:09:05Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730501685,212,20.5,5730501683,141,79.9,5730501687,213,0.85,5730501681,140,49.7,5730501679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341095,504,1,2,53,36,b2vft81kyjurzbmekvgrqwr64,1,49.7,79.9,2025-05-16T18:09:05.023Z,2025-05-16T18:09:07Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5730501799,141,70.6,5730501795,56,Back,5730501797,140,42.0,5730501803,213,3.81,5730501801,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341101,505,1,2,53,38,b2vft81kyjurzbmekvgrqwr64,1,40.8,70.9,2025-05-16T18:09:07.518Z,2025-05-16T18:09:08Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730501841,141,79.6,5730501843,212,6.8,5730501839,140,43.9,5730501845,213,1.07,5730501837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341109,506,1,2,53,39,b2vft81kyjurzbmekvgrqwr64,1,43.9,79.6,2025-05-16T18:09:08.158Z,2025-05-16T18:09:09Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5730501887,212,7.7,5730501885,141,70.9,5730501889,213,4.02,5730501883,140,39.2,5730501881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341131,507,1,2,53,40,b2vft81kyjurzbmekvgrqwr64,1,38.7,69.4,2025-05-16T18:09:09.414Z,2025-05-16T18:09:11Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730501987,56,Back,5730501991,141,62.7,5730501993,212,6.6,5730501995,213,5.52,5730501989,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341175,508,1,2,53,42,b2vft81kyjurzbmekvgrqwr64,1,43.3,64.2,2025-05-16T18:09:11.662Z,2025-05-16T18:09:16Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5730502205,141,89.6,5730502207,212,43.7,5730502211,1,,5730502203,140,81.5,5730502201,56,Left,5730502209,213,0.41,5730502199,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341193,509,1,2,53,47,b2vft81kyjurzbmekvgrqwr64,0,86.8,92.0,2025-05-16T18:09:16.608Z,2025-05-16T18:09:18Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5730502267,56,Center,5730502265,155,,5730502275,213,4.85,5730502263,2,,5730502271,141,51.0,5730502269,140,90.5,5730502273,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341221,493,12,2,53,50,7gkglopz9cjsysn2u6sbhuvc5,1,8.2,56.3,2025-05-16T18:09:19.316Z,2025-05-16T18:09:20Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5730502419,212,22.5,5730502413,56,Back,5730502415,140,26.3,5730502421,213,5.72,5730502417,141,38.6,5730502435,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341241,510,1,2,53,52,b2vft81kyjurzbmekvgrqwr64,1,78.4,58.8,2025-05-16T18:09:21.262Z,2025-05-16T18:09:22Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5730502541,213,0.84,5730502527,3,,5730502531,140,81.7,5730502533,141,64.5,5730502529,56,Center,5730502537,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341283,511,1,2,53,55,b2vft81kyjurzbmekvgrqwr64,1,77.1,56.6,2025-05-16T18:09:23.870Z,2025-05-16T18:09:25Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5730502759,141,73.5,5730502755,56,Center,5730502761,212,11.9,5730502763,213,1.29,5730502757,140,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341293,512,1,2,53,56,b2vft81kyjurzbmekvgrqwr64,0,80.1,73.3,2025-05-16T18:09:25.623Z,2025-05-16T19:07:05Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5730502819,212,18.9,5730502809,2,,5730502813,56,Center,5730502811,155,,5730502815,140,89.3,5730502821,213,5.25,5730502817,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341331,494,12,2,53,58,7gkglopz9cjsysn2u6sbhuvc5,1,8.7,45.2,2025-05-16T18:09:27.229Z,2025-05-16T18:09:31Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5730503067,212,38.7,5730503095,15,,5730503065,141,100.0,5730503145,167,,5730503061,56,Back,5730503063,140,10.5,5730503069,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341343,495,5,2,53,59,7gkglopz9cjsysn2u6sbhuvc5,0,11.5,101.7,2025-05-16T18:09:28.078Z,2025-05-16T19:27:46Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5730503133,56,Back,5730503135,347,,5730504683,233,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341587,513,5,2,53,59,b2vft81kyjurzbmekvgrqwr64,1,88.5,-1.7,2025-05-16T18:09:28.078Z,2025-05-16T19:27:46Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5730504669,233,495,5730504645,347,,5730504643,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341607,514,1,2,54,33,b2vft81kyjurzbmekvgrqwr64,0,85.9,0.0,2025-05-16T18:10:02.047Z,2025-05-16T18:10:03Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5730504741,212,17.8,5730504743,213,1.39,5730504739,141,24.1,5730504737,140,88.9,5730504733,107,,5730504735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341637,496,12,2,54,36,7gkglopz9cjsysn2u6sbhuvc5,1,8.4,73.0,2025-05-16T18:10:05.213Z,2025-05-16T18:10:08Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5730504899,213,6.26,5730504905,15,,5730504893,140,39.2,5730504891,56,Back,5730504897,212,32.3,5730504895,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341653,515,1,2,54,40,b2vft81kyjurzbmekvgrqwr64,0,68.3,25.5,2025-05-16T18:10:09.071Z,2025-05-16T18:10:10Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5730504999,56,Center,5730505005,212,23.1,5730505007,213,0.87,5730505003,141,51.5,5730505001,140,82.4,5730504997,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341667,497,12,2,54,42,7gkglopz9cjsysn2u6sbhuvc5,1,21.3,35.2,2025-05-16T18:10:11.308Z,2025-05-16T18:10:12Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5730505163,15,,5730505129,212,19.5,5730505127,141,56.0,5730505123,56,Back,5730505131,213,0.81,5730505125,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341743,499,1,2,54,48,7gkglopz9cjsysn2u6sbhuvc5,1,67.1,61.5,2025-05-16T18:10:17.149Z,2025-05-16T18:10:21Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5730505573,140,79.7,5730505571,56,Center,5730505579,213,5.35,5730505575,141,35.2,5730505577,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341751,501,3,2,54,51,7gkglopz9cjsysn2u6sbhuvc5,0,85.0,37.0,2025-05-16T18:10:20.743Z,2025-05-16T19:36:54Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5730773505,286,,5730505617,56,Center,5730773591,233,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815342233,528,7,2,54,51,b2vft81kyjurzbmekvgrqwr64,0,15.0,63.0,2025-05-16T18:10:20.744Z,2025-05-16T19:36:54Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730773181,285,,5730773177,56,Back,5730773553,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815341747,500,61,2,54,51,7gkglopz9cjsysn2u6sbhuvc5,1,83.4,34.6,2025-05-16T18:10:20.845Z,2025-05-16T18:11:48Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5730505595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
