id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2722793335,317,5,1,44,56,7gkglopz9cjsysn2u6sbhuvc5,1,74.6,101.4,2024-09-20T17:45:52.908Z,2024-09-20T19:40:17Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5224593727,347,,5224593783,233,463,5224593725,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722793327,463,5,1,44,56,8cfkisxf1fkxdqtt6tx1tup48,0,25.4,-1.4,2024-09-20T17:45:52.908Z,2024-09-20T19:40:17Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5224593793,233,317,5224593681,347,,5224593679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722794527,470,70,1,44,59,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-20T17:45:55.658Z,2024-09-20T17:47:23Z,,,,,5224599773,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722793489,318,1,1,45,3,7gkglopz9cjsysn2u6sbhuvc5,1,76.5,100.0,2024-09-20T17:46:00.260Z,2024-09-20T17:46:06Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5224594541,141,85.6,5224594535,107,,5224594537,56,Left,5224594543,212,18.8,5224594545,213,3.77,5224594539,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722793507,319,1,1,45,9,7gkglopz9cjsysn2u6sbhuvc5,1,58.0,77.2,2024-09-20T17:46:05.877Z,2024-09-20T17:46:07Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5224594643,56,Back,5224594649,212,21.4,5224594651,213,3.91,5224594645,140,43.4,5224594647,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722793547,320,1,1,45,10,7gkglopz9cjsysn2u6sbhuvc5,1,43.4,55.2,2024-09-20T17:46:07.323Z,2024-09-20T17:46:09Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5224594785,140,45.5,5224594791,212,11.6,5224594793,213,1.38,5224594787,141,72.0,5224594783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722793619,321,1,1,45,12,7gkglopz9cjsysn2u6sbhuvc5,1,45.1,77.8,2024-09-20T17:46:09.532Z,2024-09-20T17:46:14Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5224595161,213,6.08,5224595159,212,15.4,5224595157,141,73.2,5224595155,140,59.5,5224595153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722793661,322,1,1,45,17,7gkglopz9cjsysn2u6sbhuvc5,1,60.7,68.1,2024-09-20T17:46:14.340Z,2024-09-20T17:46:17Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5224595377,213,5.02,5224595375,212,37.1,5224595367,56,Right,5224595371,140,71.5,5224595379,1,,5224595373,141,16.2,5224595365,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722793679,323,1,1,45,20,7gkglopz9cjsysn2u6sbhuvc5,0,71.5,16.2,2024-09-20T17:46:17.515Z,2024-09-20T17:46:19Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5224595479,56,Center,5224595483,141,21.3,5224595485,212,10.6,5224595477,3,,5224595487,213,0.33,5224595481,140,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722793703,464,12,1,45,23,8cfkisxf1fkxdqtt6tx1tup48,1,26.9,78.1,2024-09-20T17:46:20.643Z,2024-09-20T17:46:22Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5224595597,140,41.1,5224595601,212,21.9,5224595595,56,Back,5224595603,213,0.82,5224595599,141,100.0,5224595727,167,,5224595637,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722793771,324,5,1,45,24,7gkglopz9cjsysn2u6sbhuvc5,1,65.0,-1.4,2024-09-20T17:46:21.598Z,2024-09-20T19:40:17Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5224595937,347,,5224595949,233,465,5224595935,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722793719,465,5,1,45,24,8cfkisxf1fkxdqtt6tx1tup48,0,35.0,101.4,2024-09-20T17:46:21.598Z,2024-09-20T19:40:18Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5224595699,56,Back,5224595701,347,,5224595995,233,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722793791,325,1,1,45,28,7gkglopz9cjsysn2u6sbhuvc5,1,79.4,0.0,2024-09-20T17:46:25.611Z,2024-09-20T17:46:27Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5224596049,140,79.1,5224596055,213,1.61,5224596053,212,8.0,5224596047,56,Right,5224596045,107,,5224596051,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722793803,326,1,1,45,30,7gkglopz9cjsysn2u6sbhuvc5,1,78.1,14.0,2024-09-20T17:46:26.771Z,2024-09-20T17:46:28Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5224596115,212,5.6,5224596117,213,5.04,5224596109,56,Right,5224596113,141,6.2,5224596111,140,79.8,5224596155,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722793881,327,1,1,45,32,7gkglopz9cjsysn2u6sbhuvc5,1,79.8,6.2,2024-09-20T17:46:29.252Z,2024-09-20T17:46:33Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5224596481,141,20.0,5224596483,212,9.8,5224596479,140,77.0,5224596487,213,1.87,5224596475,155,,5224596477,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722793937,328,1,1,45,36,7gkglopz9cjsysn2u6sbhuvc5,1,73.3,28.6,2024-09-20T17:46:33.180Z,2024-09-20T17:46:38Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5224596749,212,10.3,5224596743,56,Center,5224596747,141,37.4,5224596751,213,0.62,5224596745,140,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722793965,329,1,1,45,41,7gkglopz9cjsysn2u6sbhuvc5,1,80.8,37.6,2024-09-20T17:46:37.867Z,2024-09-20T17:47:48Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5224596889,141,56.7,5224596887,140,80.4,5224596893,213,1.60,5224596891,212,13.0,5224596885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722793967,330,61,1,45,41,7gkglopz9cjsysn2u6sbhuvc5,0,80.4,56.7,2024-09-20T17:46:38.652Z,2024-09-20T19:41:52Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5224596905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722793997,467,1,1,45,43,8cfkisxf1fkxdqtt6tx1tup48,1,24.5,35.7,2024-09-20T17:46:39.827Z,2024-09-20T17:46:43Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5224597031,213,5.61,5224597027,141,18.0,5224597025,140,38.8,5224597029,212,19.2,5224597023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722794001,468,61,1,45,46,8cfkisxf1fkxdqtt6tx1tup48,0,38.8,17.4,2024-09-20T17:46:42.866Z,2024-09-20T17:47:01Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5224597045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722794019,331,1,1,45,47,7gkglopz9cjsysn2u6sbhuvc5,1,46.9,81.7,2024-09-20T17:46:44.268Z,2024-09-20T17:46:45Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5224597151,212,7.0,5224597145,56,Back,5224597149,141,72.6,5224597147,140,43.8,5224597153,213,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722794063,333,1,1,45,49,7gkglopz9cjsysn2u6sbhuvc5,1,43.8,72.6,2024-09-20T17:46:45.691Z,2024-09-20T17:46:51Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5224597361,141,36.3,5224597359,140,42.3,5224597357,56,Back,5224597365,213,4.65,5224597363,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722794117,334,1,1,45,54,7gkglopz9cjsysn2u6sbhuvc5,1,47.0,35.1,2024-09-20T17:46:51.124Z,2024-09-20T17:46:54Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5224597673,213,1.63,5224597665,56,Back,5224597667,140,46.5,5224597671,212,9.1,5224597669,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722794173,335,1,1,45,57,7gkglopz9cjsysn2u6sbhuvc5,1,46.3,62.9,2024-09-20T17:46:54.508Z,2024-09-20T17:46:57Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5224597959,212,14.8,5224597951,140,54.3,5224597955,141,80.8,5224597947,56,Left,5224597963,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722794239,336,1,1,46,1,7gkglopz9cjsysn2u6sbhuvc5,1,55.1,82.9,2024-09-20T17:46:57.739Z,2024-09-20T17:47:02Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5224598243,56,Center,5224598249,212,17.1,5224598251,213,4.44,5224598245,140,50.8,5224598247,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722794289,337,1,1,46,6,7gkglopz9cjsysn2u6sbhuvc5,0,47.8,58.2,2024-09-20T17:47:02.684Z,2024-09-20T17:47:05Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5224598529,140,85.1,5224598537,1,,5224598527,56,Left,5224598531,141,100.0,5224598533,212,48.8,5224598525,155,,5224598535,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722794297,338,5,1,46,9,7gkglopz9cjsysn2u6sbhuvc5,0,74.1,101.2,2024-09-20T17:47:05.683Z,2024-09-20T19:40:18Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5225119525,233,469,5224598565,56,Left,5224598567,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722794365,469,5,1,46,9,8cfkisxf1fkxdqtt6tx1tup48,1,25.9,-1.2,2024-09-20T17:47:05.683Z,2024-09-20T19:40:18Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5224598957,56,Back,5224598959,347,,5225115447,233,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722794425,339,30,1,46,18,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-20T17:47:14.988Z,2024-09-20T17:47:15Z,,,,,5224599253,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722794535,471,30,1,46,18,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-20T17:47:14.988Z,2024-09-20T17:47:23Z,,,,,5224599813,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722803229,346,32,2,45,0,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-20T18:02:09.486Z,2024-09-20T18:02:09Z,,,,,5224643807,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722803265,473,32,2,45,0,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-20T18:02:09.486Z,2024-09-20T18:02:11Z,,,,,5224643977,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722803277,347,1,2,45,0,7gkglopz9cjsysn2u6sbhuvc5,1,49.8,50.3,2024-09-20T18:02:09.487Z,2024-09-20T18:02:12Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5224644039,212,26.3,5224644043,279,S,5224644041,213,2.73,5224644033,56,Back,5224644037,141,65.8,5224644035,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722803303,348,1,2,45,3,7gkglopz9cjsysn2u6sbhuvc5,1,26.8,65.8,2024-09-20T18:02:12.653Z,2024-09-20T18:02:14Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5224644185,56,Back,5224644191,212,11.6,5224644187,140,27.4,5224644193,213,4.77,5224644189,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722803361,349,1,2,45,4,7gkglopz9cjsysn2u6sbhuvc5,1,27.1,44.5,2024-09-20T18:02:14.165Z,2024-09-20T18:02:16Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5224644483,141,61.8,5224644479,140,32.6,5224644477,56,Back,5224644485,212,13.1,5224644487,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722803457,350,1,2,45,6,7gkglopz9cjsysn2u6sbhuvc5,1,30.9,54.3,2024-09-20T18:02:16.326Z,2024-09-20T18:02:20Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5224644931,140,31.0,5224644939,212,9.7,5224644927,56,Back,5224644943,213,4.72,5224644935,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722803487,351,1,2,45,11,7gkglopz9cjsysn2u6sbhuvc5,0,32.5,34.6,2024-09-20T18:02:20.644Z,2024-09-20T18:02:22Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5224645091,212,25.8,5224645085,56,Back,5224645089,141,0.0,5224645093,213,5.01,5224645087,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722803493,352,5,2,45,12,7gkglopz9cjsysn2u6sbhuvc5,0,40.2,-1.8,2024-09-20T18:02:22.240Z,2024-09-20T19:40:19Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5224645107,56,Back,5224645567,233,474,5224645109,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722803559,474,5,2,45,12,8cfkisxf1fkxdqtt6tx1tup48,1,59.8,101.8,2024-09-20T18:02:22.240Z,2024-09-20T19:40:19Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5224645509,233,352,5224645459,347,,5224645457,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722803635,475,1,2,45,16,8cfkisxf1fkxdqtt6tx1tup48,1,58.6,100.0,2024-09-20T18:02:25.752Z,2024-09-20T18:02:29Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5224645845,141,81.4,5224645847,212,20.0,5224645843,140,45.0,5224645839,107,,5224645849,213,3.91,5224645841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722803657,476,1,2,45,19,8cfkisxf1fkxdqtt6tx1tup48,1,47.1,87.5,2024-09-20T18:02:29.472Z,2024-09-20T18:02:30Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5224645995,212,7.6,5224645989,56,Back,5224645997,213,3.78,5224645993,141,80.9,5224645991,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722803785,477,1,2,45,20,8cfkisxf1fkxdqtt6tx1tup48,1,41.3,80.9,2024-09-20T18:02:30.337Z,2024-09-20T18:02:36Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5224646619,213,4.17,5224646617,212,27.2,5224646615,141,46.6,5224646609,56,Back,5224646613,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722803865,478,1,2,45,27,8cfkisxf1fkxdqtt6tx1tup48,1,38.3,40.4,2024-09-20T18:02:36.743Z,2024-09-20T18:02:40Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5224647045,56,Right,5224647051,212,27.9,5224647049,141,10.3,5224647047,140,56.3,5224647053,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722803903,479,1,2,45,30,8cfkisxf1fkxdqtt6tx1tup48,1,56.3,10.9,2024-09-20T18:02:40.471Z,2024-09-20T18:02:43Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5224647249,141,31.3,5224647253,213,1.65,5224647247,140,55.3,5224647251,212,13.9,5224647245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722803919,480,1,2,45,33,8cfkisxf1fkxdqtt6tx1tup48,0,55.1,33.6,2024-09-20T18:02:43.159Z,2024-09-20T18:02:44Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5224647427,233,353,5224647431,286,,5224647321,141,30.0,5224647323,212,4.9,5224647317,56,Center,5224647425,236,,5224647327,213,5.76,5224647319,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722803929,353,74,2,45,33,7gkglopz9cjsysn2u6sbhuvc5,1,36.6,61.2,2024-09-20T18:02:43.160Z,2024-09-20T19:39:10Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5224647371,56,Back,5224647435,233,480,5224647373,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804019,481,1,2,45,36,8cfkisxf1fkxdqtt6tx1tup48,1,35.4,32.5,2024-09-20T18:02:45.823Z,2024-09-20T18:02:48Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5224647845,140,33.5,5224647851,213,4.47,5224647847,141,20.7,5224647843,56,Back,5224647849,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804079,482,1,2,45,39,8cfkisxf1fkxdqtt6tx1tup48,1,35.8,19.4,2024-09-20T18:02:48.790Z,2024-09-20T18:02:52Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5224648177,140,62.8,5224648179,141,33.6,5224648183,213,0.33,5224648181,212,29.9,5224648175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804107,483,1,2,45,42,8cfkisxf1fkxdqtt6tx1tup48,0,60.0,41.0,2024-09-20T18:02:52.456Z,2024-09-20T18:02:53Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5224648287,141,75.1,5224648289,212,23.2,5224648281,56,Center,5224648279,155,,5224648285,140,61.6,5224648291,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804177,355,1,2,45,44,7gkglopz9cjsysn2u6sbhuvc5,1,37.4,32.1,2024-09-20T18:02:54.300Z,2024-09-20T18:02:56Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5224648633,56,Center,5224648641,213,6.23,5224648639,212,17.6,5224648635,140,54.1,5224648637,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804291,356,1,2,45,46,7gkglopz9cjsysn2u6sbhuvc5,1,54.1,30.6,2024-09-20T18:02:56.420Z,2024-09-20T18:03:01Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5224649157,141,17.0,5224649159,212,9.6,5224649161,213,5.00,5224649153,56,Right,5224649155,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804297,357,61,2,45,51,7gkglopz9cjsysn2u6sbhuvc5,0,66.6,11.7,2024-09-20T18:03:00.868Z,2024-09-20T18:03:01Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5224649183,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804375,484,1,2,45,53,8cfkisxf1fkxdqtt6tx1tup48,1,18.9,87.8,2024-09-20T18:03:02.974Z,2024-09-20T18:03:04Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5224649575,140,17.1,5224649577,141,76.1,5224649581,213,4.48,5224649573,56,Back,5224649579,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804411,485,1,2,45,55,8cfkisxf1fkxdqtt6tx1tup48,1,17.1,76.1,2024-09-20T18:03:04.679Z,2024-09-20T18:03:06Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5224649715,213,3.94,5224649709,140,5.4,5224649713,212,17.6,5224649707,56,Back,5224649711,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804471,486,1,2,45,56,8cfkisxf1fkxdqtt6tx1tup48,0,5.4,57.5,2024-09-20T18:03:06.071Z,2024-09-20T18:03:08Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5224649959,1,,5224649951,140,57.1,5224649953,141,83.2,5224649947,157,,5224649957,213,0.31,5224649955,212,57.0,5224649949,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804513,358,1,2,45,58,7gkglopz9cjsysn2u6sbhuvc5,0,40.9,30.3,2024-09-20T18:03:08.260Z,2024-09-20T18:03:09Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5224650149,212,18.7,5224650139,3,,5224650143,56,Center,5224650147,141,32.8,5224650145,140,58.6,5224650151,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804605,487,12,2,46,4,8cfkisxf1fkxdqtt6tx1tup48,1,36.4,77.5,2024-09-20T18:03:13.686Z,2024-09-20T18:03:15Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5224650587,140,35.4,5224650593,213,1.64,5224650589,141,100.0,5224650637,167,,5224650591,212,15.8,5224650585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804757,359,5,2,46,5,7gkglopz9cjsysn2u6sbhuvc5,1,49.0,-1.2,2024-09-20T18:03:14.549Z,2024-09-20T19:40:19Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5224651509,233,488,5224651401,56,Back,5224651403,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804613,488,5,2,46,5,8cfkisxf1fkxdqtt6tx1tup48,0,51.0,101.2,2024-09-20T18:03:14.549Z,2024-09-20T19:40:20Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5224651529,233,359,5224650633,347,,5224650631,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804899,360,1,2,46,15,7gkglopz9cjsysn2u6sbhuvc5,1,62.8,0.0,2024-09-20T18:03:25.364Z,2024-09-20T18:03:33Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5224652205,213,1.12,5224652195,107,,5224652197,56,Right,5224652203,212,10.8,5224652201,141,13.2,5224652199,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722805367,362,50,2,46,18,7gkglopz9cjsysn2u6sbhuvc5,1,71.6,23.0,2024-09-20T18:03:27.805Z,2024-09-20T19:30:27Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5224654803,286,,5224654801,56,Center,5224655093,233,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804829,489,7,2,46,18,8cfkisxf1fkxdqtt6tx1tup48,0,28.4,77.0,2024-09-20T18:03:27.806Z,2024-09-20T19:30:26Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5224651779,285,,5224655047,233,362,5224651777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804911,361,4,2,46,19,7gkglopz9cjsysn2u6sbhuvc5,1,70.5,14.8,2024-09-20T18:03:29.126Z,2024-09-20T21:23:05Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5224652325,56,Right,5224652333,286,,5225116087,294,,5224652321,13,,5224652329,152,,5224654689,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804845,490,4,2,46,19,8cfkisxf1fkxdqtt6tx1tup48,0,29.5,85.2,2024-09-20T18:03:29.127Z,2024-09-20T20:57:32Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5224651845,285,,5224654447,152,,5225113385,294,,5224651843,56,Back,5224654545,233,361,5224654443,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722804941,491,43,2,46,23,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-20T18:03:33.325Z,2024-09-20T18:03:55Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5224652591,285,0,5224652585,56,Back,5224654609,144,4,5224652587,152,0,5224652725,233,361,5224652583,13,0,5224652589,265,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722805607,363,1,2,46,56,7gkglopz9cjsysn2u6sbhuvc5,0,72.9,20.6,2024-09-20T18:04:05.796Z,2024-09-20T18:04:10Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5224656079,2,,5224656083,155,,5224656101,213,0.79,5224656085,152,,5224656255,233,492,5224656093,141,55.8,5224656097,212,33.6,5224656103,1,,5224656081,5,5224656091,140,95.4,5224656087,56,,,,,,,,,,,,,,Center,,,,,,,,
2722805637,492,11,2,47,0,8cfkisxf1fkxdqtt6tx1tup48,1,5.8,44.8,2024-09-20T18:04:10.262Z,2024-09-20T18:04:11Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5224656279,233,363,5224656231,56,Back,5224656233,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722805741,493,1,2,47,1,8cfkisxf1fkxdqtt6tx1tup48,1,11.4,45.5,2024-09-20T18:04:11.462Z,2024-09-20T18:04:15Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5224656753,123,,5224656763,213,5.64,5224656755,56,Back,5224656757,140,31.0,5224656761,212,25.8,5224656759,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
